LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
LOS ANGELES,9001874A,3888,155,N,1203,POLLING PLACE,65,40,15
LOS ANGELES,9001874A,3888,155,N,0,VBM PORTION,131,74,36
LOS ANGELES,9001874A,3888,155,N,1203,TOTAL,196,114,51
LOS ANGELES,9001875A,3889,103,N,974,POLLING PLACE,80,49,19
LOS ANGELES,9001875A,3889,103,N,0,VBM PORTION,66,36,15
LOS ANGELES,9001875A,3889,103,N,974,TOTAL,146,85,34
LOS ANGELES,9001876A,3890,158,N,993,POLLING PLACE,167,100,53
LOS ANGELES,9001876A,3890,158,N,0,VBM PORTION,115,62,36
LOS ANGELES,9001876A,3890,158,N,993,TOTAL,282,162,89
LOS ANGELES,9001877B,3891,56,N,1386,POLLING PLACE,90,52,28
LOS ANGELES,9001877B,3891,56,N,0,VBM PORTION,76,41,19
LOS ANGELES,9001877B,3891,56,N,1386,TOTAL,166,93,47
LOS ANGELES,9001884A,3892,154,N,985,POLLING PLACE,113,88,16
LOS ANGELES,9001884A,3892,154,N,0,VBM PORTION,117,78,23
LOS ANGELES,9001884A,3892,154,N,985,TOTAL,230,166,39
LOS ANGELES,9001889A,3893,95,N,907,POLLING PLACE,83,60,8
LOS ANGELES,9001889A,3893,95,N,0,VBM PORTION,85,66,6
LOS ANGELES,9001889A,3893,95,N,907,TOTAL,168,126,14
LOS ANGELES,9001890A,3894,95,N,877,POLLING PLACE,74,58,6
LOS ANGELES,9001890A,3894,95,N,0,VBM PORTION,69,42,14
LOS ANGELES,9001890A,3894,95,N,877,TOTAL,143,100,20
LOS ANGELES,9001891A,3895,95,N,1118,POLLING PLACE,126,93,18
LOS ANGELES,9001891A,3895,95,N,0,VBM PORTION,53,40,5
LOS ANGELES,9001891A,3895,95,N,1118,TOTAL,179,133,23
LOS ANGELES,9001892B,3896,56,N,1340,POLLING PLACE,99,62,27
LOS ANGELES,9001892B,3896,56,N,0,VBM PORTION,116,72,20
LOS ANGELES,9001892B,3896,56,N,1340,TOTAL,215,134,47
LOS ANGELES,9001893A,3897,56,N,1344,POLLING PLACE,79,51,24
LOS ANGELES,9001893A,3897,56,N,0,VBM PORTION,134,87,21
LOS ANGELES,9001893A,3897,56,N,1344,TOTAL,213,138,45
LOS ANGELES,9001895A,3898,95,N,1140,POLLING PLACE,86,53,19
LOS ANGELES,9001895A,3898,95,N,0,VBM PORTION,62,39,10
LOS ANGELES,9001895A,3898,95,N,1140,TOTAL,148,92,29
LOS ANGELES,9001899A,3899,95,N,656,POLLING PLACE,54,40,5
LOS ANGELES,9001899A,3899,95,N,0,VBM PORTION,27,16,6
LOS ANGELES,9001899A,3899,95,N,656,TOTAL,81,56,11
LOS ANGELES,9001900B,3900,59,N,1170,POLLING PLACE,44,32,9
LOS ANGELES,9001900B,3900,59,N,0,VBM PORTION,77,48,9
LOS ANGELES,9001900B,3900,59,N,1170,TOTAL,121,80,18
LOS ANGELES,9001904A,3901,95,N,1139,POLLING PLACE,103,76,16
LOS ANGELES,9001904A,3901,95,N,0,VBM PORTION,49,30,12
LOS ANGELES,9001904A,3901,95,N,1139,TOTAL,152,106,28
LOS ANGELES,9001905A,3902,95,N,1181,POLLING PLACE,80,54,18
LOS ANGELES,9001905A,3902,95,N,0,VBM PORTION,50,27,11
LOS ANGELES,9001905A,3902,95,N,1181,TOTAL,130,81,29
LOS ANGELES,9001907A,3903,15,N,769,POLLING PLACE,43,35,6
LOS ANGELES,9001907A,3903,15,N,0,VBM PORTION,26,20,2
LOS ANGELES,9001907A,3903,15,N,769,TOTAL,69,55,8
LOS ANGELES,9001910B,3904,95,N,1195,POLLING PLACE,103,69,24
LOS ANGELES,9001910B,3904,95,N,0,VBM PORTION,47,35,5
LOS ANGELES,9001910B,3904,95,N,1195,TOTAL,150,104,29
LOS ANGELES,9001917A,3905,19,N,1000,POLLING PLACE,59,33,20
LOS ANGELES,9001917A,3905,19,N,0,VBM PORTION,45,29,13
LOS ANGELES,9001917A,3905,19,N,1000,TOTAL,104,62,33
LOS ANGELES,9001920A,3906,141,N,1051,POLLING PLACE,86,60,12
LOS ANGELES,9001920A,3906,141,N,0,VBM PORTION,57,38,5
LOS ANGELES,9001920A,3906,141,N,1051,TOTAL,143,98,17
LOS ANGELES,9001926C,3907,63,N,1393,POLLING PLACE,163,122,32
LOS ANGELES,9001926C,3907,63,N,0,VBM PORTION,161,90,38
LOS ANGELES,9001926C,3907,63,N,1393,TOTAL,324,212,70
LOS ANGELES,9001927A,3908,149,N,1160,POLLING PLACE,43,28,8
LOS ANGELES,9001927A,3908,149,N,0,VBM PORTION,43,33,6
LOS ANGELES,9001927A,3908,149,N,1160,TOTAL,86,61,14
LOS ANGELES,9001928B,3909,63,N,1219,POLLING PLACE,142,107,23
LOS ANGELES,9001928B,3909,63,N,0,VBM PORTION,85,55,16
LOS ANGELES,9001928B,3909,63,N,1219,TOTAL,227,162,39
LOS ANGELES,9001929A,3910,142,N,1075,POLLING PLACE,21,18,2
LOS ANGELES,9001929A,3910,142,N,0,VBM PORTION,15,12,3
LOS ANGELES,9001929A,3910,142,N,1075,TOTAL,36,30,5
LOS ANGELES,9001930A,3911,149,N,610,POLLING PLACE,33,21,7
LOS ANGELES,9001930A,3911,149,N,0,VBM PORTION,18,11,2
LOS ANGELES,9001930A,3911,149,N,610,TOTAL,51,32,9
LOS ANGELES,9001931A,3912,63,N,1253,POLLING PLACE,152,112,29
LOS ANGELES,9001931A,3912,63,N,0,VBM PORTION,120,68,37
LOS ANGELES,9001931A,3912,63,N,1253,TOTAL,272,180,66
LOS ANGELES,9001932B,3913,149,N,1149,POLLING PLACE,42,25,7
LOS ANGELES,9001932B,3913,149,N,0,VBM PORTION,30,20,1
LOS ANGELES,9001932B,3913,149,N,1149,TOTAL,72,45,8
LOS ANGELES,9001934A,3914,63,N,1226,POLLING PLACE,133,86,28
LOS ANGELES,9001934A,3914,63,N,0,VBM PORTION,114,78,26
LOS ANGELES,9001934A,3914,63,N,1226,TOTAL,247,164,54
LOS ANGELES,9001934C,3915,63,N,852,POLLING PLACE,76,59,11
LOS ANGELES,9001934C,3915,63,N,0,VBM PORTION,73,50,14
LOS ANGELES,9001934C,3915,63,N,852,TOTAL,149,109,25
LOS ANGELES,9001938A,3916,154,N,823,POLLING PLACE,102,83,7
LOS ANGELES,9001938A,3916,154,N,0,VBM PORTION,73,53,9
LOS ANGELES,9001938A,3916,154,N,823,TOTAL,175,136,16
LOS ANGELES,9001940D,3917,152,N,1143,POLLING PLACE,46,37,5
LOS ANGELES,9001940D,3917,152,N,0,VBM PORTION,27,15,6
LOS ANGELES,9001940D,3917,152,N,1143,TOTAL,73,52,11
LOS ANGELES,9001941A,3918,149,N,947,POLLING PLACE,31,20,4
LOS ANGELES,9001941A,3918,149,N,0,VBM PORTION,14,8,5
LOS ANGELES,9001941A,3918,149,N,947,TOTAL,45,28,9
LOS ANGELES,9001942A,3919,148,N,709,POLLING PLACE,19,12,3
LOS ANGELES,9001942A,3919,148,N,0,VBM PORTION,1,1,0
LOS ANGELES,9001942A,3919,148,N,709,TOTAL,20,13,3
LOS ANGELES,9001943A,3920,149,N,1075,POLLING PLACE,73,54,2
LOS ANGELES,9001943A,3920,149,N,0,VBM PORTION,48,31,10
LOS ANGELES,9001943A,3920,149,N,1075,TOTAL,121,85,12
LOS ANGELES,9001950A,3921,147,N,614,POLLING PLACE,23,21,1
LOS ANGELES,9001950A,3921,147,N,0,VBM PORTION,7,6,1
LOS ANGELES,9001950A,3921,147,N,614,TOTAL,30,27,2
LOS ANGELES,9001951A,3922,81,N,1214,POLLING PLACE,93,76,14
LOS ANGELES,9001951A,3922,81,N,0,VBM PORTION,57,36,12
LOS ANGELES,9001951A,3922,81,N,1214,TOTAL,150,112,26
LOS ANGELES,9001955A,3923,173,N,655,POLLING PLACE,34,28,3
LOS ANGELES,9001955A,3923,173,N,0,VBM PORTION,19,12,2
LOS ANGELES,9001955A,3923,173,N,655,TOTAL,53,40,5
LOS ANGELES,9001956A,3924,148,N,1069,POLLING PLACE,52,41,4
LOS ANGELES,9001956A,3924,148,N,0,VBM PORTION,30,22,3
LOS ANGELES,9001956A,3924,148,N,1069,TOTAL,82,63,7
LOS ANGELES,9001959A,3925,150,N,541,POLLING PLACE,25,22,0
LOS ANGELES,9001959A,3925,150,N,0,VBM PORTION,15,13,0
LOS ANGELES,9001959A,3925,150,N,541,TOTAL,40,35,0
LOS ANGELES,9001961A,3926,148,N,1072,POLLING PLACE,76,56,10
LOS ANGELES,9001961A,3926,148,N,0,VBM PORTION,41,27,5
LOS ANGELES,9001961A,3926,148,N,1072,TOTAL,117,83,15
LOS ANGELES,9001964A,3927,173,N,1059,POLLING PLACE,50,41,3
LOS ANGELES,9001964A,3927,173,N,0,VBM PORTION,18,8,2
LOS ANGELES,9001964A,3927,173,N,1059,TOTAL,68,49,5
LOS ANGELES,9001966A,3928,149,N,1254,POLLING PLACE,44,37,7
LOS ANGELES,9001966A,3928,149,N,0,VBM PORTION,33,24,5
LOS ANGELES,9001966A,3928,149,N,1254,TOTAL,77,61,12
LOS ANGELES,9001966B,3929,149,N,1066,POLLING PLACE,43,37,5
LOS ANGELES,9001966B,3929,149,N,0,VBM PORTION,33,21,4
LOS ANGELES,9001966B,3929,149,N,1066,TOTAL,76,58,9
LOS ANGELES,9001980A,3930,152,N,1163,POLLING PLACE,59,40,13
LOS ANGELES,9001980A,3930,152,N,0,VBM PORTION,27,20,3
LOS ANGELES,9001980A,3930,152,N,1163,TOTAL,86,60,16
LOS ANGELES,9001984B,3931,116,N,1117,POLLING PLACE,82,63,13
LOS ANGELES,9001984B,3931,116,N,0,VBM PORTION,61,44,13
LOS ANGELES,9001984B,3931,116,N,1117,TOTAL,143,107,26
LOS ANGELES,9001985A,3932,116,N,1198,POLLING PLACE,102,79,10
LOS ANGELES,9001985A,3932,116,N,0,VBM PORTION,70,47,18
LOS ANGELES,9001985A,3932,116,N,1198,TOTAL,172,126,28
LOS ANGELES,9001987A,3933,152,N,1234,POLLING PLACE,68,48,13
LOS ANGELES,9001987A,3933,152,N,0,VBM PORTION,22,19,0
LOS ANGELES,9001987A,3933,152,N,1234,TOTAL,90,67,13
LOS ANGELES,9001991A,3934,152,N,1250,POLLING PLACE,70,51,10
LOS ANGELES,9001991A,3934,152,N,0,VBM PORTION,40,21,11
LOS ANGELES,9001991A,3934,152,N,1250,TOTAL,110,72,21
LOS ANGELES,9001993B,3935,152,N,805,POLLING PLACE,57,42,10
LOS ANGELES,9001993B,3935,152,N,0,VBM PORTION,31,27,1
LOS ANGELES,9001993B,3935,152,N,805,TOTAL,88,69,11
LOS ANGELES,9001998A,3936,152,N,1202,POLLING PLACE,59,43,10
LOS ANGELES,9001998A,3936,152,N,0,VBM PORTION,42,34,4
LOS ANGELES,9001998A,3936,152,N,1202,TOTAL,101,77,14
LOS ANGELES,9001999A,3937,56,N,632,POLLING PLACE,61,37,18
LOS ANGELES,9001999A,3937,56,N,0,VBM PORTION,67,34,23
LOS ANGELES,9001999A,3937,56,N,632,TOTAL,128,71,41
LOS ANGELES,9002001A,3938,104,N,1137,POLLING PLACE,58,43,10
LOS ANGELES,9002001A,3938,104,N,0,VBM PORTION,63,46,7
LOS ANGELES,9002001A,3938,104,N,1137,TOTAL,121,89,17
LOS ANGELES,9002001B,3939,103,N,518,POLLING PLACE,37,28,3
LOS ANGELES,9002001B,3939,103,N,0,VBM PORTION,18,16,0
LOS ANGELES,9002001B,3939,103,N,518,TOTAL,55,44,3
LOS ANGELES,9002005B,3940,149,N,808,POLLING PLACE,30,16,6
LOS ANGELES,9002005B,3940,149,N,0,VBM PORTION,27,21,0
LOS ANGELES,9002005B,3940,149,N,808,TOTAL,57,37,6
LOS ANGELES,9002009A,3941,116,N,894,POLLING PLACE,58,46,7
LOS ANGELES,9002009A,3941,116,N,0,VBM PORTION,77,61,5
LOS ANGELES,9002009A,3941,116,N,894,TOTAL,135,107,12
LOS ANGELES,9002010A,3942,149,N,1112,POLLING PLACE,30,27,3
LOS ANGELES,9002010A,3942,149,N,0,VBM PORTION,30,28,0
LOS ANGELES,9002010A,3942,149,N,1112,TOTAL,60,55,3
LOS ANGELES,9002012B,3943,103,N,1265,POLLING PLACE,106,60,19
LOS ANGELES,9002012B,3943,103,N,0,VBM PORTION,78,47,21
LOS ANGELES,9002012B,3943,103,N,1265,TOTAL,184,107,40
LOS ANGELES,9002017A,3944,103,N,1075,POLLING PLACE,76,54,16
LOS ANGELES,9002017A,3944,103,N,0,VBM PORTION,48,25,15
LOS ANGELES,9002017A,3944,103,N,1075,TOTAL,124,79,31
LOS ANGELES,9002021A,3945,148,N,1097,POLLING PLACE,41,32,6
LOS ANGELES,9002021A,3945,148,N,0,VBM PORTION,48,32,8
LOS ANGELES,9002021A,3945,148,N,1097,TOTAL,89,64,14
LOS ANGELES,9002021B,3946,148,N,1136,POLLING PLACE,55,44,4
LOS ANGELES,9002021B,3946,148,N,0,VBM PORTION,35,29,4
LOS ANGELES,9002021B,3946,148,N,1136,TOTAL,90,73,8
LOS ANGELES,9002022A,3947,148,N,1213,POLLING PLACE,55,36,5
LOS ANGELES,9002022A,3947,148,N,0,VBM PORTION,45,37,3
LOS ANGELES,9002022A,3947,148,N,1213,TOTAL,100,73,8
LOS ANGELES,9002024A,3948,147,N,950,POLLING PLACE,55,48,6
LOS ANGELES,9002024A,3948,147,N,0,VBM PORTION,16,11,3
LOS ANGELES,9002024A,3948,147,N,950,TOTAL,71,59,9
LOS ANGELES,9002025B,3949,148,N,1031,POLLING PLACE,56,50,3
LOS ANGELES,9002025B,3949,148,N,0,VBM PORTION,33,24,1
LOS ANGELES,9002025B,3949,148,N,1031,TOTAL,89,74,4
LOS ANGELES,9002027A,3950,149,N,1255,POLLING PLACE,65,51,2
LOS ANGELES,9002027A,3950,149,N,0,VBM PORTION,40,25,4
LOS ANGELES,9002027A,3950,149,N,1255,TOTAL,105,76,6
LOS ANGELES,9002029A,3951,89,N,1169,POLLING PLACE,136,109,16
LOS ANGELES,9002029A,3951,89,N,0,VBM PORTION,71,59,7
LOS ANGELES,9002029A,3951,89,N,1169,TOTAL,207,168,23
LOS ANGELES,9002033B,3952,149,N,1008,POLLING PLACE,33,20,4
LOS ANGELES,9002033B,3952,149,N,0,VBM PORTION,23,20,2
LOS ANGELES,9002033B,3952,149,N,1008,TOTAL,56,40,6
LOS ANGELES,9002036A,3953,148,N,1003,POLLING PLACE,40,26,9
LOS ANGELES,9002036A,3953,148,N,0,VBM PORTION,25,19,2
LOS ANGELES,9002036A,3953,148,N,1003,TOTAL,65,45,11
LOS ANGELES,9002037A,3954,149,N,1086,POLLING PLACE,46,32,9
LOS ANGELES,9002037A,3954,149,N,0,VBM PORTION,47,30,9
LOS ANGELES,9002037A,3954,149,N,1086,TOTAL,93,62,18
LOS ANGELES,9002039A,3955,149,N,1150,POLLING PLACE,43,28,4
LOS ANGELES,9002039A,3955,149,N,0,VBM PORTION,28,24,4
LOS ANGELES,9002039A,3955,149,N,1150,TOTAL,71,52,8
LOS ANGELES,9002042A,3956,149,N,1101,POLLING PLACE,68,52,7
LOS ANGELES,9002042A,3956,149,N,0,VBM PORTION,34,19,7
LOS ANGELES,9002042A,3956,149,N,1101,TOTAL,102,71,14
LOS ANGELES,9002043A,3957,149,N,1202,POLLING PLACE,78,54,7
LOS ANGELES,9002043A,3957,149,N,0,VBM PORTION,36,23,5
LOS ANGELES,9002043A,3957,149,N,1202,TOTAL,114,77,12
LOS ANGELES,9002046A,3958,40,N,1056,POLLING PLACE,118,96,14
LOS ANGELES,9002046A,3958,40,N,0,VBM PORTION,98,68,18
LOS ANGELES,9002046A,3958,40,N,1056,TOTAL,216,164,32
LOS ANGELES,9002047A,3959,150,N,854,POLLING PLACE,26,19,4
LOS ANGELES,9002047A,3959,150,N,0,VBM PORTION,18,14,0
LOS ANGELES,9002047A,3959,150,N,854,TOTAL,44,33,4
LOS ANGELES,9002047B,3960,150,N,828,POLLING PLACE,26,23,0
LOS ANGELES,9002047B,3960,150,N,0,VBM PORTION,33,30,2
LOS ANGELES,9002047B,3960,150,N,828,TOTAL,59,53,2
LOS ANGELES,9002050A,3961,149,N,1279,POLLING PLACE,47,39,4
LOS ANGELES,9002050A,3961,149,N,0,VBM PORTION,39,31,1
LOS ANGELES,9002050A,3961,149,N,1279,TOTAL,86,70,5
LOS ANGELES,9002053B,3962,90,N,1207,POLLING PLACE,76,57,12
LOS ANGELES,9002053B,3962,90,N,0,VBM PORTION,70,42,10
LOS ANGELES,9002053B,3962,90,N,1207,TOTAL,146,99,22
LOS ANGELES,9002054A,3963,150,N,924,POLLING PLACE,34,28,5
LOS ANGELES,9002054A,3963,150,N,0,VBM PORTION,35,25,7
LOS ANGELES,9002054A,3963,150,N,924,TOTAL,69,53,12
LOS ANGELES,9002059A,3964,150,N,914,POLLING PLACE,43,31,1
LOS ANGELES,9002059A,3964,150,N,0,VBM PORTION,25,22,0
LOS ANGELES,9002059A,3964,150,N,914,TOTAL,68,53,1
LOS ANGELES,9002063A,3965,151,N,985,POLLING PLACE,38,22,4
LOS ANGELES,9002063A,3965,151,N,0,VBM PORTION,16,14,0
LOS ANGELES,9002063A,3965,151,N,985,TOTAL,54,36,4
LOS ANGELES,9002067D,3966,116,N,524,POLLING PLACE,73,51,16
LOS ANGELES,9002067D,3966,116,N,0,VBM PORTION,71,45,5
LOS ANGELES,9002067D,3966,116,N,524,TOTAL,144,96,21
LOS ANGELES,9002068A,3967,116,N,878,POLLING PLACE,48,39,5
LOS ANGELES,9002068A,3967,116,N,0,VBM PORTION,45,32,4
LOS ANGELES,9002068A,3967,116,N,878,TOTAL,93,71,9
LOS ANGELES,9002069B,3968,116,N,1090,POLLING PLACE,57,46,2
LOS ANGELES,9002069B,3968,116,N,0,VBM PORTION,64,48,1
LOS ANGELES,9002069B,3968,116,N,1090,TOTAL,121,94,3
LOS ANGELES,9002070A,3969,116,N,1147,POLLING PLACE,165,125,14
LOS ANGELES,9002070A,3969,116,N,0,VBM PORTION,142,99,15
LOS ANGELES,9002070A,3969,116,N,1147,TOTAL,307,224,29
LOS ANGELES,9002072B,6191,90,Y,11,POLLING PLACE,0,0,0
LOS ANGELES,9002072B,6191,90,Y,0,VBM PORTION,1,1,0
LOS ANGELES,9002072B,6191,90,Y,11,TOTAL,1,1,0
LOS ANGELES,9002072D,3970,90,N,944,POLLING PLACE,46,34,8
LOS ANGELES,9002072D,3970,90,N,0,VBM PORTION,43,31,8
LOS ANGELES,9002072D,3970,90,N,944,TOTAL,89,65,16
LOS ANGELES,9002073A,3971,148,N,1168,POLLING PLACE,64,53,7
LOS ANGELES,9002073A,3971,148,N,0,VBM PORTION,39,30,2
LOS ANGELES,9002073A,3971,148,N,1168,TOTAL,103,83,9
LOS ANGELES,9002074B,3972,148,N,915,POLLING PLACE,50,41,2
LOS ANGELES,9002074B,3972,148,N,0,VBM PORTION,25,15,5
LOS ANGELES,9002074B,3972,148,N,915,TOTAL,75,56,7
LOS ANGELES,9002077A,3973,148,N,1092,POLLING PLACE,74,58,10
LOS ANGELES,9002077A,3973,148,N,0,VBM PORTION,72,52,3
LOS ANGELES,9002077A,3973,148,N,1092,TOTAL,146,110,13
LOS ANGELES,9002080A,3974,116,N,1257,POLLING PLACE,196,144,22
LOS ANGELES,9002080A,3974,116,N,0,VBM PORTION,145,103,21
LOS ANGELES,9002080A,3974,116,N,1257,TOTAL,341,247,43
LOS ANGELES,9002083B,3975,116,N,1062,POLLING PLACE,144,115,13
LOS ANGELES,9002083B,3975,116,N,0,VBM PORTION,72,45,11
LOS ANGELES,9002083B,3975,116,N,1062,TOTAL,216,160,24
LOS ANGELES,9002086A,3976,116,N,792,POLLING PLACE,60,44,7
LOS ANGELES,9002086A,3976,116,N,0,VBM PORTION,55,42,2
LOS ANGELES,9002086A,3976,116,N,792,TOTAL,115,86,9
LOS ANGELES,9002086C,3977,116,N,812,POLLING PLACE,48,40,3
LOS ANGELES,9002086C,3977,116,N,0,VBM PORTION,44,33,7
LOS ANGELES,9002086C,3977,116,N,812,TOTAL,92,73,10
LOS ANGELES,9002087B,3978,116,N,976,POLLING PLACE,63,43,11
LOS ANGELES,9002087B,3978,116,N,0,VBM PORTION,39,31,2
LOS ANGELES,9002087B,3978,116,N,976,TOTAL,102,74,13
LOS ANGELES,9002089A,3979,105,N,1070,POLLING PLACE,79,64,5
LOS ANGELES,9002089A,3979,105,N,0,VBM PORTION,25,24,1
LOS ANGELES,9002089A,3979,105,N,1070,TOTAL,104,88,6
LOS ANGELES,9002090A,3980,116,N,1192,POLLING PLACE,86,74,4
LOS ANGELES,9002090A,3980,116,N,0,VBM PORTION,99,75,4
LOS ANGELES,9002090A,3980,116,N,1192,TOTAL,185,149,8
LOS ANGELES,9002091A,3981,116,N,1235,POLLING PLACE,136,115,7
LOS ANGELES,9002091A,3981,116,N,0,VBM PORTION,99,72,10
LOS ANGELES,9002091A,3981,116,N,1235,TOTAL,235,187,17
LOS ANGELES,9002095A,3982,116,N,872,POLLING PLACE,133,118,8
LOS ANGELES,9002095A,3982,116,N,0,VBM PORTION,69,50,9
LOS ANGELES,9002095A,3982,116,N,872,TOTAL,202,168,17
LOS ANGELES,9002097A,3983,116,N,914,POLLING PLACE,103,86,4
LOS ANGELES,9002097A,3983,116,N,0,VBM PORTION,78,52,8
LOS ANGELES,9002097A,3983,116,N,914,TOTAL,181,138,12
LOS ANGELES,9002097B,3984,116,N,1071,POLLING PLACE,118,102,6
LOS ANGELES,9002097B,3984,116,N,0,VBM PORTION,92,74,6
LOS ANGELES,9002097B,3984,116,N,1071,TOTAL,210,176,12
LOS ANGELES,9002098A,3985,90,N,626,POLLING PLACE,58,44,9
LOS ANGELES,9002098A,3985,90,N,0,VBM PORTION,21,15,5
LOS ANGELES,9002098A,3985,90,N,626,TOTAL,79,59,14
LOS ANGELES,9002098B,3986,90,N,703,POLLING PLACE,43,24,6
LOS ANGELES,9002098B,3986,90,N,0,VBM PORTION,32,22,6
LOS ANGELES,9002098B,3986,90,N,703,TOTAL,75,46,12
LOS ANGELES,9002099A,3987,95,N,1164,POLLING PLACE,92,68,14
LOS ANGELES,9002099A,3987,95,N,0,VBM PORTION,54,48,5
LOS ANGELES,9002099A,3987,95,N,1164,TOTAL,146,116,19
LOS ANGELES,9002101A,3988,116,N,1247,POLLING PLACE,104,81,6
LOS ANGELES,9002101A,3988,116,N,0,VBM PORTION,78,48,11
LOS ANGELES,9002101A,3988,116,N,1247,TOTAL,182,129,17
LOS ANGELES,9002102A,3989,116,N,1353,POLLING PLACE,180,125,17
LOS ANGELES,9002102A,3989,116,N,0,VBM PORTION,196,126,30
LOS ANGELES,9002102A,3989,116,N,1353,TOTAL,376,251,47
LOS ANGELES,9002103A,3990,116,N,1268,POLLING PLACE,135,115,8
LOS ANGELES,9002103A,3990,116,N,0,VBM PORTION,90,71,5
LOS ANGELES,9002103A,3990,116,N,1268,TOTAL,225,186,13
LOS ANGELES,9002105A,3991,116,N,907,POLLING PLACE,100,87,7
LOS ANGELES,9002105A,3991,116,N,0,VBM PORTION,85,58,6
LOS ANGELES,9002105A,3991,116,N,907,TOTAL,185,145,13
LOS ANGELES,9002107A,3992,116,N,1209,POLLING PLACE,181,136,25
LOS ANGELES,9002107A,3992,116,N,0,VBM PORTION,186,129,29
LOS ANGELES,9002107A,3992,116,N,1209,TOTAL,367,265,54
LOS ANGELES,9002108A,3993,103,N,862,POLLING PLACE,64,52,8
LOS ANGELES,9002108A,3993,103,N,0,VBM PORTION,57,36,12
LOS ANGELES,9002108A,3993,103,N,862,TOTAL,121,88,20
LOS ANGELES,9002110B,3994,116,N,884,POLLING PLACE,55,50,2
LOS ANGELES,9002110B,3994,116,N,0,VBM PORTION,30,22,2
LOS ANGELES,9002110B,3994,116,N,884,TOTAL,85,72,4
LOS ANGELES,9002113A,3995,116,N,948,POLLING PLACE,55,46,2
LOS ANGELES,9002113A,3995,116,N,0,VBM PORTION,47,34,2
LOS ANGELES,9002113A,3995,116,N,948,TOTAL,102,80,4
LOS ANGELES,9002114A,3996,116,N,1301,POLLING PLACE,77,63,2
LOS ANGELES,9002114A,3996,116,N,0,VBM PORTION,62,53,4
LOS ANGELES,9002114A,3996,116,N,1301,TOTAL,139,116,6
LOS ANGELES,9002116A,3997,116,N,1223,POLLING PLACE,94,77,6
LOS ANGELES,9002116A,3997,116,N,0,VBM PORTION,52,48,0
LOS ANGELES,9002116A,3997,116,N,1223,TOTAL,146,125,6
LOS ANGELES,9002117B,3998,116,N,887,POLLING PLACE,58,43,1
LOS ANGELES,9002117B,3998,116,N,0,VBM PORTION,34,26,1
LOS ANGELES,9002117B,3998,116,N,887,TOTAL,92,69,2
LOS ANGELES,9002122A,3999,95,N,1227,POLLING PLACE,102,82,13
LOS ANGELES,9002122A,3999,95,N,0,VBM PORTION,63,41,16
LOS ANGELES,9002122A,3999,95,N,1227,TOTAL,165,123,29
LOS ANGELES,9002123A,4000,56,N,1269,POLLING PLACE,89,57,24
LOS ANGELES,9002123A,4000,56,N,0,VBM PORTION,142,85,32
LOS ANGELES,9002123A,4000,56,N,1269,TOTAL,231,142,56
LOS ANGELES,9002124B,4001,116,N,1264,POLLING PLACE,118,92,17
LOS ANGELES,9002124B,4001,116,N,0,VBM PORTION,116,90,10
LOS ANGELES,9002124B,4001,116,N,1264,TOTAL,234,182,27
LOS ANGELES,9002125B,4002,54,N,1307,POLLING PLACE,86,48,29
LOS ANGELES,9002125B,4002,54,N,0,VBM PORTION,105,61,33
LOS ANGELES,9002125B,4002,54,N,1307,TOTAL,191,109,62
LOS ANGELES,9002126B,4003,116,N,1063,POLLING PLACE,89,67,9
LOS ANGELES,9002126B,4003,116,N,0,VBM PORTION,72,58,5
LOS ANGELES,9002126B,4003,116,N,1063,TOTAL,161,125,14
LOS ANGELES,9002127A,4004,116,N,917,POLLING PLACE,76,66,1
LOS ANGELES,9002127A,4004,116,N,0,VBM PORTION,72,40,13
LOS ANGELES,9002127A,4004,116,N,917,TOTAL,148,106,14
LOS ANGELES,9002128A,4005,116,N,1008,POLLING PLACE,147,116,20
LOS ANGELES,9002128A,4005,116,N,0,VBM PORTION,94,66,11
LOS ANGELES,9002128A,4005,116,N,1008,TOTAL,241,182,31
LOS ANGELES,9002129B,4006,116,N,1309,POLLING PLACE,135,112,12
LOS ANGELES,9002129B,4006,116,N,0,VBM PORTION,87,71,6
LOS ANGELES,9002129B,4006,116,N,1309,TOTAL,222,183,18
LOS ANGELES,9002131A,4007,59,N,1290,POLLING PLACE,67,35,25
LOS ANGELES,9002131A,4007,59,N,0,VBM PORTION,108,61,25
LOS ANGELES,9002131A,4007,59,N,1290,TOTAL,175,96,50
LOS ANGELES,9002132B,4008,116,N,1109,POLLING PLACE,150,117,15
LOS ANGELES,9002132B,4008,116,N,0,VBM PORTION,107,82,10
LOS ANGELES,9002132B,4008,116,N,1109,TOTAL,257,199,25
LOS ANGELES,9002135B,4009,116,N,1283,POLLING PLACE,100,85,11
LOS ANGELES,9002135B,4009,116,N,0,VBM PORTION,78,62,5
LOS ANGELES,9002135B,4009,116,N,1283,TOTAL,178,147,16
LOS ANGELES,9002136A,4010,116,N,1080,POLLING PLACE,62,50,8
LOS ANGELES,9002136A,4010,116,N,0,VBM PORTION,49,32,8
LOS ANGELES,9002136A,4010,116,N,1080,TOTAL,111,82,16
LOS ANGELES,9002137A,4011,116,N,1222,POLLING PLACE,50,42,3
LOS ANGELES,9002137A,4011,116,N,0,VBM PORTION,49,36,6
LOS ANGELES,9002137A,4011,116,N,1222,TOTAL,99,78,9
