LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,NATHALIE HRIZI,DAVE JONES,TED GAINES
LOS ANGELES,9001892B,3896,56,N,1340,POLLING PLACE,99,13,42,15
LOS ANGELES,9001892B,3896,56,N,0,VBM PORTION,116,4,60,25
LOS ANGELES,9001892B,3896,56,N,1340,TOTAL,215,17,102,40
LOS ANGELES,9001893A,3897,56,N,1344,POLLING PLACE,79,5,27,21
LOS ANGELES,9001893A,3897,56,N,0,VBM PORTION,134,7,82,18
LOS ANGELES,9001893A,3897,56,N,1344,TOTAL,213,12,109,39
LOS ANGELES,9001895A,3898,95,N,1140,POLLING PLACE,86,4,51,9
LOS ANGELES,9001895A,3898,95,N,0,VBM PORTION,62,2,45,6
LOS ANGELES,9001895A,3898,95,N,1140,TOTAL,148,6,96,15
LOS ANGELES,9001899A,3899,95,N,656,POLLING PLACE,54,2,41,2
LOS ANGELES,9001899A,3899,95,N,0,VBM PORTION,27,2,15,3
LOS ANGELES,9001899A,3899,95,N,656,TOTAL,81,4,56,5
LOS ANGELES,9001900B,3900,59,N,1170,POLLING PLACE,44,2,32,5
LOS ANGELES,9001900B,3900,59,N,0,VBM PORTION,77,6,47,11
LOS ANGELES,9001900B,3900,59,N,1170,TOTAL,121,8,79,16
LOS ANGELES,9001904A,3901,95,N,1139,POLLING PLACE,103,9,62,7
LOS ANGELES,9001904A,3901,95,N,0,VBM PORTION,49,2,35,5
LOS ANGELES,9001904A,3901,95,N,1139,TOTAL,152,11,97,12
LOS ANGELES,9001905A,3902,95,N,1181,POLLING PLACE,80,7,42,11
LOS ANGELES,9001905A,3902,95,N,0,VBM PORTION,50,3,33,6
LOS ANGELES,9001905A,3902,95,N,1181,TOTAL,130,10,75,17
LOS ANGELES,9001907A,3903,15,N,769,POLLING PLACE,43,8,21,3
LOS ANGELES,9001907A,3903,15,N,0,VBM PORTION,26,1,16,3
LOS ANGELES,9001907A,3903,15,N,769,TOTAL,69,9,37,6
LOS ANGELES,9001910B,3904,95,N,1195,POLLING PLACE,103,4,61,5
LOS ANGELES,9001910B,3904,95,N,0,VBM PORTION,47,6,37,1
LOS ANGELES,9001910B,3904,95,N,1195,TOTAL,150,10,98,6
LOS ANGELES,9001917A,3905,19,N,1000,POLLING PLACE,59,4,26,14
LOS ANGELES,9001917A,3905,19,N,0,VBM PORTION,45,6,27,5
LOS ANGELES,9001917A,3905,19,N,1000,TOTAL,104,10,53,19
LOS ANGELES,9001920A,3906,141,N,1051,POLLING PLACE,86,7,54,3
LOS ANGELES,9001920A,3906,141,N,0,VBM PORTION,57,3,38,3
LOS ANGELES,9001920A,3906,141,N,1051,TOTAL,143,10,92,6
LOS ANGELES,9001926C,3907,63,N,1393,POLLING PLACE,163,3,106,24
LOS ANGELES,9001926C,3907,63,N,0,VBM PORTION,161,2,79,37
LOS ANGELES,9001926C,3907,63,N,1393,TOTAL,324,5,185,61
LOS ANGELES,9001927A,3908,149,N,1160,POLLING PLACE,43,3,28,2
LOS ANGELES,9001927A,3908,149,N,0,VBM PORTION,43,1,33,1
LOS ANGELES,9001927A,3908,149,N,1160,TOTAL,86,4,61,3
LOS ANGELES,9001928B,3909,63,N,1219,POLLING PLACE,142,4,85,24
LOS ANGELES,9001928B,3909,63,N,0,VBM PORTION,85,3,47,18
LOS ANGELES,9001928B,3909,63,N,1219,TOTAL,227,7,132,42
LOS ANGELES,9001929A,3910,142,N,1075,POLLING PLACE,21,1,12,1
LOS ANGELES,9001929A,3910,142,N,0,VBM PORTION,15,2,10,2
LOS ANGELES,9001929A,3910,142,N,1075,TOTAL,36,3,22,3
LOS ANGELES,9001930A,3911,149,N,610,POLLING PLACE,33,5,19,1
LOS ANGELES,9001930A,3911,149,N,0,VBM PORTION,18,0,12,3
LOS ANGELES,9001930A,3911,149,N,610,TOTAL,51,5,31,4
LOS ANGELES,9001931A,3912,63,N,1253,POLLING PLACE,152,6,89,30
LOS ANGELES,9001931A,3912,63,N,0,VBM PORTION,120,4,64,23
LOS ANGELES,9001931A,3912,63,N,1253,TOTAL,272,10,153,53
LOS ANGELES,9001932B,3913,149,N,1149,POLLING PLACE,42,4,23,2
LOS ANGELES,9001932B,3913,149,N,0,VBM PORTION,30,2,21,1
LOS ANGELES,9001932B,3913,149,N,1149,TOTAL,72,6,44,3
LOS ANGELES,9001934A,3914,63,N,1226,POLLING PLACE,133,6,81,21
LOS ANGELES,9001934A,3914,63,N,0,VBM PORTION,114,7,71,18
LOS ANGELES,9001934A,3914,63,N,1226,TOTAL,247,13,152,39
LOS ANGELES,9001934C,3915,63,N,852,POLLING PLACE,76,2,52,11
LOS ANGELES,9001934C,3915,63,N,0,VBM PORTION,73,4,38,15
LOS ANGELES,9001934C,3915,63,N,852,TOTAL,149,6,90,26
LOS ANGELES,9001938A,3916,154,N,823,POLLING PLACE,102,10,56,7
LOS ANGELES,9001938A,3916,154,N,0,VBM PORTION,73,4,43,7
LOS ANGELES,9001938A,3916,154,N,823,TOTAL,175,14,99,14
LOS ANGELES,9001940D,3917,152,N,1143,POLLING PLACE,46,7,27,3
LOS ANGELES,9001940D,3917,152,N,0,VBM PORTION,27,5,17,1
LOS ANGELES,9001940D,3917,152,N,1143,TOTAL,73,12,44,4
LOS ANGELES,9001941A,3918,149,N,947,POLLING PLACE,31,2,17,5
LOS ANGELES,9001941A,3918,149,N,0,VBM PORTION,14,1,9,2
LOS ANGELES,9001941A,3918,149,N,947,TOTAL,45,3,26,7
LOS ANGELES,9001942A,3919,148,N,709,POLLING PLACE,19,2,10,1
LOS ANGELES,9001942A,3919,148,N,0,VBM PORTION,1,0,0,0
LOS ANGELES,9001942A,3919,148,N,709,TOTAL,20,2,10,1
LOS ANGELES,9001943A,3920,149,N,1075,POLLING PLACE,73,7,45,6
LOS ANGELES,9001943A,3920,149,N,0,VBM PORTION,48,3,25,7
LOS ANGELES,9001943A,3920,149,N,1075,TOTAL,121,10,70,13
LOS ANGELES,9001950A,3921,147,N,614,POLLING PLACE,23,5,13,2
LOS ANGELES,9001950A,3921,147,N,0,VBM PORTION,7,1,4,1
LOS ANGELES,9001950A,3921,147,N,614,TOTAL,30,6,17,3
LOS ANGELES,9001951A,3922,81,N,1214,POLLING PLACE,93,7,55,5
LOS ANGELES,9001951A,3922,81,N,0,VBM PORTION,57,8,29,8
LOS ANGELES,9001951A,3922,81,N,1214,TOTAL,150,15,84,13
LOS ANGELES,9001955A,3923,173,N,655,POLLING PLACE,34,2,17,0
LOS ANGELES,9001955A,3923,173,N,0,VBM PORTION,19,1,10,0
LOS ANGELES,9001955A,3923,173,N,655,TOTAL,53,3,27,0
LOS ANGELES,9001956A,3924,148,N,1069,POLLING PLACE,52,4,30,4
LOS ANGELES,9001956A,3924,148,N,0,VBM PORTION,30,3,19,2
LOS ANGELES,9001956A,3924,148,N,1069,TOTAL,82,7,49,6
LOS ANGELES,9001959A,3925,150,N,541,POLLING PLACE,25,2,12,1
LOS ANGELES,9001959A,3925,150,N,0,VBM PORTION,15,0,12,0
LOS ANGELES,9001959A,3925,150,N,541,TOTAL,40,2,24,1
LOS ANGELES,9001961A,3926,148,N,1072,POLLING PLACE,76,0,46,5
LOS ANGELES,9001961A,3926,148,N,0,VBM PORTION,41,1,24,3
LOS ANGELES,9001961A,3926,148,N,1072,TOTAL,117,1,70,8
LOS ANGELES,9001964A,3927,173,N,1059,POLLING PLACE,50,0,25,0
LOS ANGELES,9001964A,3927,173,N,0,VBM PORTION,18,0,9,0
LOS ANGELES,9001964A,3927,173,N,1059,TOTAL,68,0,34,0
LOS ANGELES,9001966A,3928,149,N,1254,POLLING PLACE,44,2,22,5
LOS ANGELES,9001966A,3928,149,N,0,VBM PORTION,33,2,30,0
LOS ANGELES,9001966A,3928,149,N,1254,TOTAL,77,4,52,5
LOS ANGELES,9001966B,3929,149,N,1066,POLLING PLACE,43,3,22,1
LOS ANGELES,9001966B,3929,149,N,0,VBM PORTION,33,1,24,1
LOS ANGELES,9001966B,3929,149,N,1066,TOTAL,76,4,46,2
LOS ANGELES,9001980A,3930,152,N,1163,POLLING PLACE,59,5,34,6
LOS ANGELES,9001980A,3930,152,N,0,VBM PORTION,27,1,16,1
LOS ANGELES,9001980A,3930,152,N,1163,TOTAL,86,6,50,7
LOS ANGELES,9001984B,3931,116,N,1117,POLLING PLACE,82,8,46,8
LOS ANGELES,9001984B,3931,116,N,0,VBM PORTION,61,6,29,9
LOS ANGELES,9001984B,3931,116,N,1117,TOTAL,143,14,75,17
LOS ANGELES,9001985A,3932,116,N,1198,POLLING PLACE,102,12,48,14
LOS ANGELES,9001985A,3932,116,N,0,VBM PORTION,70,3,50,8
LOS ANGELES,9001985A,3932,116,N,1198,TOTAL,172,15,98,22
LOS ANGELES,9001987A,3933,152,N,1234,POLLING PLACE,68,4,38,7
LOS ANGELES,9001987A,3933,152,N,0,VBM PORTION,22,0,16,4
LOS ANGELES,9001987A,3933,152,N,1234,TOTAL,90,4,54,11
LOS ANGELES,9001991A,3934,152,N,1250,POLLING PLACE,70,4,36,12
LOS ANGELES,9001991A,3934,152,N,0,VBM PORTION,40,2,26,0
LOS ANGELES,9001991A,3934,152,N,1250,TOTAL,110,6,62,12
LOS ANGELES,9001993B,3935,152,N,805,POLLING PLACE,57,5,36,6
LOS ANGELES,9001993B,3935,152,N,0,VBM PORTION,31,1,25,2
LOS ANGELES,9001993B,3935,152,N,805,TOTAL,88,6,61,8
LOS ANGELES,9001998A,3936,152,N,1202,POLLING PLACE,59,4,35,3
LOS ANGELES,9001998A,3936,152,N,0,VBM PORTION,42,0,33,4
LOS ANGELES,9001998A,3936,152,N,1202,TOTAL,101,4,68,7
LOS ANGELES,9001999A,3937,56,N,632,POLLING PLACE,61,3,28,12
LOS ANGELES,9001999A,3937,56,N,0,VBM PORTION,67,4,23,23
LOS ANGELES,9001999A,3937,56,N,632,TOTAL,128,7,51,35
LOS ANGELES,9002001A,3938,104,N,1137,POLLING PLACE,58,6,32,9
LOS ANGELES,9002001A,3938,104,N,0,VBM PORTION,63,2,47,3
LOS ANGELES,9002001A,3938,104,N,1137,TOTAL,121,8,79,12
LOS ANGELES,9002001B,3939,103,N,518,POLLING PLACE,37,4,29,2
LOS ANGELES,9002001B,3939,103,N,0,VBM PORTION,18,0,11,1
LOS ANGELES,9002001B,3939,103,N,518,TOTAL,55,4,40,3
LOS ANGELES,9002005B,3940,149,N,808,POLLING PLACE,30,4,10,0
LOS ANGELES,9002005B,3940,149,N,0,VBM PORTION,27,4,17,0
LOS ANGELES,9002005B,3940,149,N,808,TOTAL,57,8,27,0
LOS ANGELES,9002009A,3941,116,N,894,POLLING PLACE,58,4,38,2
LOS ANGELES,9002009A,3941,116,N,0,VBM PORTION,77,3,36,9
LOS ANGELES,9002009A,3941,116,N,894,TOTAL,135,7,74,11
LOS ANGELES,9002010A,3942,149,N,1112,POLLING PLACE,30,2,20,1
LOS ANGELES,9002010A,3942,149,N,0,VBM PORTION,30,0,25,2
LOS ANGELES,9002010A,3942,149,N,1112,TOTAL,60,2,45,3
LOS ANGELES,9002012B,3943,103,N,1265,POLLING PLACE,106,9,55,12
LOS ANGELES,9002012B,3943,103,N,0,VBM PORTION,78,6,48,7
LOS ANGELES,9002012B,3943,103,N,1265,TOTAL,184,15,103,19
LOS ANGELES,9002017A,3944,103,N,1075,POLLING PLACE,76,9,44,5
LOS ANGELES,9002017A,3944,103,N,0,VBM PORTION,48,3,27,12
LOS ANGELES,9002017A,3944,103,N,1075,TOTAL,124,12,71,17
LOS ANGELES,9002021A,3945,148,N,1097,POLLING PLACE,41,2,24,0
LOS ANGELES,9002021A,3945,148,N,0,VBM PORTION,48,2,34,2
LOS ANGELES,9002021A,3945,148,N,1097,TOTAL,89,4,58,2
LOS ANGELES,9002021B,3946,148,N,1136,POLLING PLACE,55,5,26,1
LOS ANGELES,9002021B,3946,148,N,0,VBM PORTION,35,2,24,0
LOS ANGELES,9002021B,3946,148,N,1136,TOTAL,90,7,50,1
LOS ANGELES,9002022A,3947,148,N,1213,POLLING PLACE,55,3,29,4
LOS ANGELES,9002022A,3947,148,N,0,VBM PORTION,45,4,22,1
LOS ANGELES,9002022A,3947,148,N,1213,TOTAL,100,7,51,5
LOS ANGELES,9002024A,3948,147,N,950,POLLING PLACE,55,5,31,3
LOS ANGELES,9002024A,3948,147,N,0,VBM PORTION,16,2,12,0
LOS ANGELES,9002024A,3948,147,N,950,TOTAL,71,7,43,3
LOS ANGELES,9002025B,3949,148,N,1031,POLLING PLACE,56,2,27,1
LOS ANGELES,9002025B,3949,148,N,0,VBM PORTION,33,1,23,0
LOS ANGELES,9002025B,3949,148,N,1031,TOTAL,89,3,50,1
LOS ANGELES,9002027A,3950,149,N,1255,POLLING PLACE,65,4,34,4
LOS ANGELES,9002027A,3950,149,N,0,VBM PORTION,40,2,27,0
LOS ANGELES,9002027A,3950,149,N,1255,TOTAL,105,6,61,4
LOS ANGELES,9002029A,3951,89,N,1169,POLLING PLACE,136,15,86,8
LOS ANGELES,9002029A,3951,89,N,0,VBM PORTION,71,4,49,3
LOS ANGELES,9002029A,3951,89,N,1169,TOTAL,207,19,135,11
LOS ANGELES,9002033B,3952,149,N,1008,POLLING PLACE,33,1,16,1
LOS ANGELES,9002033B,3952,149,N,0,VBM PORTION,23,1,14,3
LOS ANGELES,9002033B,3952,149,N,1008,TOTAL,56,2,30,4
LOS ANGELES,9002036A,3953,148,N,1003,POLLING PLACE,40,1,25,3
LOS ANGELES,9002036A,3953,148,N,0,VBM PORTION,25,5,15,0
LOS ANGELES,9002036A,3953,148,N,1003,TOTAL,65,6,40,3
LOS ANGELES,9002037A,3954,149,N,1086,POLLING PLACE,46,3,31,3
LOS ANGELES,9002037A,3954,149,N,0,VBM PORTION,47,5,30,3
LOS ANGELES,9002037A,3954,149,N,1086,TOTAL,93,8,61,6
LOS ANGELES,9002039A,3955,149,N,1150,POLLING PLACE,43,5,25,3
LOS ANGELES,9002039A,3955,149,N,0,VBM PORTION,28,2,19,0
LOS ANGELES,9002039A,3955,149,N,1150,TOTAL,71,7,44,3
LOS ANGELES,9002042A,3956,149,N,1101,POLLING PLACE,68,5,43,1
LOS ANGELES,9002042A,3956,149,N,0,VBM PORTION,34,0,22,1
LOS ANGELES,9002042A,3956,149,N,1101,TOTAL,102,5,65,2
LOS ANGELES,9002043A,3957,149,N,1202,POLLING PLACE,78,2,46,3
LOS ANGELES,9002043A,3957,149,N,0,VBM PORTION,36,2,19,1
LOS ANGELES,9002043A,3957,149,N,1202,TOTAL,114,4,65,4
LOS ANGELES,9002046A,3958,40,N,1056,POLLING PLACE,118,7,79,11
LOS ANGELES,9002046A,3958,40,N,0,VBM PORTION,98,4,71,16
LOS ANGELES,9002046A,3958,40,N,1056,TOTAL,216,11,150,27
LOS ANGELES,9002047A,3959,150,N,854,POLLING PLACE,26,0,16,1
LOS ANGELES,9002047A,3959,150,N,0,VBM PORTION,18,1,12,0
LOS ANGELES,9002047A,3959,150,N,854,TOTAL,44,1,28,1
LOS ANGELES,9002047B,3960,150,N,828,POLLING PLACE,26,1,11,2
LOS ANGELES,9002047B,3960,150,N,0,VBM PORTION,33,3,21,1
LOS ANGELES,9002047B,3960,150,N,828,TOTAL,59,4,32,3
LOS ANGELES,9002050A,3961,149,N,1279,POLLING PLACE,47,2,32,0
LOS ANGELES,9002050A,3961,149,N,0,VBM PORTION,39,3,27,0
LOS ANGELES,9002050A,3961,149,N,1279,TOTAL,86,5,59,0
LOS ANGELES,9002053B,3962,90,N,1207,POLLING PLACE,76,14,33,11
LOS ANGELES,9002053B,3962,90,N,0,VBM PORTION,70,7,36,17
LOS ANGELES,9002053B,3962,90,N,1207,TOTAL,146,21,69,28
LOS ANGELES,9002054A,3963,150,N,924,POLLING PLACE,34,0,22,1
LOS ANGELES,9002054A,3963,150,N,0,VBM PORTION,35,0,26,1
LOS ANGELES,9002054A,3963,150,N,924,TOTAL,69,0,48,2
LOS ANGELES,9002059A,3964,150,N,914,POLLING PLACE,43,2,23,1
LOS ANGELES,9002059A,3964,150,N,0,VBM PORTION,25,1,13,0
LOS ANGELES,9002059A,3964,150,N,914,TOTAL,68,3,36,1
LOS ANGELES,9002063A,3965,151,N,985,POLLING PLACE,38,3,19,3
LOS ANGELES,9002063A,3965,151,N,0,VBM PORTION,16,3,8,0
LOS ANGELES,9002063A,3965,151,N,985,TOTAL,54,6,27,3
LOS ANGELES,9002067D,3966,116,N,524,POLLING PLACE,73,5,35,7
LOS ANGELES,9002067D,3966,116,N,0,VBM PORTION,71,5,39,9
LOS ANGELES,9002067D,3966,116,N,524,TOTAL,144,10,74,16
LOS ANGELES,9002068A,3967,116,N,878,POLLING PLACE,48,7,22,2
LOS ANGELES,9002068A,3967,116,N,0,VBM PORTION,45,3,25,1
LOS ANGELES,9002068A,3967,116,N,878,TOTAL,93,10,47,3
LOS ANGELES,9002069B,3968,116,N,1090,POLLING PLACE,57,1,24,5
LOS ANGELES,9002069B,3968,116,N,0,VBM PORTION,64,0,38,0
LOS ANGELES,9002069B,3968,116,N,1090,TOTAL,121,1,62,5
LOS ANGELES,9002070A,3969,116,N,1147,POLLING PLACE,165,3,85,6
LOS ANGELES,9002070A,3969,116,N,0,VBM PORTION,142,6,78,13
LOS ANGELES,9002070A,3969,116,N,1147,TOTAL,307,9,163,19
LOS ANGELES,9002072B,6191,90,Y,11,POLLING PLACE,0,0,0,0
LOS ANGELES,9002072B,6191,90,Y,0,VBM PORTION,1,0,0,0
LOS ANGELES,9002072B,6191,90,Y,11,TOTAL,1,0,0,0
LOS ANGELES,9002072D,3970,90,N,944,POLLING PLACE,46,2,28,4
LOS ANGELES,9002072D,3970,90,N,0,VBM PORTION,43,5,26,2
LOS ANGELES,9002072D,3970,90,N,944,TOTAL,89,7,54,6
LOS ANGELES,9002073A,3971,148,N,1168,POLLING PLACE,64,7,40,0
LOS ANGELES,9002073A,3971,148,N,0,VBM PORTION,39,1,30,0
LOS ANGELES,9002073A,3971,148,N,1168,TOTAL,103,8,70,0
LOS ANGELES,9002074B,3972,148,N,915,POLLING PLACE,50,2,27,0
LOS ANGELES,9002074B,3972,148,N,0,VBM PORTION,25,0,19,0
LOS ANGELES,9002074B,3972,148,N,915,TOTAL,75,2,46,0
LOS ANGELES,9002077A,3973,148,N,1092,POLLING PLACE,74,4,36,3
LOS ANGELES,9002077A,3973,148,N,0,VBM PORTION,72,0,52,1
LOS ANGELES,9002077A,3973,148,N,1092,TOTAL,146,4,88,4
LOS ANGELES,9002080A,3974,116,N,1257,POLLING PLACE,196,7,91,5
LOS ANGELES,9002080A,3974,116,N,0,VBM PORTION,145,1,90,9
LOS ANGELES,9002080A,3974,116,N,1257,TOTAL,341,8,181,14
LOS ANGELES,9002083B,3975,116,N,1062,POLLING PLACE,144,8,74,8
LOS ANGELES,9002083B,3975,116,N,0,VBM PORTION,72,2,42,3
LOS ANGELES,9002083B,3975,116,N,1062,TOTAL,216,10,116,11
LOS ANGELES,9002086A,3976,116,N,792,POLLING PLACE,60,2,30,5
LOS ANGELES,9002086A,3976,116,N,0,VBM PORTION,55,0,36,2
LOS ANGELES,9002086A,3976,116,N,792,TOTAL,115,2,66,7
LOS ANGELES,9002086C,3977,116,N,812,POLLING PLACE,48,2,30,0
LOS ANGELES,9002086C,3977,116,N,0,VBM PORTION,44,3,35,0
LOS ANGELES,9002086C,3977,116,N,812,TOTAL,92,5,65,0
LOS ANGELES,9002087B,3978,116,N,976,POLLING PLACE,63,6,28,0
LOS ANGELES,9002087B,3978,116,N,0,VBM PORTION,39,4,18,2
LOS ANGELES,9002087B,3978,116,N,976,TOTAL,102,10,46,2
LOS ANGELES,9002089A,3979,105,N,1070,POLLING PLACE,79,4,46,5
LOS ANGELES,9002089A,3979,105,N,0,VBM PORTION,25,0,19,2
LOS ANGELES,9002089A,3979,105,N,1070,TOTAL,104,4,65,7
LOS ANGELES,9002090A,3980,116,N,1192,POLLING PLACE,86,9,40,1
LOS ANGELES,9002090A,3980,116,N,0,VBM PORTION,99,3,51,2
LOS ANGELES,9002090A,3980,116,N,1192,TOTAL,185,12,91,3
LOS ANGELES,9002091A,3981,116,N,1235,POLLING PLACE,136,7,59,8
LOS ANGELES,9002091A,3981,116,N,0,VBM PORTION,99,6,56,3
LOS ANGELES,9002091A,3981,116,N,1235,TOTAL,235,13,115,11
LOS ANGELES,9002095A,3982,116,N,872,POLLING PLACE,133,6,57,4
LOS ANGELES,9002095A,3982,116,N,0,VBM PORTION,69,9,33,1
LOS ANGELES,9002095A,3982,116,N,872,TOTAL,202,15,90,5
LOS ANGELES,9002097A,3983,116,N,914,POLLING PLACE,103,6,44,1
LOS ANGELES,9002097A,3983,116,N,0,VBM PORTION,78,1,51,1
LOS ANGELES,9002097A,3983,116,N,914,TOTAL,181,7,95,2
LOS ANGELES,9002097B,3984,116,N,1071,POLLING PLACE,118,10,56,1
LOS ANGELES,9002097B,3984,116,N,0,VBM PORTION,92,5,51,2
LOS ANGELES,9002097B,3984,116,N,1071,TOTAL,210,15,107,3
LOS ANGELES,9002098A,3985,90,N,626,POLLING PLACE,58,10,19,8
LOS ANGELES,9002098A,3985,90,N,0,VBM PORTION,21,3,10,2
LOS ANGELES,9002098A,3985,90,N,626,TOTAL,79,13,29,10
LOS ANGELES,9002098B,3986,90,N,703,POLLING PLACE,43,3,23,4
LOS ANGELES,9002098B,3986,90,N,0,VBM PORTION,32,2,24,3
LOS ANGELES,9002098B,3986,90,N,703,TOTAL,75,5,47,7
LOS ANGELES,9002099A,3987,95,N,1164,POLLING PLACE,92,4,49,7
LOS ANGELES,9002099A,3987,95,N,0,VBM PORTION,54,6,37,2
LOS ANGELES,9002099A,3987,95,N,1164,TOTAL,146,10,86,9
LOS ANGELES,9002101A,3988,116,N,1247,POLLING PLACE,104,4,46,3
LOS ANGELES,9002101A,3988,116,N,0,VBM PORTION,78,5,45,2
LOS ANGELES,9002101A,3988,116,N,1247,TOTAL,182,9,91,5
LOS ANGELES,9002102A,3989,116,N,1353,POLLING PLACE,180,10,74,8
LOS ANGELES,9002102A,3989,116,N,0,VBM PORTION,196,6,106,13
LOS ANGELES,9002102A,3989,116,N,1353,TOTAL,376,16,180,21
LOS ANGELES,9002103A,3990,116,N,1268,POLLING PLACE,135,10,57,4
LOS ANGELES,9002103A,3990,116,N,0,VBM PORTION,90,0,46,1
LOS ANGELES,9002103A,3990,116,N,1268,TOTAL,225,10,103,5
LOS ANGELES,9002105A,3991,116,N,907,POLLING PLACE,100,3,57,2
LOS ANGELES,9002105A,3991,116,N,0,VBM PORTION,85,1,50,1
LOS ANGELES,9002105A,3991,116,N,907,TOTAL,185,4,107,3
LOS ANGELES,9002107A,3992,116,N,1209,POLLING PLACE,181,0,101,7
LOS ANGELES,9002107A,3992,116,N,0,VBM PORTION,186,3,105,7
LOS ANGELES,9002107A,3992,116,N,1209,TOTAL,367,3,206,14
LOS ANGELES,9002108A,3993,103,N,862,POLLING PLACE,64,4,40,4
LOS ANGELES,9002108A,3993,103,N,0,VBM PORTION,57,1,41,10
LOS ANGELES,9002108A,3993,103,N,862,TOTAL,121,5,81,14
LOS ANGELES,9002110B,3994,116,N,884,POLLING PLACE,55,3,19,5
LOS ANGELES,9002110B,3994,116,N,0,VBM PORTION,30,2,14,2
LOS ANGELES,9002110B,3994,116,N,884,TOTAL,85,5,33,7
LOS ANGELES,9002113A,3995,116,N,948,POLLING PLACE,55,3,23,3
LOS ANGELES,9002113A,3995,116,N,0,VBM PORTION,47,0,22,1
LOS ANGELES,9002113A,3995,116,N,948,TOTAL,102,3,45,4
LOS ANGELES,9002114A,3996,116,N,1301,POLLING PLACE,77,6,30,4
LOS ANGELES,9002114A,3996,116,N,0,VBM PORTION,62,2,36,2
LOS ANGELES,9002114A,3996,116,N,1301,TOTAL,139,8,66,6
LOS ANGELES,9002116A,3997,116,N,1223,POLLING PLACE,94,8,37,4
LOS ANGELES,9002116A,3997,116,N,0,VBM PORTION,52,1,32,1
LOS ANGELES,9002116A,3997,116,N,1223,TOTAL,146,9,69,5
LOS ANGELES,9002117B,3998,116,N,887,POLLING PLACE,58,1,28,2
LOS ANGELES,9002117B,3998,116,N,0,VBM PORTION,34,4,16,3
LOS ANGELES,9002117B,3998,116,N,887,TOTAL,92,5,44,5
LOS ANGELES,9002122A,3999,95,N,1227,POLLING PLACE,102,11,55,14
LOS ANGELES,9002122A,3999,95,N,0,VBM PORTION,63,4,39,8
LOS ANGELES,9002122A,3999,95,N,1227,TOTAL,165,15,94,22
LOS ANGELES,9002123A,4000,56,N,1269,POLLING PLACE,89,3,33,20
LOS ANGELES,9002123A,4000,56,N,0,VBM PORTION,142,2,75,30
LOS ANGELES,9002123A,4000,56,N,1269,TOTAL,231,5,108,50
LOS ANGELES,9002124B,4001,116,N,1264,POLLING PLACE,118,3,58,2
LOS ANGELES,9002124B,4001,116,N,0,VBM PORTION,116,3,54,3
LOS ANGELES,9002124B,4001,116,N,1264,TOTAL,234,6,112,5
LOS ANGELES,9002125B,4002,54,N,1307,POLLING PLACE,86,5,32,25
LOS ANGELES,9002125B,4002,54,N,0,VBM PORTION,105,2,56,20
LOS ANGELES,9002125B,4002,54,N,1307,TOTAL,191,7,88,45
LOS ANGELES,9002126B,4003,116,N,1063,POLLING PLACE,89,6,34,3
LOS ANGELES,9002126B,4003,116,N,0,VBM PORTION,72,0,44,1
LOS ANGELES,9002126B,4003,116,N,1063,TOTAL,161,6,78,4
LOS ANGELES,9002127A,4004,116,N,917,POLLING PLACE,76,6,26,1
LOS ANGELES,9002127A,4004,116,N,0,VBM PORTION,72,0,37,6
LOS ANGELES,9002127A,4004,116,N,917,TOTAL,148,6,63,7
LOS ANGELES,9002128A,4005,116,N,1008,POLLING PLACE,147,6,74,3
LOS ANGELES,9002128A,4005,116,N,0,VBM PORTION,94,1,62,3
LOS ANGELES,9002128A,4005,116,N,1008,TOTAL,241,7,136,6
LOS ANGELES,9002129B,4006,116,N,1309,POLLING PLACE,135,6,63,6
LOS ANGELES,9002129B,4006,116,N,0,VBM PORTION,87,1,45,1
LOS ANGELES,9002129B,4006,116,N,1309,TOTAL,222,7,108,7
LOS ANGELES,9002131A,4007,59,N,1290,POLLING PLACE,67,5,40,12
LOS ANGELES,9002131A,4007,59,N,0,VBM PORTION,108,5,54,40
LOS ANGELES,9002131A,4007,59,N,1290,TOTAL,175,10,94,52
LOS ANGELES,9002132B,4008,116,N,1109,POLLING PLACE,150,9,72,6
LOS ANGELES,9002132B,4008,116,N,0,VBM PORTION,107,1,57,3
LOS ANGELES,9002132B,4008,116,N,1109,TOTAL,257,10,129,9
LOS ANGELES,9002135B,4009,116,N,1283,POLLING PLACE,100,5,42,4
LOS ANGELES,9002135B,4009,116,N,0,VBM PORTION,78,4,49,2
LOS ANGELES,9002135B,4009,116,N,1283,TOTAL,178,9,91,6
LOS ANGELES,9002136A,4010,116,N,1080,POLLING PLACE,62,7,29,2
LOS ANGELES,9002136A,4010,116,N,0,VBM PORTION,49,5,24,6
LOS ANGELES,9002136A,4010,116,N,1080,TOTAL,111,12,53,8
LOS ANGELES,9002137A,4011,116,N,1222,POLLING PLACE,50,2,16,4
LOS ANGELES,9002137A,4011,116,N,0,VBM PORTION,49,3,28,0
LOS ANGELES,9002137A,4011,116,N,1222,TOTAL,99,5,44,4
LOS ANGELES,9002140A,4012,116,N,767,POLLING PLACE,42,1,17,3
LOS ANGELES,9002140A,4012,116,N,0,VBM PORTION,41,2,17,2
LOS ANGELES,9002140A,4012,116,N,767,TOTAL,83,3,34,5
LOS ANGELES,9002140B,4013,116,N,530,POLLING PLACE,49,4,19,2
