LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TRACY OKIDA,JOHN Y WONG,JOHN MORRIS,B E MANYERE,KRISH KUMAR,NESTOR VALENCIA,JEFFREY PRANG,OMAR HAROON,FRANK DIAZ JR,YVONNE AUSTIN,SANDY SUN,JOHN LOEW
LOS ANGELES,9000642C,3366,81,N,987,TOTAL,133,2,8,14,3,2,2,28,8,7,9,19,6
LOS ANGELES,9000645A,3367,26,N,866,POLLING PLACE,63,0,0,15,2,0,0,11,4,7,5,3,7
LOS ANGELES,9000645A,3367,26,N,0,VBM PORTION,75,4,8,4,3,1,0,14,4,1,6,5,7
LOS ANGELES,9000645A,3367,26,N,866,TOTAL,138,4,8,19,5,1,0,25,8,8,11,8,14
LOS ANGELES,9000646A,3368,26,N,1311,POLLING PLACE,117,5,8,38,0,4,3,14,8,5,4,2,8
LOS ANGELES,9000646A,3368,26,N,0,VBM PORTION,121,1,11,21,3,2,2,16,7,11,3,7,9
LOS ANGELES,9000646A,3368,26,N,1311,TOTAL,238,6,19,59,3,6,5,30,15,16,7,9,17
LOS ANGELES,9000650C,3369,116,N,1345,POLLING PLACE,84,4,10,9,2,4,7,4,8,8,5,3,4
LOS ANGELES,9000650C,3369,116,N,0,VBM PORTION,91,1,9,10,0,5,7,7,3,5,3,16,5
LOS ANGELES,9000650C,3369,116,N,1345,TOTAL,175,5,19,19,2,9,14,11,11,13,8,19,9
LOS ANGELES,9000654A,3370,26,N,672,POLLING PLACE,66,1,6,17,2,3,0,10,5,0,4,2,9
LOS ANGELES,9000654A,3370,26,N,0,VBM PORTION,77,0,14,11,2,2,3,9,1,1,7,4,8
LOS ANGELES,9000654A,3370,26,N,672,TOTAL,143,1,20,28,4,5,3,19,6,1,11,6,17
LOS ANGELES,9000655A,3371,26,N,1395,POLLING PLACE,61,2,5,12,1,1,3,10,2,6,2,2,7
LOS ANGELES,9000655A,3371,26,N,0,VBM PORTION,53,2,6,5,1,1,0,10,3,3,0,5,5
LOS ANGELES,9000655A,3371,26,N,1395,TOTAL,114,4,11,17,2,2,3,20,5,9,2,7,12
LOS ANGELES,9000659A,3372,41,N,684,POLLING PLACE,36,4,3,4,0,3,1,6,0,5,0,4,0
LOS ANGELES,9000659A,3372,41,N,0,VBM PORTION,61,1,6,5,0,10,3,1,0,3,3,16,1
LOS ANGELES,9000659A,3372,41,N,684,TOTAL,97,5,9,9,0,13,4,7,0,8,3,20,1
LOS ANGELES,9000662C,3373,41,N,312,POLLING PLACE,5,0,0,1,0,1,0,1,0,0,0,0,0
LOS ANGELES,9000662C,3373,41,N,0,VBM PORTION,4,0,0,0,0,1,2,0,0,0,1,0,0
LOS ANGELES,9000662C,3373,41,N,312,TOTAL,9,0,0,1,0,2,2,1,0,0,1,0,0
LOS ANGELES,9000664B,3374,81,N,1163,POLLING PLACE,66,1,1,3,0,0,3,24,2,4,5,6,4
LOS ANGELES,9000664B,3374,81,N,0,VBM PORTION,97,4,4,8,1,2,1,26,3,6,7,14,1
LOS ANGELES,9000664B,3374,81,N,1163,TOTAL,163,5,5,11,1,2,4,50,5,10,12,20,5
LOS ANGELES,9000668B,3375,59,N,870,POLLING PLACE,60,2,5,16,1,1,2,7,3,6,5,3,3
LOS ANGELES,9000668B,3375,59,N,0,VBM PORTION,65,3,7,6,2,0,0,12,6,5,3,6,2
LOS ANGELES,9000668B,3375,59,N,870,TOTAL,125,5,12,22,3,1,2,19,9,11,8,9,5
LOS ANGELES,9000672A,3376,26,N,1309,POLLING PLACE,129,5,9,26,6,5,4,27,10,5,5,4,7
LOS ANGELES,9000672A,3376,26,N,0,VBM PORTION,122,0,5,31,2,4,2,17,11,7,2,5,7
LOS ANGELES,9000672A,3376,26,N,1309,TOTAL,251,5,14,57,8,9,6,44,21,12,7,9,14
LOS ANGELES,9000679A,3377,89,N,1123,POLLING PLACE,93,4,8,21,0,3,5,8,9,4,4,7,3
LOS ANGELES,9000679A,3377,89,N,0,VBM PORTION,88,3,10,7,0,0,3,15,2,5,2,12,8
LOS ANGELES,9000679A,3377,89,N,1123,TOTAL,181,7,18,28,0,3,8,23,11,9,6,19,11
LOS ANGELES,9000679C,3378,89,N,1157,POLLING PLACE,109,3,7,15,4,2,7,23,8,4,2,6,4
LOS ANGELES,9000679C,3378,89,N,0,VBM PORTION,85,4,1,9,3,3,4,16,1,3,5,5,12
LOS ANGELES,9000679C,3378,89,N,1157,TOTAL,194,7,8,24,7,5,11,39,9,7,7,11,16
LOS ANGELES,9000684A,3379,45,N,798,POLLING PLACE,137,2,5,33,2,6,0,25,9,3,2,8,7
LOS ANGELES,9000684A,3379,45,N,0,VBM PORTION,110,0,14,30,0,6,0,15,1,2,1,2,2
LOS ANGELES,9000684A,3379,45,N,798,TOTAL,247,2,19,63,2,12,0,40,10,5,3,10,9
LOS ANGELES,9000686A,3380,19,N,1305,POLLING PLACE,77,7,3,15,0,3,6,13,3,10,5,1,4
LOS ANGELES,9000686A,3380,19,N,0,VBM PORTION,80,5,5,14,0,2,1,11,1,6,3,3,8
LOS ANGELES,9000686A,3380,19,N,1305,TOTAL,157,12,8,29,0,5,7,24,4,16,8,4,12
LOS ANGELES,9000687A,3381,45,N,984,POLLING PLACE,73,2,8,9,1,6,2,17,2,3,1,2,0
LOS ANGELES,9000687A,3381,45,N,0,VBM PORTION,65,3,3,11,0,0,1,13,2,3,4,0,5
LOS ANGELES,9000687A,3381,45,N,984,TOTAL,138,5,11,20,1,6,3,30,4,6,5,2,5
LOS ANGELES,9000689A,3382,56,N,1303,POLLING PLACE,98,3,9,10,0,0,3,19,5,11,1,0,7
LOS ANGELES,9000689A,3382,56,N,0,VBM PORTION,90,3,9,4,0,3,3,25,2,5,4,7,6
LOS ANGELES,9000689A,3382,56,N,1303,TOTAL,188,6,18,14,0,3,6,44,7,16,5,7,13
LOS ANGELES,9000690B,3383,45,N,756,POLLING PLACE,87,0,4,25,0,1,1,24,1,1,1,4,7
LOS ANGELES,9000690B,3383,45,N,0,VBM PORTION,82,1,8,19,0,7,1,7,2,4,2,1,6
LOS ANGELES,9000690B,3383,45,N,756,TOTAL,169,1,12,44,0,8,2,31,3,5,3,5,13
LOS ANGELES,9000691A,3384,45,N,1022,POLLING PLACE,140,4,3,28,2,15,1,34,4,10,7,5,3
LOS ANGELES,9000691A,3384,45,N,0,VBM PORTION,123,2,11,18,1,9,6,20,6,1,0,9,3
LOS ANGELES,9000691A,3384,45,N,1022,TOTAL,263,6,14,46,3,24,7,54,10,11,7,14,6
LOS ANGELES,9000692A,3385,19,N,936,POLLING PLACE,81,2,7,11,0,3,1,13,8,3,5,1,10
LOS ANGELES,9000692A,3385,19,N,0,VBM PORTION,76,2,9,11,1,1,3,16,2,5,2,6,4
LOS ANGELES,9000692A,3385,19,N,936,TOTAL,157,4,16,22,1,4,4,29,10,8,7,7,14
LOS ANGELES,9000694A,3386,41,N,1144,POLLING PLACE,98,3,11,16,2,3,2,14,3,1,3,4,2
LOS ANGELES,9000694A,3386,41,N,0,VBM PORTION,101,2,14,17,4,5,3,15,3,2,2,5,4
LOS ANGELES,9000694A,3386,41,N,1144,TOTAL,199,5,25,33,6,8,5,29,6,3,5,9,6
LOS ANGELES,9000695B,3387,26,N,840,POLLING PLACE,53,4,3,5,1,2,5,8,3,5,1,2,2
LOS ANGELES,9000695B,3387,26,N,0,VBM PORTION,60,0,9,10,1,3,1,6,6,0,2,3,3
LOS ANGELES,9000695B,3387,26,N,840,TOTAL,113,4,12,15,2,5,6,14,9,5,3,5,5
LOS ANGELES,9000699B,3388,41,N,706,POLLING PLACE,109,0,7,16,0,3,0,40,6,0,3,4,4
LOS ANGELES,9000699B,3388,41,N,0,VBM PORTION,55,1,3,10,1,1,1,14,1,7,1,1,3
LOS ANGELES,9000699B,3388,41,N,706,TOTAL,164,1,10,26,1,4,1,54,7,7,4,5,7
LOS ANGELES,9000700A,3389,45,N,651,POLLING PLACE,75,2,9,16,0,1,0,16,3,3,4,3,3
LOS ANGELES,9000700A,3389,45,N,0,VBM PORTION,107,2,10,22,1,4,2,14,7,2,2,5,7
LOS ANGELES,9000700A,3389,45,N,651,TOTAL,182,4,19,38,1,5,2,30,10,5,6,8,10
LOS ANGELES,9000700B,3390,45,N,1111,POLLING PLACE,156,6,16,24,2,14,0,42,8,2,5,4,3
LOS ANGELES,9000700B,3390,45,N,0,VBM PORTION,93,2,7,16,1,5,0,26,0,1,5,2,4
LOS ANGELES,9000700B,3390,45,N,1111,TOTAL,249,8,23,40,3,19,0,68,8,3,10,6,7
LOS ANGELES,9000711A,3391,54,N,1467,POLLING PLACE,90,2,8,4,1,9,5,18,11,4,4,3,10
LOS ANGELES,9000711A,3391,54,N,0,VBM PORTION,95,4,8,6,0,1,9,14,8,13,6,6,7
LOS ANGELES,9000711A,3391,54,N,1467,TOTAL,185,6,16,10,1,10,14,32,19,17,10,9,17
LOS ANGELES,9000712A,3392,45,N,1146,POLLING PLACE,169,2,9,57,1,9,0,37,7,0,6,4,5
LOS ANGELES,9000712A,3392,45,N,0,VBM PORTION,157,2,12,35,0,10,2,41,5,2,2,3,2
LOS ANGELES,9000712A,3392,45,N,1146,TOTAL,326,4,21,92,1,19,2,78,12,2,8,7,7
LOS ANGELES,9000713C,3393,56,N,1199,POLLING PLACE,67,2,7,9,2,4,3,12,8,6,2,2,4
LOS ANGELES,9000713C,3393,56,N,0,VBM PORTION,50,2,3,2,0,4,5,5,2,2,4,4,12
LOS ANGELES,9000713C,3393,56,N,1199,TOTAL,117,4,10,11,2,8,8,17,10,8,6,6,16
LOS ANGELES,9000715A,3394,43,N,718,POLLING PLACE,80,1,3,16,2,9,1,18,4,2,3,5,4
LOS ANGELES,9000715A,3394,43,N,0,VBM PORTION,39,0,4,8,0,5,1,9,0,3,2,3,0
LOS ANGELES,9000715A,3394,43,N,718,TOTAL,119,1,7,24,2,14,2,27,4,5,5,8,4
LOS ANGELES,9000718A,3395,19,N,1231,POLLING PLACE,59,0,8,9,1,2,1,11,4,4,3,5,3
LOS ANGELES,9000718A,3395,19,N,0,VBM PORTION,49,0,5,6,0,3,2,5,7,2,0,3,6
LOS ANGELES,9000718A,3395,19,N,1231,TOTAL,108,0,13,15,1,5,3,16,11,6,3,8,9
LOS ANGELES,9000720C,3396,149,N,1127,POLLING PLACE,53,3,3,1,1,3,7,6,8,2,3,4,2
LOS ANGELES,9000720C,3396,149,N,0,VBM PORTION,37,2,2,3,2,0,6,5,7,2,1,6,0
LOS ANGELES,9000720C,3396,149,N,1127,TOTAL,90,5,5,4,3,3,13,11,15,4,4,10,2
LOS ANGELES,9000723A,3397,41,N,1336,POLLING PLACE,75,0,9,9,0,7,7,8,4,12,2,5,0
LOS ANGELES,9000723A,3397,41,N,0,VBM PORTION,79,1,12,2,0,5,1,14,1,6,2,8,1
LOS ANGELES,9000723A,3397,41,N,1336,TOTAL,154,1,21,11,0,12,8,22,5,18,4,13,1
LOS ANGELES,9000725D,3398,81,N,1106,POLLING PLACE,55,2,4,7,2,2,3,7,6,1,2,4,3
LOS ANGELES,9000725D,3398,81,N,0,VBM PORTION,65,1,8,4,3,2,3,16,0,8,3,7,2
LOS ANGELES,9000725D,3398,81,N,1106,TOTAL,120,3,12,11,5,4,6,23,6,9,5,11,5
LOS ANGELES,9000727A,3399,59,N,1255,POLLING PLACE,81,5,2,7,1,4,7,9,13,10,2,4,2
LOS ANGELES,9000727A,3399,59,N,0,VBM PORTION,57,1,11,5,0,1,0,8,5,2,1,5,6
LOS ANGELES,9000727A,3399,59,N,1255,TOTAL,138,6,13,12,1,5,7,17,18,12,3,9,8
LOS ANGELES,9000731A,3400,103,N,1301,POLLING PLACE,77,3,12,5,1,3,3,11,2,6,3,11,1
LOS ANGELES,9000731A,3400,103,N,0,VBM PORTION,84,3,19,4,1,1,7,13,1,7,2,15,1
LOS ANGELES,9000731A,3400,103,N,1301,TOTAL,161,6,31,9,2,4,10,24,3,13,5,26,2
LOS ANGELES,9000732A,3401,19,N,1125,POLLING PLACE,72,2,3,14,0,4,4,21,9,2,2,2,1
LOS ANGELES,9000732A,3401,19,N,0,VBM PORTION,50,1,6,6,0,1,2,13,0,1,3,0,2
LOS ANGELES,9000732A,3401,19,N,1125,TOTAL,122,3,9,20,0,5,6,34,9,3,5,2,3
LOS ANGELES,9000734A,3402,41,N,1164,POLLING PLACE,56,0,3,4,1,8,3,14,4,6,0,4,4
LOS ANGELES,9000734A,3402,41,N,0,VBM PORTION,60,3,5,4,0,9,2,14,3,2,0,1,3
LOS ANGELES,9000734A,3402,41,N,1164,TOTAL,116,3,8,8,1,17,5,28,7,8,0,5,7
LOS ANGELES,9000737B,3403,59,N,1081,POLLING PLACE,75,1,11,9,1,1,1,23,4,5,1,1,2
LOS ANGELES,9000737B,3403,59,N,0,VBM PORTION,102,1,4,14,1,0,0,15,3,12,6,12,8
LOS ANGELES,9000737B,3403,59,N,1081,TOTAL,177,2,15,23,2,1,1,38,7,17,7,13,10
LOS ANGELES,9000742A,3404,56,N,1280,POLLING PLACE,124,5,8,26,0,2,4,19,8,7,4,6,10
LOS ANGELES,9000742A,3404,56,N,0,VBM PORTION,169,4,9,29,0,5,2,28,10,3,8,4,17
LOS ANGELES,9000742A,3404,56,N,1280,TOTAL,293,9,17,55,0,7,6,47,18,10,12,10,27
LOS ANGELES,9000745A,3405,63,N,1432,POLLING PLACE,128,5,15,17,1,2,1,34,7,6,5,2,8
LOS ANGELES,9000745A,3405,63,N,0,VBM PORTION,141,2,15,18,1,4,0,23,8,6,5,9,7
LOS ANGELES,9000745A,3405,63,N,1432,TOTAL,269,7,30,35,2,6,1,57,15,12,10,11,15
LOS ANGELES,9000750A,3406,41,N,969,POLLING PLACE,73,1,7,11,0,6,3,12,1,2,2,5,3
LOS ANGELES,9000750A,3406,41,N,0,VBM PORTION,65,1,0,13,3,5,0,10,4,4,4,5,1
LOS ANGELES,9000750A,3406,41,N,969,TOTAL,138,2,7,24,3,11,3,22,5,6,6,10,4
LOS ANGELES,9000751B,3407,62,N,1453,POLLING PLACE,114,1,13,17,2,3,3,24,4,11,3,8,6
LOS ANGELES,9000751B,3407,62,N,0,VBM PORTION,145,3,15,8,2,6,2,35,8,12,9,7,11
LOS ANGELES,9000751B,3407,62,N,1453,TOTAL,259,4,28,25,4,9,5,59,12,23,12,15,17
LOS ANGELES,9000752A,3408,41,N,919,POLLING PLACE,97,9,3,20,1,3,1,31,5,4,2,2,2
LOS ANGELES,9000752A,3408,41,N,0,VBM PORTION,108,4,3,24,1,8,0,27,3,8,3,2,3
LOS ANGELES,9000752A,3408,41,N,919,TOTAL,205,13,6,44,2,11,1,58,8,12,5,4,5
LOS ANGELES,9000753A,3409,41,N,1073,POLLING PLACE,110,3,5,19,0,5,1,23,7,4,3,2,4
LOS ANGELES,9000753A,3409,41,N,0,VBM PORTION,70,4,5,5,0,4,0,13,4,6,1,4,4
LOS ANGELES,9000753A,3409,41,N,1073,TOTAL,180,7,10,24,0,9,1,36,11,10,4,6,8
LOS ANGELES,9000755A,3410,56,N,1048,POLLING PLACE,56,1,8,4,0,2,1,7,0,9,3,5,5
LOS ANGELES,9000755A,3410,56,N,0,VBM PORTION,63,0,18,3,0,1,1,7,4,2,2,8,8
LOS ANGELES,9000755A,3410,56,N,1048,TOTAL,119,1,26,7,0,3,2,14,4,11,5,13,13
LOS ANGELES,9000758A,3411,45,N,1249,POLLING PLACE,126,5,13,19,1,9,5,16,8,12,4,5,3
LOS ANGELES,9000758A,3411,45,N,0,VBM PORTION,90,7,10,14,1,6,3,11,1,6,3,6,5
LOS ANGELES,9000758A,3411,45,N,1249,TOTAL,216,12,23,33,2,15,8,27,9,18,7,11,8
LOS ANGELES,9000760A,3412,90,N,1186,POLLING PLACE,130,7,8,18,0,2,2,30,6,9,4,12,8
LOS ANGELES,9000760A,3412,90,N,0,VBM PORTION,104,4,8,13,4,3,2,9,9,8,6,5,8
LOS ANGELES,9000760A,3412,90,N,1186,TOTAL,234,11,16,31,4,5,4,39,15,17,10,17,16
LOS ANGELES,9000766A,3413,90,N,1059,POLLING PLACE,83,1,9,17,0,1,1,15,4,4,4,3,9
LOS ANGELES,9000766A,3413,90,N,0,VBM PORTION,130,7,7,20,0,6,3,25,5,6,4,7,16
LOS ANGELES,9000766A,3413,90,N,1059,TOTAL,213,8,16,37,0,7,4,40,9,10,8,10,25
LOS ANGELES,9000773B,3414,62,N,1412,POLLING PLACE,134,2,10,21,0,4,7,27,5,19,3,7,6
LOS ANGELES,9000773B,3414,62,N,0,VBM PORTION,116,3,13,19,0,3,2,17,5,8,5,5,7
LOS ANGELES,9000773B,3414,62,N,1412,TOTAL,250,5,23,40,0,7,9,44,10,27,8,12,13
LOS ANGELES,9000774B,3415,90,N,1157,POLLING PLACE,123,1,8,23,4,4,6,23,6,5,4,5,12
LOS ANGELES,9000774B,3415,90,N,0,VBM PORTION,93,2,5,19,0,2,1,12,3,4,4,6,6
LOS ANGELES,9000774B,3415,90,N,1157,TOTAL,216,3,13,42,4,6,7,35,9,9,8,11,18
LOS ANGELES,9000777B,3416,64,N,1129,POLLING PLACE,128,4,20,17,2,5,3,22,4,5,6,7,9
LOS ANGELES,9000777B,3416,64,N,0,VBM PORTION,110,2,13,21,0,2,1,11,0,8,1,8,8
LOS ANGELES,9000777B,3416,64,N,1129,TOTAL,238,6,33,38,2,7,4,33,4,13,7,15,17
LOS ANGELES,9000779A,3417,90,N,1071,POLLING PLACE,112,4,4,18,0,1,3,25,2,8,3,5,13
LOS ANGELES,9000779A,3417,90,N,0,VBM PORTION,83,2,1,12,0,1,2,15,5,2,3,5,11
LOS ANGELES,9000779A,3417,90,N,1071,TOTAL,195,6,5,30,0,2,5,40,7,10,6,10,24
LOS ANGELES,9000780C,3418,54,N,1475,POLLING PLACE,104,2,4,15,2,4,11,24,6,5,4,2,7
LOS ANGELES,9000780C,3418,54,N,0,VBM PORTION,120,4,14,20,0,2,7,17,11,9,1,9,6
LOS ANGELES,9000780C,3418,54,N,1475,TOTAL,224,6,18,35,2,6,18,41,17,14,5,11,13
LOS ANGELES,9000782A,3419,81,N,1110,POLLING PLACE,41,0,4,3,2,0,3,11,3,1,0,2,2
LOS ANGELES,9000782A,3419,81,N,0,VBM PORTION,37,2,1,7,1,2,2,5,1,3,0,6,0
LOS ANGELES,9000782A,3419,81,N,1110,TOTAL,78,2,5,10,3,2,5,16,4,4,0,8,2
LOS ANGELES,9000784A,3420,41,N,1009,POLLING PLACE,51,2,1,8,1,6,2,2,3,6,3,1,1
LOS ANGELES,9000784A,3420,41,N,0,VBM PORTION,51,3,9,8,0,3,1,6,1,1,2,1,0
LOS ANGELES,9000784A,3420,41,N,1009,TOTAL,102,5,10,16,1,9,3,8,4,7,5,2,1
LOS ANGELES,9000785A,3421,90,N,949,POLLING PLACE,83,1,3,12,0,4,4,15,2,10,0,4,11
LOS ANGELES,9000785A,3421,90,N,0,VBM PORTION,50,1,6,3,0,1,1,7,2,5,2,2,3
LOS ANGELES,9000785A,3421,90,N,949,TOTAL,133,2,9,15,0,5,5,22,4,15,2,6,14
LOS ANGELES,9000785C,3422,90,N,584,POLLING PLACE,27,0,1,2,1,0,4,3,3,1,3,1,2
LOS ANGELES,9000785C,3422,90,N,0,VBM PORTION,15,2,0,0,0,4,0,6,0,1,0,0,1
LOS ANGELES,9000785C,3422,90,N,584,TOTAL,42,2,1,2,1,4,4,9,3,2,3,1,3
LOS ANGELES,9000788A,3423,90,N,1276,POLLING PLACE,144,3,9,24,2,5,3,31,11,17,6,6,10
LOS ANGELES,9000788A,3423,90,N,0,VBM PORTION,124,6,7,20,1,1,2,16,3,10,8,8,9
LOS ANGELES,9000788A,3423,90,N,1276,TOTAL,268,9,16,44,3,6,5,47,14,27,14,14,19
LOS ANGELES,9000795A,3424,89,N,1052,POLLING PLACE,94,2,3,7,1,1,8,18,5,7,5,7,10
LOS ANGELES,9000795A,3424,89,N,0,VBM PORTION,44,3,1,4,0,1,1,4,6,6,0,2,3
LOS ANGELES,9000795A,3424,89,N,1052,TOTAL,138,5,4,11,1,2,9,22,11,13,5,9,13
LOS ANGELES,9000799A,3425,63,N,1342,POLLING PLACE,133,3,9,32,2,2,2,25,8,5,5,5,6
LOS ANGELES,9000799A,3425,63,N,0,VBM PORTION,176,2,8,43,5,2,2,38,11,3,4,5,5
LOS ANGELES,9000799A,3425,63,N,1342,TOTAL,309,5,17,75,7,4,4,63,19,8,9,10,11
LOS ANGELES,9000800A,3426,90,N,1157,POLLING PLACE,124,6,6,21,0,5,3,19,4,2,13,7,10
LOS ANGELES,9000800A,3426,90,N,0,VBM PORTION,112,3,10,8,0,2,2,21,7,4,4,3,12
LOS ANGELES,9000800A,3426,90,N,1157,TOTAL,236,9,16,29,0,7,5,40,11,6,17,10,22
LOS ANGELES,9000801C,3427,56,N,476,POLLING PLACE,36,1,3,3,0,2,2,8,0,1,2,2,3
LOS ANGELES,9000801C,3427,56,N,0,VBM PORTION,46,0,7,4,1,1,0,11,2,3,2,1,2
LOS ANGELES,9000801C,3427,56,N,476,TOTAL,82,1,10,7,1,3,2,19,2,4,4,3,5
LOS ANGELES,9000802A,3428,99,N,742,POLLING PLACE,66,0,2,11,1,1,3,9,10,6,1,4,6
LOS ANGELES,9000802A,3428,99,N,0,VBM PORTION,49,1,2,11,0,2,0,10,2,1,2,7,3
LOS ANGELES,9000802A,3428,99,N,742,TOTAL,115,1,4,22,1,3,3,19,12,7,3,11,9
LOS ANGELES,9000803C,3429,90,N,861,POLLING PLACE,103,0,7,21,1,3,4,18,6,6,2,5,7
LOS ANGELES,9000803C,3429,90,N,0,VBM PORTION,89,2,7,15,1,3,0,12,2,4,5,8,13
LOS ANGELES,9000803C,3429,90,N,861,TOTAL,192,2,14,36,2,6,4,30,8,10,7,13,20
LOS ANGELES,9000804A,3430,56,N,1345,POLLING PLACE,104,2,11,8,2,5,5,17,5,2,3,2,6
LOS ANGELES,9000804A,3430,56,N,0,VBM PORTION,81,6,6,15,0,1,1,14,4,1,5,2,6
LOS ANGELES,9000804A,3430,56,N,1345,TOTAL,185,8,17,23,2,6,6,31,9,3,8,4,12
LOS ANGELES,9000805A,3431,59,N,1143,POLLING PLACE,94,1,8,8,1,3,2,11,8,8,6,4,5
LOS ANGELES,9000805A,3431,59,N,0,VBM PORTION,58,4,4,3,0,3,1,6,3,5,6,5,7
LOS ANGELES,9000805A,3431,59,N,1143,TOTAL,152,5,12,11,1,6,3,17,11,13,12,9,12
LOS ANGELES,9000810A,6185,88,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000810A,6185,88,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000810A,6185,88,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000815A,3432,90,N,982,POLLING PLACE,81,6,5,4,1,1,4,20,5,7,3,5,2
LOS ANGELES,9000815A,3432,90,N,0,VBM PORTION,51,1,1,8,0,0,0,16,1,1,2,2,2
LOS ANGELES,9000815A,3432,90,N,982,TOTAL,132,7,6,12,1,1,4,36,6,8,5,7,4
LOS ANGELES,9000816A,3433,90,N,1164,POLLING PLACE,74,1,4,7,1,4,2,17,4,8,5,4,7
LOS ANGELES,9000816A,3433,90,N,0,VBM PORTION,61,1,5,6,1,1,3,5,6,6,3,7,4
LOS ANGELES,9000816A,3433,90,N,1164,TOTAL,135,2,9,13,2,5,5,22,10,14,8,11,11
LOS ANGELES,9000817A,3434,90,N,1245,POLLING PLACE,145,5,13,14,0,2,5,23,13,8,8,7,11
LOS ANGELES,9000817A,3434,90,N,0,VBM PORTION,124,3,13,13,0,5,1,23,4,7,6,15,8
LOS ANGELES,9000817A,3434,90,N,1245,TOTAL,269,8,26,27,0,7,6,46,17,15,14,22,19
LOS ANGELES,9000819A,3435,40,N,1142,POLLING PLACE,58,2,1,7,0,6,1,12,6,6,2,0,4
LOS ANGELES,9000819A,3435,40,N,0,VBM PORTION,89,1,9,17,2,3,4,19,0,8,0,3,3
LOS ANGELES,9000819A,3435,40,N,1142,TOTAL,147,3,10,24,2,9,5,31,6,14,2,3,7
LOS ANGELES,9000821A,3436,90,N,1204,POLLING PLACE,73,2,3,6,0,1,4,15,2,10,3,3,4
LOS ANGELES,9000821A,3436,90,N,0,VBM PORTION,67,1,6,5,0,3,6,13,2,5,3,8,8
LOS ANGELES,9000821A,3436,90,N,1204,TOTAL,140,3,9,11,0,4,10,28,4,15,6,11,12
LOS ANGELES,9000824A,3437,148,N,782,POLLING PLACE,42,0,1,0,0,0,2,8,18,1,0,0,4
LOS ANGELES,9000824A,3437,148,N,0,VBM PORTION,12,0,0,0,0,0,0,3,1,4,1,1,1
LOS ANGELES,9000824A,3437,148,N,782,TOTAL,54,0,1,0,0,0,2,11,19,5,1,1,5
LOS ANGELES,9000826A,3438,40,N,1224,POLLING PLACE,140,8,2,21,1,6,2,50,4,3,3,2,6
LOS ANGELES,9000826A,3438,40,N,0,VBM PORTION,117,1,8,16,0,9,0,34,6,4,4,7,3
LOS ANGELES,9000826A,3438,40,N,1224,TOTAL,257,9,10,37,1,15,2,84,10,7,7,9,9
LOS ANGELES,9000829A,3439,90,N,1106,POLLING PLACE,99,2,5,12,2,6,6,28,4,3,2,5,6
LOS ANGELES,9000829A,3439,90,N,0,VBM PORTION,73,0,5,5,1,3,0,15,6,9,2,5,7
LOS ANGELES,9000829A,3439,90,N,1106,TOTAL,172,2,10,17,3,9,6,43,10,12,4,10,13
LOS ANGELES,9000831B,3440,56,N,572,POLLING PLACE,55,5,5,3,0,2,2,5,4,0,2,3,4
LOS ANGELES,9000831B,3440,56,N,0,VBM PORTION,39,1,3,4,0,1,0,2,2,2,2,0,8
LOS ANGELES,9000831B,3440,56,N,572,TOTAL,94,6,8,7,0,3,2,7,6,2,4,3,12
LOS ANGELES,9000833B,3441,90,N,1036,POLLING PLACE,77,4,9,4,1,3,6,16,2,10,4,4,4
LOS ANGELES,9000833B,3441,90,N,0,VBM PORTION,44,2,0,5,0,2,4,7,4,4,1,1,3
LOS ANGELES,9000833B,3441,90,N,1036,TOTAL,121,6,9,9,1,5,10,23,6,14,5,5,7
LOS ANGELES,9000834A,3442,152,N,1190,POLLING PLACE,59,1,0,0,0,5,6,18,4,12,2,2,2
LOS ANGELES,9000834A,3442,152,N,0,VBM PORTION,32,0,1,5,0,0,4,5,3,7,2,0,1
LOS ANGELES,9000834A,3442,152,N,1190,TOTAL,91,1,1,5,0,5,10,23,7,19,4,2,3
LOS ANGELES,9000835B,3443,90,N,1235,POLLING PLACE,168,0,4,26,0,4,3,67,5,7,7,1,4
LOS ANGELES,9000835B,3443,90,N,0,VBM PORTION,138,6,4,23,0,5,0,25,4,9,7,7,10
LOS ANGELES,9000835B,3443,90,N,1235,TOTAL,306,6,8,49,0,9,3,92,9,16,14,8,14
LOS ANGELES,9000837B,3444,50,N,1136,POLLING PLACE,56,4,8,8,0,0,4,4,5,7,2,3,6
LOS ANGELES,9000837B,3444,50,N,0,VBM PORTION,87,7,11,5,0,3,2,15,4,3,5,4,12
LOS ANGELES,9000837B,3444,50,N,1136,TOTAL,143,11,19,13,0,3,6,19,9,10,7,7,18
LOS ANGELES,9000838B,3445,81,N,924,POLLING PLACE,86,4,7,15,0,4,1,24,2,5,6,5,3
LOS ANGELES,9000838B,3445,81,N,0,VBM PORTION,63,0,2,7,1,3,0,16,4,1,2,5,6
LOS ANGELES,9000838B,3445,81,N,924,TOTAL,149,4,9,22,1,7,1,40,6,6,8,10,9
