SALE_DAY,COUNTY_CODE,GUN_TYPE,LAST_STATUS,REC_TYPE,COUNT
20160629,54,LONGGUN,DENIED,DROS,3
20160629,55,HANDGUN,APPROVED,DROS,4
20160629,55,LONGGUN,APPROVED,DROS,4
20160629,56,HANDGUN,APPROVED,CRIS,4
20160629,56,HANDGUN,APPROVED,DROS,40
20160629,56,LONGGUN,APPROVED,DROS,54
20160629,57,HANDGUN,APPROVED,DROS,9
20160629,57,LONGGUN,APPROVED,CRIS,1
20160629,57,LONGGUN,APPROVED,DROS,8
20160629,58,HANDGUN,APPROVED,CRIS,5
20160629,58,HANDGUN,APPROVED,DROS,8
20160629,58,LONGGUN,APPROVED,DROS,6
20160629,6,LONGGUN,APPROVED,DROS,3
20160629,7,HANDGUN,APPROVED,CRIS,2
20160629,7,HANDGUN,APPROVED,DROS,28
20160629,7,LONGGUN,APPROVED,DROS,47
20160629,8,HANDGUN,APPROVED,DROS,3
20160629,8,HANDGUN,DENIED,DROS,1
20160629,8,LONGGUN,APPROVED,DROS,1
20160629,9,HANDGUN,APPROVED,CRIS,3
20160629,9,HANDGUN,APPROVED,DROS,19
20160629,9,HANDGUN,PENDING,DROS,1
20160629,9,LONGGUN,APPROVED,CRIS,6
20160629,9,LONGGUN,APPROVED,DROS,16
20160630,1,HANDGUN,APPROVED,CRIS,1
20160630,1,HANDGUN,APPROVED,DROS,43
20160630,1,HANDGUN,PENDING,DROS,1
20160630,1,LONGGUN,APPROVED,CRIS,6
20160630,1,LONGGUN,APPROVED,DROS,34
20160630,1,LONGGUN,DENIED,DROS,1
20160630,1,LONGGUN,PENDING,DROS,1
20160630,10,HANDGUN,APPROVED,CRIS,2
20160630,10,HANDGUN,APPROVED,DROS,65
20160630,10,HANDGUN,DENIED,DROS,1
20160630,10,LONGGUN,APPROVED,CRIS,1
20160630,10,LONGGUN,APPROVED,DROS,56
20160630,11,HANDGUN,APPROVED,DROS,2
20160630,11,HANDGUN,DENIED,DROS,1
20160630,11,LONGGUN,APPROVED,DROS,2
20160630,12,HANDGUN,APPROVED,CRIS,9
20160630,12,HANDGUN,APPROVED,DROS,17
20160630,12,LONGGUN,APPROVED,CRIS,6
20160630,12,LONGGUN,APPROVED,DROS,13
20160630,13,LONGGUN,APPROVED,DROS,9
20160630,13,LONGGUN,PENDING,DROS,1
20160630,14,HANDGUN,APPROVED,DROS,1
20160630,14,LONGGUN,APPROVED,DROS,4
20160630,15,HANDGUN,APPROVED,CRIS,2
20160630,15,HANDGUN,APPROVED,DROS,46
20160630,15,HANDGUN,DENIED,CRIS,4
20160630,15,HANDGUN,DENIED,DROS,3
20160630,15,HANDGUN,PENDING,CRIS,1
20160630,15,LONGGUN,APPROVED,DROS,61
20160630,15,LONGGUN,DENIED,CRIS,4
20160630,16,HANDGUN,APPROVED,CRIS,1
20160630,16,HANDGUN,APPROVED,DROS,6
20160630,16,LONGGUN,APPROVED,DROS,4
20160630,17,HANDGUN,APPROVED,DROS,1
20160630,17,LONGGUN,APPROVED,CRIS,1
20160630,17,LONGGUN,APPROVED,DROS,5
20160630,18,HANDGUN,APPROVED,CRIS,1
20160630,18,HANDGUN,APPROVED,DROS,5
20160630,18,LONGGUN,APPROVED,DROS,4
20160630,19,HANDGUN,APPROVED,CRIS,10
20160630,19,HANDGUN,APPROVED,DROS,239
20160630,19,HANDGUN,DENIED,DROS,5
20160630,19,HANDGUN,PENDING,CRIS,2
20160630,19,HANDGUN,PENDING,DROS,2
20160630,19,LONGGUN,APPROVED,CRIS,6
20160630,19,LONGGUN,APPROVED,DROS,295
20160630,19,LONGGUN,DENIED,DROS,3
20160630,19,LONGGUN,PENDING,DROS,1
20160630,20,HANDGUN,APPROVED,DROS,7
20160630,20,LONGGUN,APPROVED,DROS,6
20160630,21,HANDGUN,APPROVED,DROS,6
20160630,21,LONGGUN,APPROVED,DROS,6
20160630,22,LONGGUN,APPROVED,DROS,3
20160630,23,HANDGUN,APPROVED,CRIS,2
20160630,23,HANDGUN,APPROVED,DROS,8
20160630,23,LONGGUN,APPROVED,DROS,6
20160630,24,HANDGUN,APPROVED,CRIS,1
20160630,24,HANDGUN,APPROVED,DROS,19
20160630,24,HANDGUN,PENDING,CRIS,1
20160630,24,LONGGUN,APPROVED,DROS,9
20160630,27,HANDGUN,APPROVED,CRIS,2
20160630,27,HANDGUN,APPROVED,DROS,18
20160630,27,HANDGUN,PENDING,DROS,1
20160630,27,LONGGUN,APPROVED,DROS,15
20160630,28,HANDGUN,APPROVED,DROS,6
20160630,28,LONGGUN,APPROVED,DROS,16
20160630,29,HANDGUN,APPROVED,DROS,8
20160630,29,LONGGUN,APPROVED,DROS,10
20160630,3,HANDGUN,APPROVED,DROS,1
20160630,3,LONGGUN,APPROVED,DROS,2
20160630,30,HANDGUN,APPROVED,CRIS,9
20160630,30,HANDGUN,APPROVED,DROS,140
20160630,30,HANDGUN,DENIED,DROS,1
20160630,30,HANDGUN,PENDING,DROS,4
20160630,30,LONGGUN,APPROVED,CRIS,6
20160630,30,LONGGUN,APPROVED,DROS,139
20160630,30,LONGGUN,DENIED,DROS,1
20160630,30,LONGGUN,PENDING,CRIS,2
20160630,31,HANDGUN,APPROVED,CRIS,3
20160630,31,HANDGUN,APPROVED,DROS,24
20160630,31,HANDGUN,DENIED,CRIS,1
20160630,31,HANDGUN,PENDING,CRIS,1
20160630,31,HANDGUN,PENDING,DROS,1
20160630,31,LONGGUN,APPROVED,CRIS,1
20160630,31,LONGGUN,APPROVED,DROS,44
20160630,32,HANDGUN,APPROVED,CRIS,1
20160630,33,HANDGUN,APPROVED,CRIS,10
20160630,33,HANDGUN,APPROVED,DROS,110
20160630,33,HANDGUN,DENIED,DROS,2
20160630,33,LONGGUN,APPROVED,CRIS,1
20160630,33,LONGGUN,APPROVED,DROS,110
20160630,33,LONGGUN,DENIED,DROS,1
20160630,33,LONGGUN,PENDING,DROS,1
20160630,34,HANDGUN,APPROVED,CRIS,4
20160630,34,HANDGUN,APPROVED,DROS,55
20160630,34,HANDGUN,DENIED,DROS,2
20160630,34,LONGGUN,APPROVED,DROS,79
20160630,34,LONGGUN,DENIED,DROS,2
20160630,35,HANDGUN,APPROVED,DROS,1
20160630,35,LONGGUN,APPROVED,DROS,4
20160630,36,HANDGUN,APPROVED,CRIS,3
20160630,36,HANDGUN,APPROVED,DROS,109
20160630,36,HANDGUN,DENIED,DROS,1
20160630,36,LONGGUN,APPROVED,CRIS,2
20160630,36,LONGGUN,APPROVED,DROS,86
20160630,37,HANDGUN,APPROVED,CRIS,7
20160630,37,HANDGUN,APPROVED,DROS,111
20160630,37,HANDGUN,DENIED,CRIS,1
20160630,37,HANDGUN,DENIED,DROS,1
20160630,37,LONGGUN,APPROVED,DROS,131
20160630,37,LONGGUN,PENDING,DROS,2
20160630,38,HANDGUN,APPROVED,DROS,7
20160630,38,LONGGUN,APPROVED,DROS,16
20160630,39,HANDGUN,APPROVED,CRIS,1
20160630,39,HANDGUN,APPROVED,DROS,57
20160630,39,HANDGUN,PENDING,CRIS,2
20160630,39,LONGGUN,APPROVED,CRIS,5
20160630,39,LONGGUN,APPROVED,DROS,92
20160630,39,LONGGUN,DENIED,DROS,2
20160630,4,HANDGUN,APPROVED,CRIS,1
20160630,4,HANDGUN,APPROVED,DROS,15
20160630,4,LONGGUN,APPROVED,DROS,28
20160630,40,HANDGUN,APPROVED,DROS,11
20160630,40,LONGGUN,APPROVED,CRIS,1
20160630,40,LONGGUN,APPROVED,DROS,19
20160630,40,LONGGUN,DENIED,DROS,1
20160630,40,LONGGUN,PENDING,DROS,2
20160630,41,HANDGUN,APPROVED,CRIS,3
20160630,41,HANDGUN,APPROVED,DROS,21
20160630,41,LONGGUN,APPROVED,DROS,30
20160630,42,HANDGUN,APPROVED,DROS,18
20160630,42,LONGGUN,APPROVED,DROS,32
20160630,43,HANDGUN,APPROVED,CRIS,7
20160630,43,HANDGUN,APPROVED,DROS,39
20160630,43,LONGGUN,APPROVED,CRIS,5
20160630,43,LONGGUN,APPROVED,DROS,63
20160630,43,LONGGUN,PENDING,DROS,1
20160630,44,HANDGUN,APPROVED,DROS,4
20160630,44,LONGGUN,APPROVED,DROS,22
20160630,45,HANDGUN,APPROVED,CRIS,5
20160630,45,HANDGUN,APPROVED,DROS,23
20160630,45,HANDGUN,DENIED,DROS,1
20160630,45,LONGGUN,APPROVED,CRIS,1
20160630,45,LONGGUN,APPROVED,DROS,20
20160630,46,LONGGUN,APPROVED,DROS,2
20160630,47,HANDGUN,APPROVED,DROS,6
20160630,47,LONGGUN,APPROVED,DROS,12
20160630,48,HANDGUN,APPROVED,CRIS,7
20160630,48,HANDGUN,APPROVED,DROS,20
20160630,48,HANDGUN,PENDING,DROS,1
20160630,48,LONGGUN,APPROVED,CRIS,4
20160630,48,LONGGUN,APPROVED,DROS,25
20160630,49,HANDGUN,APPROVED,CRIS,3
20160630,49,HANDGUN,APPROVED,DROS,17
20160630,49,HANDGUN,PENDING,DROS,1
20160630,49,LONGGUN,APPROVED,DROS,46
20160630,49,LONGGUN,PENDING,DROS,1
20160630,5,HANDGUN,APPROVED,CRIS,2
20160630,5,HANDGUN,APPROVED,DROS,6
20160630,5,HANDGUN,PENDING,DROS,1
20160630,5,LONGGUN,APPROVED,DROS,2
20160630,50,HANDGUN,APPROVED,CRIS,1
20160630,50,HANDGUN,APPROVED,DROS,38
20160630,50,LONGGUN,APPROVED,DROS,40
20160630,50,LONGGUN,PENDING,DROS,1
20160630,51,HANDGUN,APPROVED,CRIS,1
20160630,51,HANDGUN,APPROVED,DROS,7
20160630,51,HANDGUN,PENDING,CRIS,1
20160630,51,LONGGUN,APPROVED,DROS,9
20160630,52,HANDGUN,APPROVED,DROS,4
20160630,52,LONGGUN,APPROVED,DROS,5
20160630,54,HANDGUN,APPROVED,DROS,22
20160630,54,HANDGUN,DENIED,DROS,1
20160630,54,LONGGUN,APPROVED,DROS,24
20160630,54,LONGGUN,PENDING,DROS,1
20160630,55,HANDGUN,APPROVED,DROS,4
20160630,55,LONGGUN,APPROVED,DROS,3
20160630,56,HANDGUN,APPROVED,CRIS,4
20160630,56,HANDGUN,APPROVED,DROS,42
20160630,56,LONGGUN,APPROVED,DROS,39
20160630,57,HANDGUN,APPROVED,CRIS,1
20160630,57,HANDGUN,APPROVED,DROS,7
20160630,57,LONGGUN,APPROVED,DROS,5
20160630,58,HANDGUN,APPROVED,DROS,8
20160630,58,LONGGUN,APPROVED,DROS,11
20160630,6,HANDGUN,APPROVED,DROS,1
20160630,6,LONGGUN,APPROVED,DROS,1
20160630,7,HANDGUN,APPROVED,CRIS,7
20160630,7,HANDGUN,APPROVED,DROS,39
20160630,7,HANDGUN,PENDING,DROS,2
20160630,7,LONGGUN,APPROVED,DROS,37
20160630,7,LONGGUN,DENIED,DROS,1
20160630,8,HANDGUN,DENIED,DROS,1
20160630,8,LONGGUN,APPROVED,DROS,2
20160630,9,HANDGUN,APPROVED,CRIS,1
20160630,9,HANDGUN,APPROVED,DROS,19
20160630,9,LONGGUN,APPROVED,CRIS,3
20160630,9,LONGGUN,APPROVED,DROS,22
20160630,9,LONGGUN,PENDING,DROS,1
20160701,1,HANDGUN,APPROVED,CRIS,2
20160701,1,HANDGUN,APPROVED,DROS,39
20160701,1,HANDGUN,PENDING,DROS,2
20160701,1,LONGGUN,APPROVED,CRIS,4
20160701,1,LONGGUN,APPROVED,DROS,110
20160701,10,HANDGUN,APPROVED,CRIS,1
20160701,10,HANDGUN,APPROVED,DROS,68
20160701,10,HANDGUN,DENIED,DROS,2
20160701,10,HANDGUN,PENDING,DROS,1
20160701,10,LONGGUN,APPROVED,DROS,106
20160701,10,LONGGUN,PENDING,DROS,1
20160701,11,HANDGUN,APPROVED,DROS,4
20160701,11,LONGGUN,APPROVED,DROS,8
20160701,12,HANDGUN,APPROVED,DROS,14
20160701,12,HANDGUN,DENIED,DROS,2
20160701,12,LONGGUN,APPROVED,DROS,14
20160701,13,HANDGUN,APPROVED,DROS,6
20160701,13,LONGGUN,APPROVED,DROS,9
20160701,13,LONGGUN,PENDING,DROS,1
20160701,14,HANDGUN,APPROVED,DROS,1
20160701,14,LONGGUN,APPROVED,DROS,4
20160701,15,HANDGUN,APPROVED,DROS,61
20160701,15,LONGGUN,APPROVED,DROS,138
20160701,15,LONGGUN,PENDING,DROS,1
20160701,16,HANDGUN,APPROVED,DROS,11
20160701,16,LONGGUN,APPROVED,DROS,16
20160701,17,HANDGUN,APPROVED,DROS,9
20160701,17,HANDGUN,PENDING,DROS,1
20160701,17,LONGGUN,APPROVED,DROS,6
20160701,17,LONGGUN,DENIED,DROS,2
20160701,18,HANDGUN,APPROVED,DROS,5
20160701,18,LONGGUN,APPROVED,DROS,12
20160701,19,HANDGUN,APPROVED,CRIS,15
20160701,19,HANDGUN,APPROVED,DROS,303
20160701,19,HANDGUN,DENIED,CRIS,1
20160701,19,HANDGUN,DENIED,DROS,7
20160701,19,HANDGUN,PENDING,DROS,3
20160701,19,LONGGUN,APPROVED,CRIS,13
20160701,19,LONGGUN,APPROVED,DROS,615
20160701,19,LONGGUN,DENIED,DROS,3
20160701,19,LONGGUN,PENDING,DROS,10
20160701,20,HANDGUN,APPROVED,CRIS,9
20160701,20,HANDGUN,APPROVED,DROS,13
20160701,20,HANDGUN,PENDING,CRIS,1
20160701,20,LONGGUN,APPROVED,DROS,22
20160701,21,HANDGUN,APPROVED,DROS,3
20160701,21,LONGGUN,APPROVED,DROS,9
20160701,22,HANDGUN,APPROVED,DROS,4
20160701,22,LONGGUN,APPROVED,DROS,5
20160701,23,HANDGUN,APPROVED,DROS,6
20160701,23,LONGGUN,APPROVED,DROS,8
20160701,24,HANDGUN,APPROVED,DROS,21
20160701,24,HANDGUN,DENIED,DROS,1
20160701,24,LONGGUN,APPROVED,DROS,34
20160701,24,LONGGUN,PENDING,DROS,1
20160701,25,HANDGUN,APPROVED,DROS,3
20160701,25,LONGGUN,APPROVED,DROS,1
20160701,26,HANDGUN,APPROVED,DROS,2
20160701,27,HANDGUN,APPROVED,DROS,19
20160701,27,LONGGUN,APPROVED,DROS,52
20160701,28,HANDGUN,APPROVED,CRIS,1
20160701,28,HANDGUN,APPROVED,DROS,10
20160701,28,LONGGUN,APPROVED,CRIS,1
20160701,28,LONGGUN,APPROVED,DROS,19
20160701,29,HANDGUN,APPROVED,CRIS,4
20160701,29,HANDGUN,APPROVED,DROS,6
20160701,29,HANDGUN,PENDING,CRIS,1
20160701,29,LONGGUN,APPROVED,DROS,20
20160701,3,HANDGUN,APPROVED,DROS,4
20160701,3,LONGGUN,APPROVED,DROS,9
20160701,30,HANDGUN,APPROVED,CRIS,6
20160701,30,HANDGUN,APPROVED,DROS,162
20160701,30,HANDGUN,DENIED,DROS,3
20160701,30,LONGGUN,APPROVED,DROS,286
20160701,30,LONGGUN,DENIED,DROS,1
20160701,30,LONGGUN,PENDING,DROS,3
20160701,31,HANDGUN,APPROVED,CRIS,2
20160701,31,HANDGUN,APPROVED,DROS,45
20160701,31,HANDGUN,PENDING,DROS,1
20160701,31,LONGGUN,APPROVED,CRIS,5
20160701,31,LONGGUN,APPROVED,DROS,88
20160701,31,LONGGUN,PENDING,DROS,1
20160701,32,HANDGUN,APPROVED,DROS,2
20160701,32,HANDGUN,PENDING,DROS,1
20160701,32,LONGGUN,APPROVED,DROS,4
20160701,32,LONGGUN,PENDING,DROS,1
20160701,33,HANDGUN,APPROVED,CRIS,7
20160701,33,HANDGUN,APPROVED,DROS,163
20160701,33,HANDGUN,DENIED,DROS,3
20160701,33,HANDGUN,PENDING,CRIS,1
20160701,33,HANDGUN,PENDING,DROS,3
20160701,33,LONGGUN,APPROVED,CRIS,5
20160701,33,LONGGUN,APPROVED,DROS,295
20160701,33,LONGGUN,DENIED,DROS,2
20160701,33,LONGGUN,PENDING,DROS,3
20160701,34,HANDGUN,APPROVED,CRIS,1
20160701,34,HANDGUN,APPROVED,DROS,102
20160701,34,HANDGUN,PENDING,DROS,1
20160701,34,LONGGUN,APPROVED,DROS,273
20160701,34,LONGGUN,DENIED,DROS,1
20160701,34,LONGGUN,PENDING,DROS,1
20160701,35,HANDGUN,APPROVED,DROS,3
20160701,35,LONGGUN,APPROVED,DROS,6
20160701,36,HANDGUN,APPROVED,CRIS,18
20160701,36,HANDGUN,APPROVED,DROS,131
20160701,36,HANDGUN,DENIED,DROS,5
20160701,36,LONGGUN,APPROVED,CRIS,2
20160701,36,LONGGUN,APPROVED,DROS,253
20160701,36,LONGGUN,DENIED,DROS,1
20160701,36,LONGGUN,PENDING,DROS,3
20160701,37,HANDGUN,APPROVED,CRIS,2
20160701,37,HANDGUN,APPROVED,DROS,145
20160701,37,HANDGUN,DENIED,DROS,4
20160701,37,HANDGUN,PENDING,DROS,1
20160701,37,LONGGUN,APPROVED,CRIS,3
20160701,37,LONGGUN,APPROVED,DROS,293
20160701,37,LONGGUN,PENDING,DROS,1
20160701,38,HANDGUN,APPROVED,CRIS,1
20160701,38,HANDGUN,APPROVED,DROS,14
20160701,38,HANDGUN,PENDING,DROS,1
20160701,38,LONGGUN,APPROVED,CRIS,1
20160701,38,LONGGUN,APPROVED,DROS,23
20160701,39,HANDGUN,APPROVED,CRIS,1
20160701,39,HANDGUN,APPROVED,DROS,31
20160701,39,HANDGUN,DENIED,DROS,1
20160701,39,HANDGUN,PENDING,DROS,1
20160701,39,LONGGUN,APPROVED,DROS,120
20160701,39,LONGGUN,PENDING,DROS,1
20160701,4,HANDGUN,APPROVED,DROS,17
20160701,4,LONGGUN,APPROVED,DROS,38
20160701,40,HANDGUN,APPROVED,DROS,24
20160701,40,HANDGUN,DENIED,DROS,1
20160701,40,LONGGUN,APPROVED,DROS,67
20160701,41,HANDGUN,APPROVED,CRIS,2
20160701,41,HANDGUN,APPROVED,DROS,34
20160701,41,LONGGUN,APPROVED,DROS,80
20160701,41,LONGGUN,PENDING,DROS,1
20160701,42,HANDGUN,APPROVED,CRIS,2
20160701,42,HANDGUN,APPROVED,DROS,12
20160701,42,HANDGUN,DENIED,DROS,1
20160701,42,LONGGUN,APPROVED,DROS,34
20160701,43,HANDGUN,APPROVED,DROS,53
20160701,43,HANDGUN,DENIED,DROS,1
20160701,43,LONGGUN,APPROVED,DROS,134
20160701,43,LONGGUN,PENDING,DROS,2
20160701,44,HANDGUN,APPROVED,CRIS,2
20160701,44,HANDGUN,APPROVED,DROS,9
20160701,44,LONGGUN,APPROVED,DROS,15
20160701,44,LONGGUN,PENDING,DROS,3
20160701,45,HANDGUN,APPROVED,CRIS,2
20160701,45,HANDGUN,APPROVED,DROS,30
20160701,45,HANDGUN,PENDING,DROS,1
20160701,45,LONGGUN,APPROVED,DROS,47
20160701,46,LONGGUN,APPROVED,DROS,3
20160701,47,HANDGUN,APPROVED,DROS,4
20160701,47,LONGGUN,APPROVED,DROS,6
20160701,48,HANDGUN,APPROVED,CRIS,3
20160701,48,HANDGUN,APPROVED,DROS,27
20160701,48,LONGGUN,APPROVED,CRIS,3
20160701,48,LONGGUN,APPROVED,DROS,75
20160701,49,HANDGUN,APPROVED,CRIS,1
20160701,49,HANDGUN,APPROVED,DROS,28
20160701,49,LONGGUN,APPROVED,CRIS,1
20160701,49,LONGGUN,APPROVED,DROS,74
20160701,49,LONGGUN,DENIED,DROS,1
20160701,49,LONGGUN,PENDING,DROS,1
20160701,5,HANDGUN,APPROVED,DROS,13
20160701,5,LONGGUN,APPROVED,DROS,16
20160701,50,HANDGUN,APPROVED,CRIS,1
20160701,50,HANDGUN,APPROVED,DROS,45
20160701,50,HANDGUN,DENIED,DROS,2
20160701,50,HANDGUN,PENDING,CRIS,1
20160701,50,LONGGUN,APPROVED,DROS,107
20160701,50,LONGGUN,DENIED,DROS,1
20160701,51,HANDGUN,APPROVED,DROS,8
20160701,51,LONGGUN,APPROVED,DROS,16
20160701,52,HANDGUN,APPROVED,DROS,5
20160701,52,LONGGUN,APPROVED,DROS,14
20160701,53,LONGGUN,APPROVED,DROS,1
20160701,54,HANDGUN,APPROVED,DROS,34
20160701,54,HANDGUN,PENDING,DROS,1
20160701,54,LONGGUN,APPROVED,DROS,37
20160701,54,LONGGUN,DENIED,DROS,1
20160701,55,HANDGUN,APPROVED,DROS,5
20160701,55,HANDGUN,PENDING,CRIS,1
20160701,55,LONGGUN,APPROVED,CRIS,1
20160701,55,LONGGUN,APPROVED,DROS,6
20160701,56,HANDGUN,APPROVED,CRIS,31
20160701,56,HANDGUN,APPROVED,DROS,64
20160701,56,LONGGUN,APPROVED,CRIS,8
20160701,56,LONGGUN,APPROVED,DROS,109
20160701,57,HANDGUN,APPROVED,DROS,16
20160701,57,LONGGUN,APPROVED,DROS,35
20160701,58,HANDGUN,APPROVED,DROS,10
20160701,58,LONGGUN,APPROVED,DROS,2
20160701,6,HANDGUN,APPROVED,CRIS,1
20160701,6,HANDGUN,APPROVED,DROS,3
20160701,6,LONGGUN,APPROVED,DROS,5
20160701,7,HANDGUN,APPROVED,CRIS,2
20160701,7,HANDGUN,APPROVED,DROS,63
20160701,7,HANDGUN,PENDING,DROS,2
20160701,7,LONGGUN,APPROVED,CRIS,19
20160701,7,LONGGUN,APPROVED,DROS,133
20160701,7,LONGGUN,DENIED,DROS,2
20160701,7,LONGGUN,PENDING,DROS,3
20160701,8,HANDGUN,APPROVED,DROS,7
20160701,8,LONGGUN,APPROVED,DROS,4
20160701,9,HANDGUN,APPROVED,DROS,21
20160701,9,LONGGUN,APPROVED,DROS,49
20160701,9,LONGGUN,PENDING,DROS,3
20160702,1,HANDGUN,APPROVED,CRIS,3
20160702,1,HANDGUN,APPROVED,DROS,43
20160702,1,HANDGUN,DENIED,DROS,2
20160702,1,LONGGUN,APPROVED,DROS,147
20160702,10,HANDGUN,APPROVED,CRIS,1
20160702,10,HANDGUN,APPROVED,DROS,58
20160702,10,LONGGUN,APPROVED,DROS,115
20160702,11,HANDGUN,APPROVED,DROS,4
20160702,11,LONGGUN,APPROVED,DROS,5
20160702,12,HANDGUN,APPROVED,DROS,9
20160702,12,HANDGUN,DENIED,DROS,1
20160702,12,LONGGUN,APPROVED,DROS,27
20160702,13,HANDGUN,APPROVED,DROS,2
20160702,13,LONGGUN,APPROVED,DROS,14
20160702,14,HANDGUN,APPROVED,DROS,2
20160702,14,LONGGUN,APPROVED,DROS,1
20160702,15,HANDGUN,APPROVED,CRIS,2
20160702,15,HANDGUN,APPROVED,DROS,75
20160702,15,HANDGUN,DENIED,DROS,1
20160702,15,HANDGUN,PENDING,CRIS,1
20160702,15,HANDGUN,PENDING,DROS,2
20160702,15,LONGGUN,APPROVED,DROS,133
20160702,16,HANDGUN,APPROVED,DROS,8
20160702,16,LONGGUN,APPROVED,DROS,11
20160702,17,HANDGUN,APPROVED,DROS,5
20160702,17,LONGGUN,APPROVED,DROS,9
20160702,18,HANDGUN,APPROVED,DROS,5
20160702,18,LONGGUN,APPROVED,DROS,19
20160702,19,HANDGUN,APPROVED,CRIS,12
20160702,19,HANDGUN,APPROVED,DROS,323
20160702,19,HANDGUN,DENIED,DROS,6
20160702,19,HANDGUN,PENDING,CRIS,1
20160702,19,HANDGUN,PENDING,DROS,3
20160702,19,LONGGUN,APPROVED,CRIS,1
20160702,19,LONGGUN,APPROVED,DROS,611
20160702,19,LONGGUN,DENIED,DROS,1
20160702,19,LONGGUN,PENDING,DROS,3
20160702,20,HANDGUN,APPROVED,CRIS,1
20160702,20,HANDGUN,APPROVED,DROS,5
20160702,20,HANDGUN,PENDING,DROS,1
20160702,20,LONGGUN,APPROVED,DROS,11
20160702,21,HANDGUN,APPROVED,DROS,2
20160702,21,LONGGUN,APPROVED,DROS,13
20160702,22,HANDGUN,APPROVED,CRIS,1
20160702,22,HANDGUN,APPROVED,DROS,2
20160702,22,LONGGUN,APPROVED,DROS,1
20160702,23,HANDGUN,APPROVED,CRIS,2
20160702,23,HANDGUN,APPROVED,DROS,3
20160702,23,LONGGUN,APPROVED,DROS,7
20160702,24,HANDGUN,APPROVED,CRIS,1
20160702,24,HANDGUN,APPROVED,DROS,18
20160702,24,LONGGUN,APPROVED,DROS,31
20160702,25,HANDGUN,APPROVED,DROS,1
20160702,27,HANDGUN,APPROVED,DROS,10
20160702,27,LONGGUN,APPROVED,DROS,33
20160702,28,HANDGUN,APPROVED,DROS,9
20160702,28,LONGGUN,APPROVED,DROS,23
20160702,29,HANDGUN,APPROVED,DROS,9
20160702,29,LONGGUN,APPROVED,DROS,15
20160702,3,HANDGUN,APPROVED,DROS,3
20160702,3,LONGGUN,APPROVED,CRIS,4
20160702,3,LONGGUN,APPROVED,DROS,9
20160702,30,HANDGUN,APPROVED,CRIS,2
20160702,30,HANDGUN,APPROVED,DROS,145
20160702,30,HANDGUN,DENIED,CRIS,1
20160702,30,HANDGUN,DENIED,DROS,1
20160702,30,HANDGUN,PENDING,DROS,4
20160702,30,LONGGUN,APPROVED,DROS,262
20160702,30,LONGGUN,DENIED,DROS,3
20160702,30,LONGGUN,PENDING,DROS,1
20160702,31,HANDGUN,APPROVED,DROS,31
20160702,31,HANDGUN,DENIED,CRIS,1
20160702,31,HANDGUN,PENDING,DROS,1
20160702,31,LONGGUN,APPROVED,DROS,103
20160702,31,LONGGUN,PENDING,DROS,2
20160702,32,HANDGUN,DENIED,DROS,1
20160702,32,LONGGUN,APPROVED,DROS,1
20160702,33,HANDGUN,APPROVED,CRIS,3
20160702,33,HANDGUN,APPROVED,DROS,163
20160702,33,HANDGUN,DENIED,DROS,1
20160702,33,LONGGUN,APPROVED,DROS,248
20160702,33,LONGGUN,DENIED,DROS,1
20160702,33,LONGGUN,PENDING,DROS,4
20160702,34,HANDGUN,APPROVED,CRIS,3
20160702,34,HANDGUN,APPROVED,DROS,102
20160702,34,HANDGUN,DENIED,CRIS,1
20160702,34,HANDGUN,PENDING,CRIS,1
20160702,34,HANDGUN,PENDING,DROS,1
20160702,34,LONGGUN,APPROVED,DROS,232
20160702,34,LONGGUN,PENDING,DROS,1
20160702,35,HANDGUN,APPROVED,DROS,2
20160702,35,LONGGUN,APPROVED,DROS,8
20160702,36,HANDGUN,APPROVED,CRIS,3
20160702,36,HANDGUN,APPROVED,DROS,141
20160702,36,HANDGUN,DENIED,CRIS,1
20160702,36,HANDGUN,DENIED,DROS,3
20160702,36,HANDGUN,PENDING,CRIS,1
20160702,36,HANDGUN,PENDING,DROS,3
20160702,36,LONGGUN,APPROVED,DROS,206
20160702,36,LONGGUN,DENIED,DROS,1
20160702,36,LONGGUN,PENDING,CRIS,1
20160702,37,HANDGUN,APPROVED,DROS,133
20160702,37,HANDGUN,PENDING,CRIS,2
20160702,37,HANDGUN,PENDING,DROS,2
20160702,37,LONGGUN,APPROVED,DROS,285
20160702,37,LONGGUN,PENDING,DROS,3
20160702,38,HANDGUN,APPROVED,CRIS,1
20160702,38,HANDGUN,APPROVED,DROS,23
20160702,38,HANDGUN,DENIED,DROS,1
20160702,38,LONGGUN,APPROVED,DROS,28
20160702,38,LONGGUN,DENIED,DROS,2
20160702,39,HANDGUN,APPROVED,CRIS,2
20160702,39,HANDGUN,APPROVED,DROS,47
20160702,39,HANDGUN,DENIED,DROS,1
20160702,39,LONGGUN,APPROVED,DROS,115
20160702,39,LONGGUN,DENIED,DROS,1
20160702,4,HANDGUN,APPROVED,CRIS,1
20160702,4,HANDGUN,APPROVED,DROS,18
20160702,4,HANDGUN,DENIED,DROS,1
20160702,4,HANDGUN,PENDING,DROS,1
20160702,4,LONGGUN,APPROVED,DROS,34
20160702,4,LONGGUN,DENIED,CRIS,1
20160702,40,HANDGUN,APPROVED,DROS,22
20160702,40,LONGGUN,APPROVED,DROS,45
20160702,40,LONGGUN,PENDING,DROS,4
20160702,41,HANDGUN,APPROVED,DROS,23
