SALE_YEAR,COUNTY_CODE,GUN_TYPE,LAST_STATUS,REC_TYPE,SUM(CNT)
2012,40,HANDGUN,DENIED,CRIS,10
2012,40,HANDGUN,DENIED,DROS,110
2012,41,HANDGUN,APPROVED,CRIS,543
2012,41,HANDGUN,APPROVED,DROS,6209
2012,41,HANDGUN,DENIED,CRIS,15
2012,41,HANDGUN,DENIED,DROS,138
2012,42,HANDGUN,APPROVED,CRIS,308
2012,42,HANDGUN,APPROVED,DROS,3865
2012,42,HANDGUN,DENIED,CRIS,11
2012,42,HANDGUN,DENIED,DROS,104
2012,43,HANDGUN,APPROVED,CRIS,791
2012,43,HANDGUN,APPROVED,DROS,12298
2012,43,HANDGUN,DENIED,CRIS,20
2012,43,HANDGUN,DENIED,DROS,239
2012,44,HANDGUN,APPROVED,CRIS,268
2012,44,HANDGUN,APPROVED,DROS,2308
2012,44,HANDGUN,DENIED,CRIS,5
2012,44,HANDGUN,DENIED,DROS,80
2012,45,HANDGUN,APPROVED,CRIS,301
2012,45,HANDGUN,APPROVED,DROS,5963
2012,45,HANDGUN,DENIED,CRIS,11
2012,45,HANDGUN,DENIED,DROS,136
2012,45,LONGGUN,DENIED,DROS,1
2012,46,HANDGUN,APPROVED,CRIS,1
2012,46,HANDGUN,APPROVED,DROS,75
2012,47,HANDGUN,APPROVED,CRIS,142
2012,47,HANDGUN,APPROVED,DROS,723
2012,47,HANDGUN,DENIED,DROS,27
2012,48,HANDGUN,APPROVED,CRIS,379
2012,48,HANDGUN,APPROVED,DROS,6041
2012,48,HANDGUN,DENIED,CRIS,10
2012,48,HANDGUN,DENIED,DROS,140
2012,49,HANDGUN,APPROVED,CRIS,292
2012,49,HANDGUN,APPROVED,DROS,4512
2012,49,HANDGUN,DENIED,CRIS,8
2012,49,HANDGUN,DENIED,DROS,95
2012,5,HANDGUN,APPROVED,CRIS,103
2012,5,HANDGUN,APPROVED,DROS,1252
2012,5,HANDGUN,DENIED,CRIS,8
2012,5,HANDGUN,DENIED,DROS,15
2012,50,HANDGUN,APPROVED,CRIS,493
2012,50,HANDGUN,APPROVED,DROS,8353
2012,50,HANDGUN,DENIED,CRIS,9
2012,50,HANDGUN,DENIED,DROS,187
2012,51,HANDGUN,APPROVED,CRIS,146
2012,51,HANDGUN,APPROVED,DROS,1892
2012,51,HANDGUN,DENIED,CRIS,7
2012,51,HANDGUN,DENIED,DROS,40
2012,52,HANDGUN,APPROVED,CRIS,77
2012,52,HANDGUN,APPROVED,DROS,1109
2012,52,HANDGUN,DENIED,CRIS,1
2012,52,HANDGUN,DENIED,DROS,33
2012,53,HANDGUN,APPROVED,CRIS,15
2012,53,HANDGUN,APPROVED,DROS,300
2012,53,HANDGUN,DENIED,DROS,11
2012,54,HANDGUN,APPROVED,CRIS,391
2012,54,HANDGUN,APPROVED,DROS,6148
2012,54,HANDGUN,DENIED,CRIS,9
2012,54,HANDGUN,DENIED,DROS,138
2012,55,HANDGUN,APPROVED,CRIS,126
2012,55,HANDGUN,APPROVED,DROS,1327
2012,55,HANDGUN,DENIED,CRIS,2
2012,55,HANDGUN,DENIED,DROS,22
2012,56,HANDGUN,APPROVED,CRIS,852
2012,56,HANDGUN,APPROVED,DROS,10099
2012,56,HANDGUN,DENIED,CRIS,22
2012,56,HANDGUN,DENIED,DROS,211
2012,57,HANDGUN,APPROVED,CRIS,130
2012,57,HANDGUN,APPROVED,DROS,1796
2012,57,HANDGUN,DENIED,DROS,40
2012,58,HANDGUN,APPROVED,CRIS,94
2012,58,HANDGUN,APPROVED,DROS,1618
2012,58,HANDGUN,DENIED,DROS,55
2012,6,HANDGUN,APPROVED,CRIS,18
2012,6,HANDGUN,APPROVED,DROS,310
2012,6,HANDGUN,DENIED,DROS,7
2012,7,HANDGUN,APPROVED,CRIS,734
2012,7,HANDGUN,APPROVED,DROS,11565
2012,7,HANDGUN,DENIED,CRIS,29
2012,7,HANDGUN,DENIED,DROS,256
2012,8,HANDGUN,APPROVED,CRIS,33
2012,8,HANDGUN,APPROVED,DROS,509
2012,8,HANDGUN,DENIED,CRIS,6
2012,8,HANDGUN,DENIED,DROS,22
2012,9,HANDGUN,APPROVED,CRIS,326
2012,9,HANDGUN,APPROVED,DROS,4439
2012,9,HANDGUN,DENIED,CRIS,7
2012,9,HANDGUN,DENIED,DROS,85
2013,1,HANDGUN,APPROVED,CRIS,922
2013,1,HANDGUN,APPROVED,DROS,11418
2013,1,HANDGUN,DENIED,CRIS,14
2013,1,HANDGUN,DENIED,DROS,271
2013,1,LONGGUN,DENIED,DROS,6
2013,10,HANDGUN,APPROVED,CRIS,898
2013,10,HANDGUN,APPROVED,DROS,14350
2013,10,HANDGUN,DENIED,CRIS,12
2013,10,HANDGUN,DENIED,DROS,319
2013,10,LONGGUN,DENIED,DROS,11
2013,11,HANDGUN,APPROVED,CRIS,20
2013,11,HANDGUN,APPROVED,DROS,455
2013,11,HANDGUN,DENIED,DROS,12
2013,12,HANDGUN,APPROVED,CRIS,167
2013,12,HANDGUN,APPROVED,DROS,2762
2013,12,HANDGUN,DENIED,CRIS,7
2013,12,HANDGUN,DENIED,DROS,97
2013,12,LONGGUN,DENIED,DROS,5
2013,13,HANDGUN,APPROVED,CRIS,81
2013,13,HANDGUN,APPROVED,DROS,1211
2013,13,HANDGUN,DENIED,CRIS,1
2013,13,HANDGUN,DENIED,DROS,22
2013,14,HANDGUN,APPROVED,CRIS,25
2013,14,HANDGUN,APPROVED,DROS,599
2013,14,HANDGUN,DENIED,DROS,9
2013,15,HANDGUN,APPROVED,CRIS,1053
2013,15,HANDGUN,APPROVED,DROS,15036
2013,15,HANDGUN,DENIED,CRIS,40
2013,15,HANDGUN,DENIED,DROS,381
2013,15,LONGGUN,DENIED,DROS,7
2013,16,HANDGUN,APPROVED,CRIS,191
2013,16,HANDGUN,APPROVED,DROS,2493
2013,16,HANDGUN,DENIED,CRIS,2
2013,16,HANDGUN,DENIED,DROS,50
2013,16,LONGGUN,DENIED,DROS,2
2013,17,HANDGUN,APPROVED,CRIS,95
2013,17,HANDGUN,APPROVED,DROS,1145
2013,17,HANDGUN,DENIED,CRIS,15
2013,17,HANDGUN,DENIED,DROS,32
2013,18,HANDGUN,APPROVED,CRIS,100
2013,18,HANDGUN,APPROVED,DROS,1080
2013,18,HANDGUN,DENIED,CRIS,1
2013,18,HANDGUN,DENIED,DROS,22
2013,19,HANDGUN,APPROVED,CRIS,4468
2013,19,HANDGUN,APPROVED,DROS,63479
2013,19,HANDGUN,DENIED,CRIS,199
2013,19,HANDGUN,DENIED,DROS,1573
2013,19,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2013,19,LONGGUN,DENIED,DROS,37
2013,2,HANDGUN,APPROVED,CRIS,16
2013,2,HANDGUN,APPROVED,DROS,18
2013,20,HANDGUN,APPROVED,CRIS,242
2013,20,HANDGUN,APPROVED,DROS,2873
2013,20,HANDGUN,DENIED,CRIS,5
2013,20,HANDGUN,DENIED,DROS,65
2013,20,LONGGUN,DENIED,DROS,2
2013,21,HANDGUN,APPROVED,CRIS,160
2013,21,HANDGUN,APPROVED,DROS,1757
2013,21,HANDGUN,DENIED,CRIS,1
2013,21,HANDGUN,DENIED,DROS,35
2013,21,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,21,LONGGUN,DENIED,DROS,1
2013,22,HANDGUN,APPROVED,CRIS,35
2013,22,HANDGUN,APPROVED,DROS,719
2013,22,HANDGUN,DENIED,DROS,22
2013,22,LONGGUN,DENIED,DROS,1
2013,23,HANDGUN,APPROVED,CRIS,117
2013,23,HANDGUN,APPROVED,DROS,1773
2013,23,HANDGUN,DENIED,CRIS,5
2013,23,HANDGUN,DENIED,DROS,62
2013,23,LONGGUN,DENIED,DROS,2
2013,24,HANDGUN,APPROVED,CRIS,134
2013,24,HANDGUN,APPROVED,DROS,3517
2013,24,HANDGUN,DENIED,CRIS,2
2013,24,HANDGUN,DENIED,DROS,100
2013,24,LONGGUN,DENIED,DROS,1
2013,25,HANDGUN,APPROVED,CRIS,39
2013,25,HANDGUN,APPROVED,DROS,281
2013,25,HANDGUN,DENIED,CRIS,1
2013,25,HANDGUN,DENIED,DROS,7
2013,26,HANDGUN,APPROVED,CRIS,4
2013,26,HANDGUN,APPROVED,DROS,223
2013,26,HANDGUN,DENIED,CRIS,1
2013,26,HANDGUN,DENIED,DROS,2
2013,27,HANDGUN,APPROVED,CRIS,261
2013,27,HANDGUN,APPROVED,DROS,3362
2013,27,HANDGUN,DENIED,CRIS,2
2013,27,HANDGUN,DENIED,DROS,63
2013,27,LONGGUN,DENIED,DROS,1
2013,28,HANDGUN,APPROVED,CRIS,74
2013,28,HANDGUN,APPROVED,DROS,1776
2013,28,HANDGUN,DENIED,CRIS,1
2013,28,HANDGUN,DENIED,DROS,39
2013,28,LONGGUN,DENIED,DROS,1
2013,29,HANDGUN,APPROVED,CRIS,203
2013,29,HANDGUN,APPROVED,DROS,2378
2013,29,HANDGUN,DENIED,CRIS,4
2013,29,HANDGUN,DENIED,DROS,55
2013,29,LONGGUN,DENIED,DROS,2
2013,3,HANDGUN,APPROVED,CRIS,145
2013,3,HANDGUN,APPROVED,DROS,1021
2013,3,HANDGUN,DENIED,CRIS,4
2013,3,HANDGUN,DENIED,DROS,15
2013,3,LONGGUN,DENIED,DROS,1
2013,30,HANDGUN,APPROVED,CRIS,2026
2013,30,HANDGUN,APPROVED,DROS,30695
2013,30,HANDGUN,DENIED,CRIS,96
2013,30,HANDGUN,DENIED,DROS,621
2013,30,LONGGUN,DENIED,DROS,9
2013,31,HANDGUN,APPROVED,CRIS,617
2013,31,HANDGUN,APPROVED,DROS,8424
2013,31,HANDGUN,DENIED,CRIS,32
2013,31,HANDGUN,DENIED,DROS,170
2013,31,LONGGUN,DENIED,DROS,1
2013,32,HANDGUN,APPROVED,CRIS,103
2013,32,HANDGUN,APPROVED,DROS,447
2013,32,HANDGUN,DENIED,DROS,7
2013,33,HANDGUN,APPROVED,CRIS,1931
2013,33,HANDGUN,APPROVED,DROS,26969
2013,33,HANDGUN,DENIED,CRIS,60
2013,33,HANDGUN,DENIED,DROS,631
2013,33,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,33,LONGGUN,DENIED,DROS,17
2013,34,HANDGUN,APPROVED,CRIS,1230
2013,34,HANDGUN,APPROVED,DROS,20088
2013,34,HANDGUN,DENIED,CRIS,38
2013,34,HANDGUN,DENIED,DROS,455
2013,34,LONGGUN,DENIED,DROS,15
2013,35,HANDGUN,APPROVED,CRIS,53
2013,35,HANDGUN,APPROVED,DROS,764
2013,35,HANDGUN,DENIED,CRIS,1
2013,35,HANDGUN,DENIED,DROS,17
2013,35,LONGGUN,DENIED,DROS,2
2013,36,HANDGUN,APPROVED,CRIS,1806
2013,36,HANDGUN,APPROVED,DROS,23687
2013,36,HANDGUN,DENIED,CRIS,61
2013,36,HANDGUN,DENIED,DROS,661
2013,36,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,36,LONGGUN,DENIED,DROS,13
2013,37,HANDGUN,APPROVED,CRIS,2759
2013,37,HANDGUN,APPROVED,DROS,34267
2013,37,HANDGUN,DENIED,CRIS,66
2013,37,HANDGUN,DENIED,DROS,642
2013,37,LONGGUN,DENIED,DROS,12
2013,38,HANDGUN,APPROVED,CRIS,329
2013,38,HANDGUN,APPROVED,DROS,4250
2013,38,HANDGUN,DENIED,CRIS,13
2013,38,HANDGUN,DENIED,DROS,79
2013,38,LONGGUN,DENIED,DROS,3
2013,39,HANDGUN,APPROVED,CRIS,536
2013,39,HANDGUN,APPROVED,DROS,9732
2013,39,HANDGUN,DENIED,CRIS,13
2013,39,HANDGUN,DENIED,DROS,261
2013,39,LONGGUN,DENIED,DROS,2
2013,4,HANDGUN,APPROVED,CRIS,263
2013,4,HANDGUN,APPROVED,DROS,4376
2013,4,HANDGUN,DENIED,CRIS,2
2013,4,HANDGUN,DENIED,DROS,126
2013,4,LONGGUN,DENIED,DROS,3
2013,40,HANDGUN,APPROVED,CRIS,262
2013,40,HANDGUN,APPROVED,DROS,4695
2013,40,HANDGUN,DENIED,CRIS,13
2013,40,HANDGUN,DENIED,DROS,110
2013,40,LONGGUN,DENIED,DROS,4
2013,41,HANDGUN,APPROVED,CRIS,450
2013,41,HANDGUN,APPROVED,DROS,6815
2013,41,HANDGUN,DENIED,CRIS,6
2013,41,HANDGUN,DENIED,DROS,138
2013,41,LONGGUN,DENIED,DROS,1
2013,42,HANDGUN,APPROVED,CRIS,257
2013,42,HANDGUN,APPROVED,DROS,4151
2013,42,HANDGUN,DENIED,CRIS,12
2013,42,HANDGUN,DENIED,DROS,93
2013,42,LONGGUN,DENIED,DROS,2
2013,43,HANDGUN,APPROVED,CRIS,1036
2013,43,HANDGUN,APPROVED,DROS,13579
2013,43,HANDGUN,DENIED,CRIS,17
2013,43,HANDGUN,DENIED,DROS,274
2013,43,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,43,LONGGUN,DENIED,DROS,7
2013,44,HANDGUN,APPROVED,CRIS,137
2013,44,HANDGUN,APPROVED,DROS,2530
2013,44,HANDGUN,DENIED,CRIS,10
2013,44,HANDGUN,DENIED,DROS,69
2013,44,LONGGUN,DENIED,DROS,1
2013,45,HANDGUN,APPROVED,CRIS,359
2013,45,HANDGUN,APPROVED,DROS,6628
2013,45,HANDGUN,DENIED,CRIS,5
2013,45,HANDGUN,DENIED,DROS,143
2013,45,LONGGUN,DENIED,DROS,8
2013,46,HANDGUN,APPROVED,CRIS,12
2013,46,HANDGUN,APPROVED,DROS,72
2013,46,HANDGUN,DENIED,DROS,3
2013,47,HANDGUN,APPROVED,CRIS,185
2013,47,HANDGUN,APPROVED,DROS,888
2013,47,HANDGUN,DENIED,DROS,25
2013,48,HANDGUN,APPROVED,CRIS,397
2013,48,HANDGUN,APPROVED,DROS,6393
2013,48,HANDGUN,DENIED,CRIS,13
2013,48,HANDGUN,DENIED,DROS,134
2013,48,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,48,LONGGUN,DENIED,DROS,3
2013,49,HANDGUN,APPROVED,CRIS,359
2013,49,HANDGUN,APPROVED,DROS,5335
2013,49,HANDGUN,DENIED,CRIS,6
2013,49,HANDGUN,DENIED,DROS,115
2013,49,LONGGUN,DENIED,DROS,3
2013,5,HANDGUN,APPROVED,CRIS,116
2013,5,HANDGUN,APPROVED,DROS,1523
2013,5,HANDGUN,DENIED,CRIS,2
2013,5,HANDGUN,DENIED,DROS,40
2013,5,LONGGUN,DENIED,DROS,1
2013,50,HANDGUN,APPROVED,CRIS,530
2013,50,HANDGUN,APPROVED,DROS,9420
2013,50,HANDGUN,DENIED,CRIS,20
2013,50,HANDGUN,DENIED,DROS,204
2013,50,LONGGUN,DENIED,DROS,3
2013,51,HANDGUN,APPROVED,CRIS,186
2013,51,HANDGUN,APPROVED,DROS,2162
2013,51,HANDGUN,DENIED,CRIS,13
2013,51,HANDGUN,DENIED,DROS,44
2013,51,LONGGUN,DENIED,DROS,1
2013,52,HANDGUN,APPROVED,CRIS,182
2013,52,HANDGUN,APPROVED,DROS,1289
2013,52,HANDGUN,DENIED,CRIS,3
2013,52,HANDGUN,DENIED,DROS,21
2013,53,HANDGUN,APPROVED,CRIS,25
2013,53,HANDGUN,APPROVED,DROS,354
2013,53,HANDGUN,DENIED,CRIS,2
2013,53,HANDGUN,DENIED,DROS,17
2013,54,HANDGUN,APPROVED,CRIS,445
2013,54,HANDGUN,APPROVED,DROS,7145
2013,54,HANDGUN,DENIED,CRIS,3
2013,54,HANDGUN,DENIED,DROS,157
2013,54,LONGGUN,DENIED,DROS,7
2013,55,HANDGUN,APPROVED,CRIS,100
2013,55,HANDGUN,APPROVED,DROS,1497
2013,55,HANDGUN,DENIED,CRIS,2
2013,55,HANDGUN,DENIED,DROS,34
2013,56,HANDGUN,APPROVED,CRIS,765
2013,56,HANDGUN,APPROVED,DROS,11543
2013,56,HANDGUN,DENIED,CRIS,26
2013,56,HANDGUN,DENIED,DROS,204
2013,56,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,56,LONGGUN,DENIED,DROS,1
2013,57,HANDGUN,APPROVED,CRIS,160
2013,57,HANDGUN,APPROVED,DROS,1959
2013,57,HANDGUN,DENIED,CRIS,6
2013,57,HANDGUN,DENIED,DROS,43
2013,58,HANDGUN,APPROVED,CRIS,111
2013,58,HANDGUN,APPROVED,DROS,1745
2013,58,HANDGUN,DENIED,CRIS,3
2013,58,HANDGUN,DENIED,DROS,44
2013,6,HANDGUN,APPROVED,CRIS,17
2013,6,HANDGUN,APPROVED,DROS,410
2013,6,HANDGUN,DENIED,DROS,8
2013,7,HANDGUN,APPROVED,CRIS,818
2013,7,HANDGUN,APPROVED,DROS,12280
2013,7,HANDGUN,DENIED,CRIS,6
2013,7,HANDGUN,DENIED,DROS,251
2013,7,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2013,7,LONGGUN,DENIED,DROS,4
2013,8,HANDGUN,APPROVED,CRIS,36
2013,8,HANDGUN,APPROVED,DROS,575
2013,8,HANDGUN,DENIED,DROS,15
2013,9,HANDGUN,APPROVED,CRIS,453
2013,9,HANDGUN,APPROVED,DROS,4812
2013,9,HANDGUN,DENIED,CRIS,19
2013,9,HANDGUN,DENIED,DROS,75
2013,9,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2013,9,LONGGUN,DENIED,DROS,1
2014,1,HANDGUN,APPROVED,CRIS,849
2014,1,HANDGUN,APPROVED,DROS,14355
2014,1,HANDGUN,DENIED,CRIS,24
2014,1,HANDGUN,DENIED,DROS,178
2014,1,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2014,1,LONGGUN,APPROVED,CRIS,500
2014,1,LONGGUN,APPROVED,DROS,10578
2014,1,LONGGUN,DENIED,CRIS,18
2014,1,LONGGUN,DENIED,DROS,93
2014,10,HANDGUN,APPROVED,CRIS,935
2014,10,HANDGUN,APPROVED,DROS,19761
2014,10,HANDGUN,DENIED,CRIS,19
2014,10,HANDGUN,DENIED,DROS,230
2014,10,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,5
2014,10,LONGGUN,APPROVED,CRIS,397
2014,10,LONGGUN,APPROVED,DROS,11931
2014,10,LONGGUN,DENIED,CRIS,14
2014,10,LONGGUN,DENIED,DROS,113
2014,10,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2014,11,HANDGUN,APPROVED,CRIS,18
2014,11,HANDGUN,APPROVED,DROS,601
2014,11,HANDGUN,DENIED,DROS,5
2014,11,LONGGUN,APPROVED,CRIS,12
2014,11,LONGGUN,APPROVED,DROS,971
2014,11,LONGGUN,DENIED,CRIS,2
2014,11,LONGGUN,DENIED,DROS,7
2014,12,HANDGUN,APPROVED,CRIS,166
2014,12,HANDGUN,APPROVED,DROS,2650
2014,12,HANDGUN,DENIED,CRIS,5
2014,12,HANDGUN,DENIED,DROS,62
2014,12,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2014,12,LONGGUN,APPROVED,CRIS,170
2014,12,LONGGUN,APPROVED,DROS,4034
2014,12,LONGGUN,DENIED,CRIS,16
2014,12,LONGGUN,DENIED,DROS,51
2014,13,HANDGUN,APPROVED,CRIS,52
2014,13,HANDGUN,APPROVED,DROS,1166
2014,13,HANDGUN,DENIED,CRIS,1
2014,13,HANDGUN,DENIED,DROS,11
2014,13,LONGGUN,APPROVED,CRIS,52
2014,13,LONGGUN,APPROVED,DROS,1237
2014,13,LONGGUN,DENIED,DROS,6
2014,14,HANDGUN,APPROVED,CRIS,66
2014,14,HANDGUN,APPROVED,DROS,497
2014,14,HANDGUN,DENIED,CRIS,5
2014,14,HANDGUN,DENIED,DROS,4
2014,14,LONGGUN,APPROVED,CRIS,14
2014,14,LONGGUN,APPROVED,DROS,607
2014,14,LONGGUN,DENIED,DROS,1
2014,15,HANDGUN,APPROVED,CRIS,1141
2014,15,HANDGUN,APPROVED,DROS,20037
2014,15,HANDGUN,DENIED,CRIS,37
2014,15,HANDGUN,DENIED,DROS,294
2014,15,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,15,LONGGUN,APPROVED,CRIS,872
2014,15,LONGGUN,APPROVED,DROS,16119
2014,15,LONGGUN,DENIED,CRIS,42
2014,15,LONGGUN,DENIED,DROS,167
2014,16,HANDGUN,APPROVED,CRIS,146
2014,16,HANDGUN,APPROVED,DROS,2966
2014,16,HANDGUN,DENIED,DROS,28
2014,16,LONGGUN,APPROVED,CRIS,27
2014,16,LONGGUN,APPROVED,DROS,2312
2014,16,LONGGUN,DENIED,DROS,22
2014,17,HANDGUN,APPROVED,CRIS,134
2014,17,HANDGUN,APPROVED,DROS,1177
2014,17,HANDGUN,DENIED,DROS,24
2014,17,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,17,LONGGUN,APPROVED,CRIS,182
2014,17,LONGGUN,APPROVED,DROS,1303
2014,17,LONGGUN,DENIED,CRIS,4
2014,17,LONGGUN,DENIED,DROS,20
2014,18,HANDGUN,APPROVED,CRIS,76
2014,18,HANDGUN,APPROVED,DROS,1002
2014,18,HANDGUN,DENIED,CRIS,2
2014,18,HANDGUN,DENIED,DROS,15
2014,18,LONGGUN,APPROVED,CRIS,42
2014,18,LONGGUN,APPROVED,DROS,1193
2014,18,LONGGUN,DENIED,DROS,3
2014,19,HANDGUN,APPROVED,CRIS,4354
2014,19,HANDGUN,APPROVED,DROS,79271
2014,19,HANDGUN,DENIED,CRIS,184
2014,19,HANDGUN,DENIED,DROS,1202
2014,19,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,40
2014,19,LONGGUN,APPROVED,CRIS,2456
2014,19,LONGGUN,APPROVED,DROS,59315
2014,19,LONGGUN,DENIED,CRIS,125
2014,19,LONGGUN,DENIED,DROS,556
2014,19,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2014,2,HANDGUN,APPROVED,CRIS,16
2014,2,HANDGUN,APPROVED,DROS,32
2014,2,LONGGUN,APPROVED,DROS,15
2014,20,HANDGUN,APPROVED,CRIS,258
2014,20,HANDGUN,APPROVED,DROS,3571
2014,20,HANDGUN,DENIED,CRIS,8
2014,20,HANDGUN,DENIED,DROS,57
2014,20,LONGGUN,APPROVED,CRIS,90
2014,20,LONGGUN,APPROVED,DROS,2457
2014,20,LONGGUN,DENIED,CRIS,5
2014,20,LONGGUN,DENIED,DROS,26
2014,21,HANDGUN,APPROVED,CRIS,109
2014,21,HANDGUN,APPROVED,DROS,1987
2014,21,HANDGUN,DENIED,CRIS,4
2014,21,HANDGUN,DENIED,DROS,21
2014,21,LONGGUN,APPROVED,CRIS,80
2014,21,LONGGUN,APPROVED,DROS,1843
2014,21,LONGGUN,DENIED,CRIS,7
2014,21,LONGGUN,DENIED,DROS,12
2014,22,HANDGUN,APPROVED,CRIS,36
2014,22,HANDGUN,APPROVED,DROS,757
2014,22,HANDGUN,DENIED,CRIS,2
2014,22,HANDGUN,DENIED,DROS,14
2014,22,LONGGUN,APPROVED,CRIS,20
2014,22,LONGGUN,APPROVED,DROS,640
2014,22,LONGGUN,DENIED,CRIS,3
2014,22,LONGGUN,DENIED,DROS,8
2014,23,HANDGUN,APPROVED,CRIS,105
2014,23,HANDGUN,APPROVED,DROS,1744
2014,23,HANDGUN,DENIED,CRIS,8
2014,23,HANDGUN,DENIED,DROS,25
2014,23,LONGGUN,APPROVED,CRIS,69
2014,23,LONGGUN,APPROVED,DROS,1866
2014,23,LONGGUN,DENIED,CRIS,7
2014,23,LONGGUN,DENIED,DROS,14
2014,24,HANDGUN,APPROVED,CRIS,166
2014,24,HANDGUN,APPROVED,DROS,4825
2014,24,HANDGUN,DENIED,CRIS,2
2014,24,HANDGUN,DENIED,DROS,75
2014,24,LONGGUN,APPROVED,CRIS,83
2014,24,LONGGUN,APPROVED,DROS,4065
2014,24,LONGGUN,DENIED,CRIS,1
2014,24,LONGGUN,DENIED,DROS,32
2014,25,HANDGUN,APPROVED,CRIS,37
2014,25,HANDGUN,APPROVED,DROS,266
2014,25,HANDGUN,DENIED,CRIS,4
2014,25,HANDGUN,DENIED,DROS,3
2014,25,LONGGUN,APPROVED,CRIS,15
2014,25,LONGGUN,APPROVED,DROS,409
2014,25,LONGGUN,DENIED,CRIS,3
2014,25,LONGGUN,DENIED,DROS,2
2014,26,HANDGUN,APPROVED,CRIS,6
2014,26,HANDGUN,APPROVED,DROS,198
2014,26,HANDGUN,DENIED,DROS,5
2014,26,LONGGUN,APPROVED,CRIS,4
2014,26,LONGGUN,APPROVED,DROS,237
2014,26,LONGGUN,DENIED,DROS,4
2014,27,HANDGUN,APPROVED,CRIS,272
2014,27,HANDGUN,APPROVED,DROS,3428
2014,27,HANDGUN,DENIED,CRIS,2
2014,27,HANDGUN,DENIED,DROS,30
2014,27,LONGGUN,APPROVED,CRIS,169
2014,27,LONGGUN,APPROVED,DROS,3656
2014,27,LONGGUN,DENIED,CRIS,5
2014,27,LONGGUN,DENIED,DROS,30
2014,28,HANDGUN,APPROVED,CRIS,162
2014,28,HANDGUN,APPROVED,DROS,2220
2014,28,HANDGUN,DENIED,CRIS,1
2014,28,HANDGUN,DENIED,DROS,21
2014,28,LONGGUN,APPROVED,CRIS,43
2014,28,LONGGUN,APPROVED,DROS,2165
2014,28,LONGGUN,DENIED,CRIS,2
2014,28,LONGGUN,DENIED,DROS,14
2014,29,HANDGUN,APPROVED,CRIS,192
2014,29,HANDGUN,APPROVED,DROS,2385
2014,29,HANDGUN,DENIED,CRIS,5
2014,29,HANDGUN,DENIED,DROS,32
2014,29,LONGGUN,APPROVED,CRIS,80
2014,29,LONGGUN,APPROVED,DROS,2194
2014,29,LONGGUN,DENIED,CRIS,6
2014,29,LONGGUN,DENIED,DROS,15
2014,3,HANDGUN,APPROVED,CRIS,91
2014,3,HANDGUN,APPROVED,DROS,1148
2014,3,HANDGUN,DENIED,CRIS,4
2014,3,HANDGUN,DENIED,DROS,10
2014,3,LONGGUN,APPROVED,CRIS,26
2014,3,LONGGUN,APPROVED,DROS,1124
2014,3,LONGGUN,DENIED,DROS,10
2014,30,HANDGUN,APPROVED,CRIS,2562
2014,30,HANDGUN,APPROVED,DROS,41047
2014,30,HANDGUN,DENIED,CRIS,75
2014,30,HANDGUN,DENIED,DROS,507
2014,30,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2014,30,LONGGUN,APPROVED,CRIS,1150
2014,30,LONGGUN,APPROVED,DROS,27543
2014,30,LONGGUN,DENIED,CRIS,55
2014,30,LONGGUN,DENIED,DROS,204
2014,30,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2014,31,HANDGUN,APPROVED,CRIS,644
2014,31,HANDGUN,APPROVED,DROS,9648
2014,31,HANDGUN,DENIED,CRIS,18
2014,31,HANDGUN,DENIED,DROS,114
2014,31,LONGGUN,APPROVED,CRIS,316
2014,31,LONGGUN,APPROVED,DROS,7792
2014,31,LONGGUN,DENIED,CRIS,40
2014,31,LONGGUN,DENIED,DROS,54
2014,32,HANDGUN,APPROVED,CRIS,69
2014,32,HANDGUN,APPROVED,DROS,460
2014,32,HANDGUN,DENIED,CRIS,2
2014,32,HANDGUN,DENIED,DROS,6
2014,32,LONGGUN,APPROVED,CRIS,31
2014,32,LONGGUN,APPROVED,DROS,547
2014,32,LONGGUN,DENIED,DROS,4
