LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
LOS ANGELES,9001600A,3781,81,N,943,POLLING PLACE,38,31,5
LOS ANGELES,9001600A,3781,81,N,0,VBM PORTION,43,25,10
LOS ANGELES,9001600A,3781,81,N,943,TOTAL,81,56,15
LOS ANGELES,9001602A,3782,178,N,1155,POLLING PLACE,65,36,10
LOS ANGELES,9001602A,3782,178,N,0,VBM PORTION,19,13,4
LOS ANGELES,9001602A,3782,178,N,1155,TOTAL,84,49,14
LOS ANGELES,9001603A,3783,81,N,1265,POLLING PLACE,109,75,21
LOS ANGELES,9001603A,3783,81,N,0,VBM PORTION,86,59,17
LOS ANGELES,9001603A,3783,81,N,1265,TOTAL,195,134,38
LOS ANGELES,9001605B,3784,81,N,1432,POLLING PLACE,105,61,26
LOS ANGELES,9001605B,3784,81,N,0,VBM PORTION,151,90,32
LOS ANGELES,9001605B,3784,81,N,1432,TOTAL,256,151,58
LOS ANGELES,9001608A,3785,82,N,1273,POLLING PLACE,188,113,47
LOS ANGELES,9001608A,3785,82,N,0,VBM PORTION,100,63,19
LOS ANGELES,9001608A,3785,82,N,1273,TOTAL,288,176,66
LOS ANGELES,9001610A,3786,190,N,1081,POLLING PLACE,122,69,41
LOS ANGELES,9001610A,3786,190,N,0,VBM PORTION,172,86,53
LOS ANGELES,9001610A,3786,190,N,1081,TOTAL,294,155,94
LOS ANGELES,9001613D,3787,83,N,827,POLLING PLACE,101,54,29
LOS ANGELES,9001613D,3787,83,N,0,VBM PORTION,116,57,26
LOS ANGELES,9001613D,3787,83,N,827,TOTAL,217,111,55
LOS ANGELES,9001617A,3788,116,N,839,POLLING PLACE,50,34,9
LOS ANGELES,9001617A,3788,116,N,0,VBM PORTION,41,23,7
LOS ANGELES,9001617A,3788,116,N,839,TOTAL,91,57,16
LOS ANGELES,9001621A,3789,102,N,1050,POLLING PLACE,214,129,53
LOS ANGELES,9001621A,3789,102,N,0,VBM PORTION,89,52,23
LOS ANGELES,9001621A,3789,102,N,1050,TOTAL,303,181,76
LOS ANGELES,9001621B,3790,101,N,334,POLLING PLACE,35,18,14
LOS ANGELES,9001621B,3790,101,N,0,VBM PORTION,29,19,8
LOS ANGELES,9001621B,3790,101,N,334,TOTAL,64,37,22
LOS ANGELES,9001622B,3791,157,N,1072,POLLING PLACE,60,38,19
LOS ANGELES,9001622B,3791,157,N,0,VBM PORTION,88,42,23
LOS ANGELES,9001622B,3791,157,N,1072,TOTAL,148,80,42
LOS ANGELES,9001623A,3792,83,N,874,POLLING PLACE,108,64,30
LOS ANGELES,9001623A,3792,83,N,0,VBM PORTION,103,59,34
LOS ANGELES,9001623A,3792,83,N,874,TOTAL,211,123,64
LOS ANGELES,9001624A,3793,101,N,1265,POLLING PLACE,134,84,21
LOS ANGELES,9001624A,3793,101,N,0,VBM PORTION,124,51,40
LOS ANGELES,9001624A,3793,101,N,1265,TOTAL,258,135,61
LOS ANGELES,9001628A,3794,103,N,1118,POLLING PLACE,105,75,16
LOS ANGELES,9001628A,3794,103,N,0,VBM PORTION,79,53,13
LOS ANGELES,9001628A,3794,103,N,1118,TOTAL,184,128,29
LOS ANGELES,9001630A,3795,81,N,930,POLLING PLACE,53,34,15
LOS ANGELES,9001630A,3795,81,N,0,VBM PORTION,38,17,8
LOS ANGELES,9001630A,3795,81,N,930,TOTAL,91,51,23
LOS ANGELES,9001631A,3796,103,N,1302,POLLING PLACE,101,70,24
LOS ANGELES,9001631A,3796,103,N,0,VBM PORTION,106,58,27
LOS ANGELES,9001631A,3796,103,N,1302,TOTAL,207,128,51
LOS ANGELES,9001632B,3797,103,N,1115,POLLING PLACE,97,50,27
LOS ANGELES,9001632B,3797,103,N,0,VBM PORTION,73,34,25
LOS ANGELES,9001632B,3797,103,N,1115,TOTAL,170,84,52
LOS ANGELES,9001635B,3798,103,N,1260,POLLING PLACE,90,60,19
LOS ANGELES,9001635B,3798,103,N,0,VBM PORTION,63,29,17
LOS ANGELES,9001635B,3798,103,N,1260,TOTAL,153,89,36
LOS ANGELES,9001640A,3799,59,N,1374,POLLING PLACE,80,41,27
LOS ANGELES,9001640A,3799,59,N,0,VBM PORTION,76,43,19
LOS ANGELES,9001640A,3799,59,N,1374,TOTAL,156,84,46
LOS ANGELES,9001647A,3800,41,N,1335,POLLING PLACE,80,54,22
LOS ANGELES,9001647A,3800,41,N,0,VBM PORTION,92,55,27
LOS ANGELES,9001647A,3800,41,N,1335,TOTAL,172,109,49
LOS ANGELES,9001656C,3801,95,N,858,POLLING PLACE,66,36,15
LOS ANGELES,9001656C,3801,95,N,0,VBM PORTION,44,24,10
LOS ANGELES,9001656C,3801,95,N,858,TOTAL,110,60,25
LOS ANGELES,9001660A,3802,90,N,793,POLLING PLACE,21,15,2
LOS ANGELES,9001660A,3802,90,N,0,VBM PORTION,44,29,6
LOS ANGELES,9001660A,3802,90,N,793,TOTAL,65,44,8
LOS ANGELES,9001664A,3803,90,N,1249,POLLING PLACE,67,44,15
LOS ANGELES,9001664A,3803,90,N,0,VBM PORTION,36,24,5
LOS ANGELES,9001664A,3803,90,N,1249,TOTAL,103,68,20
LOS ANGELES,9001665A,3804,62,N,1178,POLLING PLACE,93,70,13
LOS ANGELES,9001665A,3804,62,N,0,VBM PORTION,116,62,34
LOS ANGELES,9001665A,3804,62,N,1178,TOTAL,209,132,47
LOS ANGELES,9001666A,3805,63,N,1335,POLLING PLACE,93,51,33
LOS ANGELES,9001666A,3805,63,N,0,VBM PORTION,112,71,23
LOS ANGELES,9001666A,3805,63,N,1335,TOTAL,205,122,56
LOS ANGELES,9001668A,3806,103,N,1372,POLLING PLACE,75,45,14
LOS ANGELES,9001668A,3806,103,N,0,VBM PORTION,94,44,25
LOS ANGELES,9001668A,3806,103,N,1372,TOTAL,169,89,39
LOS ANGELES,9001678A,3807,95,N,1164,POLLING PLACE,90,54,17
LOS ANGELES,9001678A,3807,95,N,0,VBM PORTION,105,55,21
LOS ANGELES,9001678A,3807,95,N,1164,TOTAL,195,109,38
LOS ANGELES,9001681A,3808,104,N,997,POLLING PLACE,74,38,13
LOS ANGELES,9001681A,3808,104,N,0,VBM PORTION,62,23,17
LOS ANGELES,9001681A,3808,104,N,997,TOTAL,136,61,30
LOS ANGELES,9001684A,3809,148,N,1133,POLLING PLACE,69,49,10
LOS ANGELES,9001684A,3809,148,N,0,VBM PORTION,45,29,6
LOS ANGELES,9001684A,3809,148,N,1133,TOTAL,114,78,16
LOS ANGELES,9001685A,3810,103,N,1217,POLLING PLACE,52,41,7
LOS ANGELES,9001685A,3810,103,N,0,VBM PORTION,86,49,19
LOS ANGELES,9001685A,3810,103,N,1217,TOTAL,138,90,26
LOS ANGELES,9001686A,3811,90,N,561,POLLING PLACE,32,16,6
LOS ANGELES,9001686A,3811,90,N,0,VBM PORTION,12,6,4
LOS ANGELES,9001686A,3811,90,N,561,TOTAL,44,22,10
LOS ANGELES,9001690B,3812,56,N,969,POLLING PLACE,83,45,33
LOS ANGELES,9001690B,3812,56,N,0,VBM PORTION,67,49,11
LOS ANGELES,9001690B,3812,56,N,969,TOTAL,150,94,44
LOS ANGELES,9001693A,3813,103,N,1242,POLLING PLACE,81,49,19
LOS ANGELES,9001693A,3813,103,N,0,VBM PORTION,93,35,25
LOS ANGELES,9001693A,3813,103,N,1242,TOTAL,174,84,44
LOS ANGELES,9001695A,3814,56,N,1055,POLLING PLACE,93,54,21
LOS ANGELES,9001695A,3814,56,N,0,VBM PORTION,91,47,27
LOS ANGELES,9001695A,3814,56,N,1055,TOTAL,184,101,48
LOS ANGELES,9001700D,3815,15,N,716,POLLING PLACE,27,16,6
LOS ANGELES,9001700D,3815,15,N,0,VBM PORTION,32,22,9
LOS ANGELES,9001700D,3815,15,N,716,TOTAL,59,38,15
LOS ANGELES,9001704C,3816,95,N,1482,POLLING PLACE,54,34,9
LOS ANGELES,9001704C,3816,95,N,0,VBM PORTION,108,54,28
LOS ANGELES,9001704C,3816,95,N,1482,TOTAL,162,88,37
LOS ANGELES,9001706A,3817,152,N,1102,POLLING PLACE,75,44,14
LOS ANGELES,9001706A,3817,152,N,0,VBM PORTION,56,35,11
LOS ANGELES,9001706A,3817,152,N,1102,TOTAL,131,79,25
LOS ANGELES,9001708A,3818,149,N,1007,POLLING PLACE,38,27,5
LOS ANGELES,9001708A,3818,149,N,0,VBM PORTION,34,15,10
LOS ANGELES,9001708A,3818,149,N,1007,TOTAL,72,42,15
LOS ANGELES,9001711A,3819,86,N,1078,POLLING PLACE,119,82,19
LOS ANGELES,9001711A,3819,86,N,0,VBM PORTION,96,62,12
LOS ANGELES,9001711A,3819,86,N,1078,TOTAL,215,144,31
LOS ANGELES,9001712A,3820,149,N,1140,POLLING PLACE,32,24,6
LOS ANGELES,9001712A,3820,149,N,0,VBM PORTION,36,22,10
LOS ANGELES,9001712A,3820,149,N,1140,TOTAL,68,46,16
LOS ANGELES,9001713B,6188,56,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9001713B,6188,56,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9001713B,6188,56,Y,0,TOTAL,0,0,0
LOS ANGELES,9001714A,3821,101,N,1111,POLLING PLACE,100,68,21
LOS ANGELES,9001714A,3821,101,N,0,VBM PORTION,92,50,28
LOS ANGELES,9001714A,3821,101,N,1111,TOTAL,192,118,49
LOS ANGELES,9001716A,3822,116,N,1269,POLLING PLACE,89,61,13
LOS ANGELES,9001716A,3822,116,N,0,VBM PORTION,65,41,11
LOS ANGELES,9001716A,3822,116,N,1269,TOTAL,154,102,24
LOS ANGELES,9001718A,3823,158,N,1094,POLLING PLACE,173,105,52
LOS ANGELES,9001718A,3823,158,N,0,VBM PORTION,115,60,32
LOS ANGELES,9001718A,3823,158,N,1094,TOTAL,288,165,84
LOS ANGELES,9001719A,3824,148,N,930,POLLING PLACE,42,19,7
LOS ANGELES,9001719A,3824,148,N,0,VBM PORTION,29,17,6
LOS ANGELES,9001719A,3824,148,N,930,TOTAL,71,36,13
LOS ANGELES,9001721A,3825,104,N,1100,POLLING PLACE,65,39,16
LOS ANGELES,9001721A,3825,104,N,0,VBM PORTION,54,21,15
LOS ANGELES,9001721A,3825,104,N,1100,TOTAL,119,60,31
LOS ANGELES,9001725A,3826,116,N,731,POLLING PLACE,69,52,11
LOS ANGELES,9001725A,3826,116,N,0,VBM PORTION,39,16,7
LOS ANGELES,9001725A,3826,116,N,731,TOTAL,108,68,18
LOS ANGELES,9001727A,3827,177,N,819,POLLING PLACE,80,57,8
LOS ANGELES,9001727A,3827,177,N,0,VBM PORTION,45,27,11
LOS ANGELES,9001727A,3827,177,N,819,TOTAL,125,84,19
LOS ANGELES,9001728A,3828,176,N,1132,POLLING PLACE,58,27,24
LOS ANGELES,9001728A,3828,176,N,0,VBM PORTION,87,36,27
LOS ANGELES,9001728A,3828,176,N,1132,TOTAL,145,63,51
LOS ANGELES,9001729A,3829,116,N,1339,POLLING PLACE,91,59,21
LOS ANGELES,9001729A,3829,116,N,0,VBM PORTION,122,64,24
LOS ANGELES,9001729A,3829,116,N,1339,TOTAL,213,123,45
LOS ANGELES,9001730B,3830,116,N,961,POLLING PLACE,123,83,20
LOS ANGELES,9001730B,3830,116,N,0,VBM PORTION,85,52,19
LOS ANGELES,9001730B,3830,116,N,961,TOTAL,208,135,39
LOS ANGELES,9001733A,3831,81,N,1210,POLLING PLACE,66,53,10
LOS ANGELES,9001733A,3831,81,N,0,VBM PORTION,80,46,12
LOS ANGELES,9001733A,3831,81,N,1210,TOTAL,146,99,22
LOS ANGELES,9001735B,3832,89,N,1000,POLLING PLACE,113,76,23
LOS ANGELES,9001735B,3832,89,N,0,VBM PORTION,91,62,18
LOS ANGELES,9001735B,3832,89,N,1000,TOTAL,204,138,41
LOS ANGELES,9001738A,3833,104,N,686,POLLING PLACE,59,32,13
LOS ANGELES,9001738A,3833,104,N,0,VBM PORTION,84,41,26
LOS ANGELES,9001738A,3833,104,N,686,TOTAL,143,73,39
LOS ANGELES,9001739A,3834,106,N,577,POLLING PLACE,51,34,12
LOS ANGELES,9001739A,3834,106,N,0,VBM PORTION,30,17,8
LOS ANGELES,9001739A,3834,106,N,577,TOTAL,81,51,20
LOS ANGELES,9001742A,3835,95,N,1238,POLLING PLACE,56,31,14
LOS ANGELES,9001742A,3835,95,N,0,VBM PORTION,49,22,18
LOS ANGELES,9001742A,3835,95,N,1238,TOTAL,105,53,32
LOS ANGELES,9001744A,6189,10,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9001744A,6189,10,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9001744A,6189,10,Y,0,TOTAL,0,0,0
LOS ANGELES,9001747A,3836,148,N,1152,POLLING PLACE,73,53,11
LOS ANGELES,9001747A,3836,148,N,0,VBM PORTION,75,48,15
LOS ANGELES,9001747A,3836,148,N,1152,TOTAL,148,101,26
LOS ANGELES,9001751A,3837,148,N,1254,POLLING PLACE,31,18,6
LOS ANGELES,9001751A,3837,148,N,0,VBM PORTION,74,25,15
LOS ANGELES,9001751A,3837,148,N,1254,TOTAL,105,43,21
LOS ANGELES,9001754A,3838,9,N,1375,POLLING PLACE,124,79,38
LOS ANGELES,9001754A,3838,9,N,0,VBM PORTION,129,75,35
LOS ANGELES,9001754A,3838,9,N,1375,TOTAL,253,154,73
LOS ANGELES,9001755A,3839,148,N,1207,POLLING PLACE,84,57,10
LOS ANGELES,9001755A,3839,148,N,0,VBM PORTION,50,33,6
LOS ANGELES,9001755A,3839,148,N,1207,TOTAL,134,90,16
LOS ANGELES,9001757A,3840,148,N,733,POLLING PLACE,42,23,3
LOS ANGELES,9001757A,3840,148,N,0,VBM PORTION,21,15,2
LOS ANGELES,9001757A,3840,148,N,733,TOTAL,63,38,5
LOS ANGELES,9001758A,3841,54,N,1480,POLLING PLACE,113,62,39
LOS ANGELES,9001758A,3841,54,N,0,VBM PORTION,99,58,24
LOS ANGELES,9001758A,3841,54,N,1480,TOTAL,212,120,63
LOS ANGELES,9001759A,3842,40,N,691,POLLING PLACE,88,63,20
LOS ANGELES,9001759A,3842,40,N,0,VBM PORTION,55,37,6
LOS ANGELES,9001759A,3842,40,N,691,TOTAL,143,100,26
LOS ANGELES,9001762A,3843,148,N,1126,POLLING PLACE,77,43,27
LOS ANGELES,9001762A,3843,148,N,0,VBM PORTION,49,25,7
LOS ANGELES,9001762A,3843,148,N,1126,TOTAL,126,68,34
LOS ANGELES,9001764A,3844,116,N,1182,POLLING PLACE,76,53,7
LOS ANGELES,9001764A,3844,116,N,0,VBM PORTION,65,39,13
LOS ANGELES,9001764A,3844,116,N,1182,TOTAL,141,92,20
LOS ANGELES,9001765A,3845,116,N,900,POLLING PLACE,64,42,11
LOS ANGELES,9001765A,3845,116,N,0,VBM PORTION,39,21,6
LOS ANGELES,9001765A,3845,116,N,900,TOTAL,103,63,17
LOS ANGELES,9001767A,3846,116,N,848,POLLING PLACE,48,34,6
LOS ANGELES,9001767A,3846,116,N,0,VBM PORTION,55,39,5
LOS ANGELES,9001767A,3846,116,N,848,TOTAL,103,73,11
LOS ANGELES,9001768A,3847,116,N,1157,POLLING PLACE,119,72,20
LOS ANGELES,9001768A,3847,116,N,0,VBM PORTION,62,40,10
LOS ANGELES,9001768A,3847,116,N,1157,TOTAL,181,112,30
LOS ANGELES,9001769C,3848,116,N,1195,POLLING PLACE,125,72,16
LOS ANGELES,9001769C,3848,116,N,0,VBM PORTION,63,30,19
LOS ANGELES,9001769C,3848,116,N,1195,TOTAL,188,102,35
LOS ANGELES,9001770A,3849,116,N,1104,POLLING PLACE,69,41,14
LOS ANGELES,9001770A,3849,116,N,0,VBM PORTION,59,37,6
LOS ANGELES,9001770A,3849,116,N,1104,TOTAL,128,78,20
LOS ANGELES,9001776B,3850,116,N,1257,POLLING PLACE,75,39,10
LOS ANGELES,9001776B,3850,116,N,0,VBM PORTION,88,46,15
LOS ANGELES,9001776B,3850,116,N,1257,TOTAL,163,85,25
LOS ANGELES,9001777B,3851,116,N,863,POLLING PLACE,72,45,12
LOS ANGELES,9001777B,3851,116,N,0,VBM PORTION,61,36,13
LOS ANGELES,9001777B,3851,116,N,863,TOTAL,133,81,25
LOS ANGELES,9001779C,3852,116,N,915,POLLING PLACE,52,34,8
LOS ANGELES,9001779C,3852,116,N,0,VBM PORTION,49,28,13
LOS ANGELES,9001779C,3852,116,N,915,TOTAL,101,62,21
LOS ANGELES,9001780A,3853,178,N,937,POLLING PLACE,25,16,3
LOS ANGELES,9001780A,3853,178,N,0,VBM PORTION,11,9,1
LOS ANGELES,9001780A,3853,178,N,937,TOTAL,36,25,4
LOS ANGELES,9001781B,3854,103,N,1112,POLLING PLACE,96,59,22
LOS ANGELES,9001781B,3854,103,N,0,VBM PORTION,40,21,11
LOS ANGELES,9001781B,3854,103,N,1112,TOTAL,136,80,33
LOS ANGELES,9001782A,3855,116,N,938,POLLING PLACE,68,44,13
LOS ANGELES,9001782A,3855,116,N,0,VBM PORTION,45,31,7
LOS ANGELES,9001782A,3855,116,N,938,TOTAL,113,75,20
LOS ANGELES,9001782B,3856,116,N,734,POLLING PLACE,45,27,8
LOS ANGELES,9001782B,3856,116,N,0,VBM PORTION,30,20,5
LOS ANGELES,9001782B,3856,116,N,734,TOTAL,75,47,13
LOS ANGELES,9001783A,3857,116,N,1197,POLLING PLACE,78,46,14
LOS ANGELES,9001783A,3857,116,N,0,VBM PORTION,58,23,18
LOS ANGELES,9001783A,3857,116,N,1197,TOTAL,136,69,32
LOS ANGELES,9001784A,3858,116,N,1218,POLLING PLACE,93,69,8
LOS ANGELES,9001784A,3858,116,N,0,VBM PORTION,46,23,9
LOS ANGELES,9001784A,3858,116,N,1218,TOTAL,139,92,17
LOS ANGELES,9001785A,3859,116,N,1195,POLLING PLACE,94,67,9
LOS ANGELES,9001785A,3859,116,N,0,VBM PORTION,69,38,14
LOS ANGELES,9001785A,3859,116,N,1195,TOTAL,163,105,23
LOS ANGELES,9001786A,3860,116,N,962,POLLING PLACE,105,69,13
LOS ANGELES,9001786A,3860,116,N,0,VBM PORTION,50,22,15
LOS ANGELES,9001786A,3860,116,N,962,TOTAL,155,91,28
LOS ANGELES,9001787A,3861,116,N,983,POLLING PLACE,52,42,7
LOS ANGELES,9001787A,3861,116,N,0,VBM PORTION,67,45,15
LOS ANGELES,9001787A,3861,116,N,983,TOTAL,119,87,22
LOS ANGELES,9001791A,3862,99,N,892,POLLING PLACE,40,19,20
LOS ANGELES,9001791A,3862,99,N,0,VBM PORTION,51,27,18
LOS ANGELES,9001791A,3862,99,N,892,TOTAL,91,46,38
LOS ANGELES,9001796B,3863,41,N,1246,POLLING PLACE,67,45,13
LOS ANGELES,9001796B,3863,41,N,0,VBM PORTION,91,54,10
LOS ANGELES,9001796B,3863,41,N,1246,TOTAL,158,99,23
LOS ANGELES,9001797A,3864,90,N,1261,POLLING PLACE,81,50,22
LOS ANGELES,9001797A,3864,90,N,0,VBM PORTION,70,38,17
LOS ANGELES,9001797A,3864,90,N,1261,TOTAL,151,88,39
LOS ANGELES,9001798A,3865,100,N,717,POLLING PLACE,60,38,13
LOS ANGELES,9001798A,3865,100,N,0,VBM PORTION,18,11,4
LOS ANGELES,9001798A,3865,100,N,717,TOTAL,78,49,17
LOS ANGELES,9001799A,3866,174,N,1206,POLLING PLACE,73,54,9
LOS ANGELES,9001799A,3866,174,N,0,VBM PORTION,29,17,6
LOS ANGELES,9001799A,3866,174,N,1206,TOTAL,102,71,15
LOS ANGELES,9001801B,3867,103,N,1035,POLLING PLACE,59,37,15
LOS ANGELES,9001801B,3867,103,N,0,VBM PORTION,73,48,19
LOS ANGELES,9001801B,3867,103,N,1035,TOTAL,132,85,34
LOS ANGELES,9001804A,3868,100,N,1347,POLLING PLACE,96,62,17
LOS ANGELES,9001804A,3868,100,N,0,VBM PORTION,64,42,17
LOS ANGELES,9001804A,3868,100,N,1347,TOTAL,160,104,34
LOS ANGELES,9001805A,3869,9,N,1320,POLLING PLACE,138,58,61
LOS ANGELES,9001805A,3869,9,N,0,VBM PORTION,93,44,32
LOS ANGELES,9001805A,3869,9,N,1320,TOTAL,231,102,93
LOS ANGELES,9001808A,3870,56,N,1269,POLLING PLACE,115,67,44
LOS ANGELES,9001808A,3870,56,N,0,VBM PORTION,132,70,38
LOS ANGELES,9001808A,3870,56,N,1269,TOTAL,247,137,82
LOS ANGELES,9001810A,3871,103,N,1217,POLLING PLACE,71,48,15
LOS ANGELES,9001810A,3871,103,N,0,VBM PORTION,62,46,11
LOS ANGELES,9001810A,3871,103,N,1217,TOTAL,133,94,26
LOS ANGELES,9001814A,3872,103,N,1118,POLLING PLACE,59,31,16
LOS ANGELES,9001814A,3872,103,N,0,VBM PORTION,55,35,12
LOS ANGELES,9001814A,3872,103,N,1118,TOTAL,114,66,28
LOS ANGELES,9001824A,3873,45,N,1156,POLLING PLACE,174,116,34
LOS ANGELES,9001824A,3873,45,N,0,VBM PORTION,139,82,31
LOS ANGELES,9001824A,3873,45,N,1156,TOTAL,313,198,65
LOS ANGELES,9001825B,3874,56,N,1322,POLLING PLACE,135,72,49
LOS ANGELES,9001825B,3874,56,N,0,VBM PORTION,129,65,40
LOS ANGELES,9001825B,3874,56,N,1322,TOTAL,264,137,89
LOS ANGELES,9001827A,3875,190,N,1035,POLLING PLACE,119,68,39
LOS ANGELES,9001827A,3875,190,N,0,VBM PORTION,170,101,42
LOS ANGELES,9001827A,3875,190,N,1035,TOTAL,289,169,81
LOS ANGELES,9001838A,3876,90,N,1307,POLLING PLACE,64,44,14
LOS ANGELES,9001838A,3876,90,N,0,VBM PORTION,95,64,16
LOS ANGELES,9001838A,3876,90,N,1307,TOTAL,159,108,30
LOS ANGELES,9001839A,3877,90,N,983,POLLING PLACE,55,36,10
LOS ANGELES,9001839A,3877,90,N,0,VBM PORTION,35,16,8
LOS ANGELES,9001839A,3877,90,N,983,TOTAL,90,52,18
LOS ANGELES,9001841A,3878,90,N,997,POLLING PLACE,88,62,15
LOS ANGELES,9001841A,3878,90,N,0,VBM PORTION,28,17,5
LOS ANGELES,9001841A,3878,90,N,997,TOTAL,116,79,20
LOS ANGELES,9001846A,3879,95,N,1183,POLLING PLACE,104,62,30
LOS ANGELES,9001846A,3879,95,N,0,VBM PORTION,48,27,13
LOS ANGELES,9001846A,3879,95,N,1183,TOTAL,152,89,43
LOS ANGELES,9001851A,3880,95,N,946,POLLING PLACE,82,51,17
LOS ANGELES,9001851A,3880,95,N,0,VBM PORTION,44,27,11
LOS ANGELES,9001851A,3880,95,N,946,TOTAL,126,78,28
LOS ANGELES,9001853A,6190,178,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,TOTAL,0,0,0
LOS ANGELES,9001854A,3881,95,N,569,POLLING PLACE,55,29,15
LOS ANGELES,9001854A,3881,95,N,0,VBM PORTION,18,11,6
LOS ANGELES,9001854A,3881,95,N,569,TOTAL,73,40,21
LOS ANGELES,9001855A,3882,95,N,1132,POLLING PLACE,81,50,16
LOS ANGELES,9001855A,3882,95,N,0,VBM PORTION,39,20,12
LOS ANGELES,9001855A,3882,95,N,1132,TOTAL,120,70,28
LOS ANGELES,9001856A,3883,95,N,664,POLLING PLACE,51,28,17
LOS ANGELES,9001856A,3883,95,N,0,VBM PORTION,18,8,8
LOS ANGELES,9001856A,3883,95,N,664,TOTAL,69,36,25
LOS ANGELES,9001857A,3884,108,N,1321,POLLING PLACE,86,54,9
LOS ANGELES,9001857A,3884,108,N,0,VBM PORTION,219,124,44
LOS ANGELES,9001857A,3884,108,N,1321,TOTAL,305,178,53
LOS ANGELES,9001859A,3885,95,N,1198,POLLING PLACE,124,70,30
LOS ANGELES,9001859A,3885,95,N,0,VBM PORTION,73,40,16
LOS ANGELES,9001859A,3885,95,N,1198,TOTAL,197,110,46
LOS ANGELES,9001861A,3886,62,N,1294,POLLING PLACE,148,111,22
LOS ANGELES,9001861A,3886,62,N,0,VBM PORTION,95,65,20
LOS ANGELES,9001861A,3886,62,N,1294,TOTAL,243,176,42
LOS ANGELES,9001862C,3887,95,N,652,POLLING PLACE,77,44,24
LOS ANGELES,9001862C,3887,95,N,0,VBM PORTION,21,3,12
LOS ANGELES,9001862C,3887,95,N,652,TOTAL,98,47,36
LOS ANGELES,9001874A,3888,155,N,1203,POLLING PLACE,65,39,13
LOS ANGELES,9001874A,3888,155,N,0,VBM PORTION,131,72,32
LOS ANGELES,9001874A,3888,155,N,1203,TOTAL,196,111,45
LOS ANGELES,9001875A,3889,103,N,974,POLLING PLACE,80,38,26
LOS ANGELES,9001875A,3889,103,N,0,VBM PORTION,66,31,15
LOS ANGELES,9001875A,3889,103,N,974,TOTAL,146,69,41
LOS ANGELES,9001876A,3890,158,N,993,POLLING PLACE,167,95,52
LOS ANGELES,9001876A,3890,158,N,0,VBM PORTION,115,63,30
LOS ANGELES,9001876A,3890,158,N,993,TOTAL,282,158,82
LOS ANGELES,9001877B,3891,56,N,1386,POLLING PLACE,90,50,26
LOS ANGELES,9001877B,3891,56,N,0,VBM PORTION,76,35,24
LOS ANGELES,9001877B,3891,56,N,1386,TOTAL,166,85,50
LOS ANGELES,9001884A,3892,154,N,985,POLLING PLACE,113,84,11
LOS ANGELES,9001884A,3892,154,N,0,VBM PORTION,117,61,34
LOS ANGELES,9001884A,3892,154,N,985,TOTAL,230,145,45
LOS ANGELES,9001889A,3893,95,N,907,POLLING PLACE,83,43,18
LOS ANGELES,9001889A,3893,95,N,0,VBM PORTION,85,52,20
LOS ANGELES,9001889A,3893,95,N,907,TOTAL,168,95,38
LOS ANGELES,9001890A,3894,95,N,877,POLLING PLACE,74,54,12
LOS ANGELES,9001890A,3894,95,N,0,VBM PORTION,69,36,17
LOS ANGELES,9001890A,3894,95,N,877,TOTAL,143,90,29
LOS ANGELES,9001891A,3895,95,N,1118,POLLING PLACE,126,71,36
LOS ANGELES,9001891A,3895,95,N,0,VBM PORTION,53,33,14
LOS ANGELES,9001891A,3895,95,N,1118,TOTAL,179,104,50
LOS ANGELES,9001892B,3896,56,N,1340,POLLING PLACE,99,65,18
LOS ANGELES,9001892B,3896,56,N,0,VBM PORTION,116,67,22
LOS ANGELES,9001892B,3896,56,N,1340,TOTAL,215,132,40
LOS ANGELES,9001893A,3897,56,N,1344,POLLING PLACE,79,43,26
LOS ANGELES,9001893A,3897,56,N,0,VBM PORTION,134,69,36
LOS ANGELES,9001893A,3897,56,N,1344,TOTAL,213,112,62
LOS ANGELES,9001895A,3898,95,N,1140,POLLING PLACE,86,41,23
LOS ANGELES,9001895A,3898,95,N,0,VBM PORTION,62,32,14
LOS ANGELES,9001895A,3898,95,N,1140,TOTAL,148,73,37
LOS ANGELES,9001899A,3899,95,N,656,POLLING PLACE,54,30,15
LOS ANGELES,9001899A,3899,95,N,0,VBM PORTION,27,17,5
LOS ANGELES,9001899A,3899,95,N,656,TOTAL,81,47,20
LOS ANGELES,9001900B,3900,59,N,1170,POLLING PLACE,44,28,11
LOS ANGELES,9001900B,3900,59,N,0,VBM PORTION,77,45,12
LOS ANGELES,9001900B,3900,59,N,1170,TOTAL,121,73,23
LOS ANGELES,9001904A,3901,95,N,1139,POLLING PLACE,103,67,23
LOS ANGELES,9001904A,3901,95,N,0,VBM PORTION,49,17,22
LOS ANGELES,9001904A,3901,95,N,1139,TOTAL,152,84,45
LOS ANGELES,9001905A,3902,95,N,1181,POLLING PLACE,80,44,28
LOS ANGELES,9001905A,3902,95,N,0,VBM PORTION,50,22,15
LOS ANGELES,9001905A,3902,95,N,1181,TOTAL,130,66,43
