LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ED HERNANDEZ,MARC RODRIGUEZ,
BALLOT GROUP 132,9990132A,8132,132,N,,POLLING PLACE,,,,
BALLOT GROUP 132,9990132A,8132,132,N,,VBM PORTION,,,,
BALLOT GROUP 132,9990132A,8132,132,N,,TOTAL,,,,
BALLOT GROUP 133,9990133A,8133,133,N,,POLLING PLACE,,,,
BALLOT GROUP 133,9990133A,8133,133,N,,VBM PORTION,,,,
BALLOT GROUP 133,9990133A,8133,133,N,,TOTAL,,,,
BALLOT GROUP 134,9990134A,8134,134,N,,POLLING PLACE,,,,
BALLOT GROUP 134,9990134A,8134,134,N,,VBM PORTION,,,,
BALLOT GROUP 134,9990134A,8134,134,N,,TOTAL,,,,
BALLOT GROUP 135,9990135A,8135,135,N,,POLLING PLACE,,,,
BALLOT GROUP 135,9990135A,8135,135,N,,VBM PORTION,,,,
BALLOT GROUP 135,9990135A,8135,135,N,,TOTAL,,,,
BALLOT GROUP 136,9990136A,8136,136,N,,POLLING PLACE,,,,
BALLOT GROUP 136,9990136A,8136,136,N,,VBM PORTION,,,,
BALLOT GROUP 136,9990136A,8136,136,N,,TOTAL,,,,
BALLOT GROUP 137,9990137A,8137,137,N,,POLLING PLACE,,,,
BALLOT GROUP 137,9990137A,8137,137,N,,VBM PORTION,,,,
BALLOT GROUP 137,9990137A,8137,137,N,,TOTAL,,,,
BALLOT GROUP 138,9990138A,8138,138,N,,POLLING PLACE,,,,
BALLOT GROUP 138,9990138A,8138,138,N,,VBM PORTION,,,,
BALLOT GROUP 138,9990138A,8138,138,N,,TOTAL,,,,
BALLOT GROUP 148,9990148A,8148,148,N,,POLLING PLACE,,,,
BALLOT GROUP 148,9990148A,8148,148,N,,VBM PORTION,,,,
BALLOT GROUP 148,9990148A,8148,148,N,,TOTAL,,,,
BALLOT GROUP 149,9990149A,8149,149,N,,POLLING PLACE,,,,
BALLOT GROUP 149,9990149A,8149,149,N,,VBM PORTION,,,,
BALLOT GROUP 149,9990149A,8149,149,N,,TOTAL,,,,
BALLOT GROUP 150,9990150A,8150,150,N,,POLLING PLACE,,,,
BALLOT GROUP 150,9990150A,8150,150,N,,VBM PORTION,,,,
BALLOT GROUP 150,9990150A,8150,150,N,,TOTAL,,,,
BALLOT GROUP 151,9990151A,8151,151,N,,POLLING PLACE,,,,
BALLOT GROUP 151,9990151A,8151,151,N,,VBM PORTION,,,,
BALLOT GROUP 151,9990151A,8151,151,N,,TOTAL,,,,
BALLOT GROUP 152,9990152A,8152,152,N,,POLLING PLACE,,,,
BALLOT GROUP 152,9990152A,8152,152,N,,VBM PORTION,,,,
BALLOT GROUP 152,9990152A,8152,152,N,,TOTAL,,,,
BALLOT GROUP 153,9990153A,8153,153,N,,POLLING PLACE,,,,
BALLOT GROUP 153,9990153A,8153,153,N,,VBM PORTION,,,,
BALLOT GROUP 153,9990153A,8153,153,N,,TOTAL,,,,
BALLOT GROUP 154,9990154A,8154,154,N,,POLLING PLACE,,,,
BALLOT GROUP 154,9990154A,8154,154,N,,VBM PORTION,,,,
BALLOT GROUP 154,9990154A,8154,154,N,,TOTAL,,,,
BALLOT GROUP 155,9990155A,8155,155,N,,POLLING PLACE,,,,
BALLOT GROUP 155,9990155A,8155,155,N,,VBM PORTION,,,,
BALLOT GROUP 155,9990155A,8155,155,N,,TOTAL,,,,
BALLOT GROUP 156,9990156A,8156,156,N,,POLLING PLACE,,,,
BALLOT GROUP 156,9990156A,8156,156,N,,VBM PORTION,,,,
BALLOT GROUP 156,9990156A,8156,156,N,,TOTAL,,,,
BALLOT GROUP 157,9990157A,8157,157,N,,POLLING PLACE,,,,
BALLOT GROUP 157,9990157A,8157,157,N,,VBM PORTION,,,,
BALLOT GROUP 157,9990157A,8157,157,N,,TOTAL,,,,
BALLOT GROUP 158,9990158A,8158,158,N,,POLLING PLACE,,,,
BALLOT GROUP 158,9990158A,8158,158,N,,VBM PORTION,,,,
BALLOT GROUP 158,9990158A,8158,158,N,,TOTAL,,,,
BALLOT GROUP 159,9990159A,8159,159,N,,POLLING PLACE,,,,
BALLOT GROUP 159,9990159A,8159,159,N,,VBM PORTION,,,,
BALLOT GROUP 159,9990159A,8159,159,N,,TOTAL,,,,
BALLOT GROUP 160,9990160A,8160,160,N,,POLLING PLACE,,,,
BALLOT GROUP 160,9990160A,8160,160,N,,VBM PORTION,,,,
BALLOT GROUP 160,9990160A,8160,160,N,,TOTAL,,,,
BALLOT GROUP 161,9990161A,8161,161,N,,POLLING PLACE,,,,
BALLOT GROUP 161,9990161A,8161,161,N,,VBM PORTION,,,,
BALLOT GROUP 161,9990161A,8161,161,N,,TOTAL,,,,
BALLOT GROUP 162,9990162A,8162,162,N,,POLLING PLACE,,,,
BALLOT GROUP 162,9990162A,8162,162,N,,VBM PORTION,,,,
BALLOT GROUP 162,9990162A,8162,162,N,,TOTAL,,,,
BALLOT GROUP 163,9990163A,8163,163,N,,POLLING PLACE,,,,
BALLOT GROUP 163,9990163A,8163,163,N,,VBM PORTION,,,,
BALLOT GROUP 163,9990163A,8163,163,N,,TOTAL,,,,
BALLOT GROUP 164,9990164A,8164,164,N,,POLLING PLACE,,,,
BALLOT GROUP 164,9990164A,8164,164,N,,VBM PORTION,,,,
BALLOT GROUP 164,9990164A,8164,164,N,,TOTAL,,,,
BALLOT GROUP 165,9990165A,8165,165,N,,POLLING PLACE,,,,
BALLOT GROUP 165,9990165A,8165,165,N,,VBM PORTION,,,,
BALLOT GROUP 165,9990165A,8165,165,N,,TOTAL,,,,
BALLOT GROUP 166,9990166A,8166,166,N,,POLLING PLACE,,,,
BALLOT GROUP 166,9990166A,8166,166,N,,VBM PORTION,,,,
BALLOT GROUP 166,9990166A,8166,166,N,,TOTAL,,,,
BALLOT GROUP 167,9990167A,8167,167,N,,POLLING PLACE,,,,
BALLOT GROUP 167,9990167A,8167,167,N,,VBM PORTION,,,,
BALLOT GROUP 167,9990167A,8167,167,N,,TOTAL,,,,
BALLOT GROUP 168,9990168A,8168,168,N,,POLLING PLACE,,,,
BALLOT GROUP 168,9990168A,8168,168,N,,VBM PORTION,,,,
BALLOT GROUP 168,9990168A,8168,168,N,,TOTAL,,,,
BALLOT GROUP 169,9990169A,8169,169,N,,POLLING PLACE,,,,
BALLOT GROUP 169,9990169A,8169,169,N,,VBM PORTION,,,,
BALLOT GROUP 169,9990169A,8169,169,N,,TOTAL,,,,
BALLOT GROUP 170,9990170A,8170,170,N,,POLLING PLACE,,,,
BALLOT GROUP 170,9990170A,8170,170,N,,VBM PORTION,,,,
BALLOT GROUP 170,9990170A,8170,170,N,,TOTAL,,,,
BALLOT GROUP 171,9990171A,8171,171,N,,POLLING PLACE,,,,
BALLOT GROUP 171,9990171A,8171,171,N,,VBM PORTION,,,,
BALLOT GROUP 171,9990171A,8171,171,N,,TOTAL,,,,
BALLOT GROUP 172,9990172A,8172,172,N,,POLLING PLACE,,,,
BALLOT GROUP 172,9990172A,8172,172,N,,VBM PORTION,,,,
BALLOT GROUP 172,9990172A,8172,172,N,,TOTAL,,,,
BALLOT GROUP 173,9990173A,8173,173,N,,POLLING PLACE,,,,
BALLOT GROUP 173,9990173A,8173,173,N,,VBM PORTION,,,,
BALLOT GROUP 173,9990173A,8173,173,N,,TOTAL,,,,
BALLOT GROUP 239,9990239A,8239,239,N,,POLLING PLACE,,,,
BALLOT GROUP 239,9990239A,8239,239,N,,VBM PORTION,,,,
BALLOT GROUP 239,9990239A,8239,239,N,,TOTAL,,,,
BALLOT GROUP 240,9990240A,8240,240,N,,POLLING PLACE,,,,
BALLOT GROUP 240,9990240A,8240,240,N,,VBM PORTION,,,,
BALLOT GROUP 240,9990240A,8240,240,N,,TOTAL,,,,
BALLOT GROUP 241,9990241A,8241,241,N,,POLLING PLACE,,,,
BALLOT GROUP 241,9990241A,8241,241,N,,VBM PORTION,,,,
BALLOT GROUP 241,9990241A,8241,241,N,,TOTAL,,,,
BALLOT GROUP 242,9990242A,8242,242,N,,POLLING PLACE,,,,
BALLOT GROUP 242,9990242A,8242,242,N,,VBM PORTION,,,,
BALLOT GROUP 242,9990242A,8242,242,N,,TOTAL,,,,
BALLOT GROUP 243,9990243A,8243,243,N,,POLLING PLACE,,,,
BALLOT GROUP 243,9990243A,8243,243,N,,VBM PORTION,,,,
BALLOT GROUP 243,9990243A,8243,243,N,,TOTAL,,,,
BALLOT GROUP 244,9990244A,8244,244,N,,POLLING PLACE,,,,
BALLOT GROUP 244,9990244A,8244,244,N,,VBM PORTION,,,,
BALLOT GROUP 244,9990244A,8244,244,N,,TOTAL,,,,
